delta_x	delta_ca	gamma_category_id	gamma_encoding	gamma_scs	status
-0.680361	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.678357	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.676353	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.674349	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.672345	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.670341	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.668337	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.666333	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.664329	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.662325	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.660321	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.658317	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.656313	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.654309	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.652305	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.650301	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.648297	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.646293	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.644289	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.642285	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.640281	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.638277	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.636273	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.634269	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.632265	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.630261	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.628257	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.626253	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.624248	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.622244	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.620240	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.618236	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.616232	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.614228	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.612224	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.610220	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.608216	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.606212	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.604208	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.602204	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.600200	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.598196	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.596192	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.594188	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.592184	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.590180	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.588176	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.586172	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.584168	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.582164	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.580160	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.578156	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.576152	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.574148	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.572144	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.570140	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.568136	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.566132	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.564128	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.562124	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.560120	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.558116	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.556112	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.554108	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.552104	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.550100	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.548096	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.546092	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.544088	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.542084	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.540080	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.538076	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.536072	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.534068	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.532064	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.530060	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.528056	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.526052	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.524048	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.522044	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.520040	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.518036	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.516032	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.514028	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.512024	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.510020	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.508016	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.506012	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.504008	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.502004	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-0.500000	-37.635271	3855	533508221140224737	-12,-12,-12,-12	ok
-1.500000	-37.585170	40	4345	13,0,0,0,0	ok
-1.497996	-37.585170	40	4345	13,0,0,0,0	ok
-1.495992	-37.585170	40	4345	13,0,0,0,0	ok
-1.493988	-37.585170	40	4345	13,0,0,0,0	ok
-1.491984	-37.585170	40	4345	13,0,0,0,0	ok
-1.489980	-37.585170	40	4345	13,0,0,0,0	ok
-1.487976	-37.585170	40	4345	13,0,0,0,0	ok
-1.485972	-37.585170	40	4345	13,0,0,0,0	ok
-1.483968	-37.585170	40	4345	13,0,0,0,0	ok
-1.481964	-37.585170	40	4345	13,0,0,0,0	ok
-1.479960	-37.585170	40	4345	13,0,0,0,0	ok
-1.477956	-37.585170	40	4345	13,0,0,0,0	ok
-1.475952	-37.585170	40	4345	13,0,0,0,0	ok
-1.473948	-37.585170	40	4345	13,0,0,0,0	ok
-1.471944	-37.585170	40	4345	13,0,0,0,0	ok
-1.469940	-37.585170	40	4345	13,0,0,0,0	ok
-1.467936	-37.585170	40	4345	13,0,0,0,0	ok
-1.465932	-37.585170	40	4345	13,0,0,0,0	ok
-1.463928	-37.585170	40	4345	13,0,0,0,0	ok
-1.461924	-37.585170	40	4345	13,0,0,0,0	ok
-1.459920	-37.585170	40	4345	13,0,0,0,0	ok
-1.457916	-37.585170	40	4345	13,0,0,0,0	ok
-1.455912	-37.585170	40	4345	13,0,0,0,0	ok
-1.453908	-37.585170	40	4345	13,0,0,0,0	ok
-1.451904	-37.585170	40	4345	13,0,0,0,0	ok
-1.449900	-37.585170	40	4345	13,0,0,0,0	ok
-1.447896	-37.585170	40	4345	13,0,0,0,0	ok
-1.445892	-37.585170	40	4345	13,0,0,0,0	ok
-1.443888	-37.585170	40	4345	13,0,0,0,0	ok
-1.441884	-37.585170	40	4345	13,0,0,0,0	ok
-1.439880	-37.585170	40	4345	13,0,0,0,0	ok
-1.437876	-37.585170	40	4345	13,0,0,0,0	ok
-1.435872	-37.585170	40	4345	13,0,0,0,0	ok
-1.433868	-37.585170	40	4345	13,0,0,0,0	ok
-1.431864	-37.585170	40	4345	13,0,0,0,0	ok
-1.429860	-37.585170	40	4345	13,0,0,0,0	ok
-1.427856	-37.585170	40	4345	13,0,0,0,0	ok
-1.425852	-37.585170	40	4345	13,0,0,0,0	ok
-1.423848	-37.585170	40	4345	13,0,0,0,0	ok
-1.421844	-37.585170	40	4345	13,0,0,0,0	ok
-1.419840	-37.585170	40	4345	13,0,0,0,0	ok
-1.417836	-37.585170	40	4345	13,0,0,0,0	ok
-1.415832	-37.585170	40	4345	13,0,0,0,0	ok
-1.413828	-37.585170	40	4345	13,0,0,0,0	ok
-1.411824	-37.585170	40	4345	13,0,0,0,0	ok
-1.409820	-37.585170	40	4345	13,0,0,0,0	ok
-1.407816	-37.585170	40	4345	13,0,0,0,0	ok
-1.405812	-37.585170	40	4345	13,0,0,0,0	ok
-1.403808	-37.585170	40	4345	13,0,0,0,0	ok
-1.401804	-37.585170	40	4345	13,0,0,0,0	ok
-1.399800	-37.585170	40	4345	13,0,0,0,0	ok
-1.397796	-37.585170	40	4345	13,0,0,0,0	ok
-1.395792	-37.585170	40	4345	13,0,0,0,0	ok
-1.393788	-37.585170	40	4345	13,0,0,0,0	ok
-1.391784	-37.585170	40	4345	13,0,0,0,0	ok
-1.389780	-37.585170	40	4345	13,0,0,0,0	ok
-1.387776	-37.585170	40	4345	13,0,0,0,0	ok
-1.385772	-37.585170	40	4345	13,0,0,0,0	ok
-1.383768	-37.585170	40	4345	13,0,0,0,0	ok
-1.381764	-37.585170	40	4345	13,0,0,0,0	ok
-1.379760	-37.585170	40	4345	13,0,0,0,0	ok
-1.377756	-37.585170	40	4345	13,0,0,0,0	ok
-1.375752	-37.585170	40	4345	13,0,0,0,0	ok
-1.373747	-37.585170	40	4345	13,0,0,0,0	ok
-1.371743	-37.585170	40	4345	13,0,0,0,0	ok
-1.369739	-37.585170	40	4345	13,0,0,0,0	ok
-1.367735	-37.585170	40	4345	13,0,0,0,0	ok
-1.365731	-37.585170	40	4345	13,0,0,0,0	ok
-1.363727	-37.585170	40	4345	13,0,0,0,0	ok
-1.361723	-37.585170	40	4345	13,0,0,0,0	ok
-1.359719	-37.585170	40	4345	13,0,0,0,0	ok
-1.357715	-37.585170	40	4345	13,0,0,0,0	ok
-1.355711	-37.585170	328	106927	13,0,0,0,-1	ok
-1.353707	-37.585170	328	106927	13,0,0,0,-1	ok
-1.351703	-37.585170	328	106927	13,0,0,0,-1	ok
-1.349699	-37.585170	328	106927	13,0,0,0,-1	ok
-1.347695	-37.585170	328	106927	13,0,0,0,-1	ok
-1.345691	-37.585170	1358	44939914	13,0,0,0,1	ok
-1.343687	-37.585170	1358	44939914	13,0,0,0,1	ok
-1.341683	-37.585170	1358	44939914	13,0,0,0,1	ok
-1.339679	-37.585170	1358	44939914	13,0,0,0,1	ok
-1.337675	-37.585170	1358	44939914	13,0,0,0,1	ok
-1.335671	-37.585170	1358	44939914	13,0,0,0,1	ok
-1.333667	-37.585170	2691	30798517552	13,0,0,0,-2	ok
-1.331663	-37.585170	3213	12487845456070	13,0,0,0,2	ok
-1.329659	-37.585170	3213	12487845456070	13,0,0,0,2	ok
-1.327655	-37.585170	4479	17523674227768445539	13,0,0,0,-4	ok
-1.325651	-37.585170	2	677	13,0,0,0	ok
-1.323647	-37.585170	3294	38435453101789	13,0,0,-1,2	ok
-1.321643	-37.585170	1682	366000014	13,0,0,-1,1	ok
-1.319639	-37.585170	756	1317850	13,0,0,-1,-1	ok
-1.317635	-37.585170	2323	3449108014	13,0,0,-1,-1,0	ok
-1.315631	-37.585170	756	1317850	13,0,0,-1,-1	ok
-1.313627	-37.585170	189	39314	13,0,0,-1,0	ok
-1.311623	-37.585170	189	39314	13,0,0,-1,0	ok
-1.309619	-37.585170	189	39314	13,0,0,-1,0	ok
-1.307615	-37.585170	189	39314	13,0,0,-1,0	ok
-1.305611	-37.585170	189	39314	13,0,0,-1,0	ok
-1.303607	-37.585170	189	39314	13,0,0,-1,0	ok
-1.301603	-37.585170	189	39314	13,0,0,-1,0	ok
-1.299599	-37.585170	189	39314	13,0,0,-1,0	ok
-1.297595	-37.585170	189	39314	13,0,0,-1,0	ok
-1.295591	-37.585170	189	39314	13,0,0,-1,0	ok
-1.293587	-37.585170	189	39314	13,0,0,-1,0	ok
-1.291583	-37.585170	189	39314	13,0,0,-1,0	ok
-1.289579	-37.585170	189	39314	13,0,0,-1,0	ok
-1.287575	-37.585170	189	39314	13,0,0,-1,0	ok
-1.285571	-37.585170	189	39314	13,0,0,-1,0	ok
-1.283567	-37.585170	189	39314	13,0,0,-1,0	ok
-1.281563	-37.585170	189	39314	13,0,0,-1,0	ok
-1.279559	-37.585170	189	39314	13,0,0,-1,0	ok
-1.277555	-37.585170	189	39314	13,0,0,-1,0	ok
-1.275551	-37.585170	189	39314	13,0,0,-1,0	ok
-1.273547	-37.585170	189	39314	13,0,0,-1,0	ok
-1.271543	-37.585170	189	39314	13,0,0,-1,0	ok
-1.269539	-37.585170	189	39314	13,0,0,-1,0	ok
-1.267535	-37.585170	189	39314	13,0,0,-1,0	ok
-1.265531	-37.585170	189	39314	13,0,0,-1,0	ok
-1.263527	-37.585170	189	39314	13,0,0,-1,0	ok
-1.261523	-37.585170	189	39314	13,0,0,-1,0	ok
-1.259519	-37.585170	189	39314	13,0,0,-1,0	ok
-1.257515	-37.585170	189	39314	13,0,0,-1,0	ok
-1.255511	-37.585170	189	39314	13,0,0,-1,0	ok
-1.253507	-37.585170	189	39314	13,0,0,-1,0	ok
-1.251503	-37.585170	189	39314	13,0,0,-1,0	ok
-1.249499	-37.585170	189	39314	13,0,0,-1,0	ok
-1.247495	-37.585170	189	39314	13,0,0,-1,0	ok
-1.245491	-37.585170	189	39314	13,0,0,-1,0	ok
-1.243487	-37.585170	189	39314	13,0,0,-1,0	ok
-1.241483	-37.585170	189	39314	13,0,0,-1,0	ok
-1.239479	-37.585170	189	39314	13,0,0,-1,0	ok
-1.237475	-37.585170	189	39314	13,0,0,-1,0	ok
-1.235471	-37.585170	189	39314	13,0,0,-1,0	ok
-1.233467	-37.585170	189	39314	13,0,0,-1,0	ok
-1.231463	-37.585170	189	39314	13,0,0,-1,0	ok
-1.229459	-37.585170	189	39314	13,0,0,-1,0	ok
-1.227455	-37.585170	189	39314	13,0,0,-1,0	ok
-1.225451	-37.585170	189	39314	13,0,0,-1,0	ok
-1.223447	-37.585170	756	1317850	13,0,0,-1,-1	ok
-1.221443	-37.585170	2323	3449108014	13,0,0,-1,-1,0	ok
-1.219439	-37.585170	756	1317850	13,0,0,-1,-1	ok
-1.217435	-37.585170	1682	366000014	13,0,0,-1,1	ok
-1.215431	-37.585170	1682	366000014	13,0,0,-1,1	ok
-1.213427	-37.585170	3294	38435453101789	13,0,0,-1,2	ok
-1.211423	-37.585170	4560	28676684214009656306939	13,0,0,-1,-5	ok
-1.209419	-37.585170	12	1514	13,0,0,-1	ok
-1.207415	-37.585170	2	677	13,0,0,0	ok
-1.205411	-37.585170	2	677	13,0,0,0	ok
-1.203407	-37.585170	1	641	-13,0,0,0	ok
-1.201403	-37.585170	1	641	-13,0,0,0	ok
-1.199399	-37.585170	1	641	-13,0,0,0	ok
-1.197395	-37.585170	1	641	-13,0,0,0	ok
-1.195391	-37.585170	1	641	-13,0,0,0	ok
-1.193387	-37.585170	1	641	-13,0,0,0	ok
-1.191383	-37.585170	1	641	-13,0,0,0	ok
-1.189379	-37.585170	1	641	-13,0,0,0	ok
-1.187375	-37.585170	1	641	-13,0,0,0	ok
-1.185371	-37.585170	1	641	-13,0,0,0	ok
-1.183367	-37.585170	1	641	-13,0,0,0	ok
-1.181363	-37.585170	1	641	-13,0,0,0	ok
-1.179359	-37.585170	1	641	-13,0,0,0	ok
-1.177355	-37.585170	1	641	-13,0,0,0	ok
-1.175351	-37.585170	1	641	-13,0,0,0	ok
-1.173347	-37.585170	1	641	-13,0,0,0	ok
-1.171343	-37.585170	4687	158167584707385378324619112587141160	-13,0,0,-1,12	ok
-1.169339	-37.585170	3293	38435444334185	-13,0,0,-1,2	ok
-1.167335	-37.585170	755	1316228	-13,0,0,-1,-1	ok
-1.165331	-37.585170	187	39035	-13,0,0,-1,0	ok
-1.163327	-37.585170	2655	24820922585	-13,0,0,-1,0,-1	ok
-1.161323	-37.585170	187	39035	-13,0,0,-1,0	ok
-1.159319	-37.585170	625	613253	-13,0,0,1,0	ok
-1.157315	-37.585170	625	613253	-13,0,0,1,0	ok
-1.155311	-37.585170	3000	610366096253	-13,0,0,1,-2	ok
-1.153307	-37.585170	498	266060	-13,0,0,-2	ok
-1.151303	-37.585170	1073	9264335	-13,0,0,-2,0	ok
-1.149299	-37.585170	975	5076866	-13,0,0,2	ok
-1.147295	-37.585170	2954	282885495728	-13,0,0,-4,-1	ok
-1.145291	-37.585170	3458	1121062033450103	-13,0,0,-8,0	ok
-1.143287	-37.585170	4463	3732442320528860753	-13,0,0,-12,1	ok
-1.141283	-37.585170	3865	547829342632538516	-13,0,0,12	ok
-1.139279	-37.585170	3865	547829342632538516	-13,0,0,12	ok
-1.137275	-37.585170	4150	1085538916931450846	-13,0,-1,12,0	ok
-1.135271	-37.585170	3560	12992722659800111	-13,0,-1,-2,0,1	ok
-1.133267	-37.585170	304	93503	-13,0,-1,-1,0	ok
-1.131263	-37.585170	3490	2671082930442356	-13,0,-1,0,-3	ok
-1.129259	-37.585170	475	239753	-13,0,-1,0,-1	ok
-1.127255	-37.585170	475	239753	-13,0,-1,0,-1	ok
-1.125251	-37.585170	24	2531	-13,0,1,0	ok
-1.123246	-37.585170	1341	42379796	-13,0,1,1,-1	ok
-1.121242	-37.585170	3337	58718837769386	-13,0,1,6,0	ok
-1.119238	-37.585170	4146	1085458931749212731	-13,0,1,-13	ok
-1.117234	-37.585170	3500	2956699455691853	-13,0,-2,0,-3	ok
-1.115230	-37.585170	1985	1353534410	-13,0,2,-1,1	ok
-1.113226	-37.585170	3989	624335184524478776	-13,0,-3,12	ok
-1.111222	-37.585170	1536	148462271	-13,0,3,-2,0	ok
-1.109218	-37.585170	4020	674596561630207103	-13,0,4,12	ok
-1.107214	-37.585170	2526	8762430746	-13,0,-8,-3	ok
-1.105210	-37.585170	2275	2791352378	-13,0,-11,0,-1	ok
-1.103206	-37.585170	3148	3649527955301	-13,0,-12,-1,-2	ok
-1.101202	-37.585170	2031	1457055128	-13,0,12,0	ok
-1.099198	-37.585170	2663	26811521936	-13,0,12,-2,0	ok
-1.097194	-37.585170	3664	76213740816521228	-13,0,12,10	ok
-1.095190	-37.585170	4072	1007205262134989753	-13,0,12,12	ok
-1.093186	-37.585170	4072	1007205262134989753	-13,0,12,12	ok
-1.091182	-37.585170	4081	1032083955705044441	-13,0,-13,12	ok
-1.089178	-37.585170	3860	546728634378980031	-13,-1,12,-12	ok
-1.087174	-37.585170	4307	1737037496469100620	-13,-1,11,-13	ok
-1.085170	-37.585170	3637	60091421257791381	-13,-1,3,-5,2	ok
-1.083166	-37.585170	2839	82937888256	-13,-1,-2,-4,0	ok
-1.081162	-37.585170	4666	39999596211555151945148740091440380	-13,-1,1,0,-12	ok
-1.079158	-37.585170	4537	1589237511702433137416	-13,-1,-1,-2,0,-2	ok
-1.077154	-37.585170	3869	547877236091340045	-13,-1,0,12	ok
-1.075150	-37.585170	3497	2813467695724326	-13,-1,0,8,0	ok
-1.073146	-37.585170	4545	3378080103617211532131	-13,-1,0,2,4	ok
-1.071142	-37.585170	2541	9903944145	-13,-1,0,-3,-1	ok
-1.069138	-37.585170	3869	547877236091340045	-13,-1,0,12	ok
-1.067134	-37.585170	3667	76486848539054435	-13,1,-1,-10,-1	ok
-1.065130	-37.585170	493	264603	-13,1,1,-1,0	ok
-1.063126	-37.585170	1151	15039845	-13,1,2,-1,-1	ok
-1.061122	-37.585170	2075	1642533245	-13,1,8,-1,-1	ok
-1.059118	-37.585170	2155	2043362603	-13,1,12,-1	ok
-1.057114	-37.585170	4074	1007356504088496155	-13,1,12,12	ok
-1.055110	-37.585170	4075	1007432131452335915	-13,-2,12,12	ok
-1.053106	-37.585170	3404	186678720564545	-13,-2,2,7	ok
-1.051102	-37.585170	3875	547973032429851926	-13,-2,0,12	ok
-1.049098	-37.585170	3761	282870473839614131	-13,-2,0,-12	ok
-1.047094	-37.585170	3661	73948401334337786	-13,2,1,-11	ok
-1.045090	-37.585170	1935	1118668625	-13,2,-12,0	ok
-1.043086	-37.585170	4077	1007583398954987753	-13,-3,12,12	ok
-1.041082	-37.585170	3878	548068841330490686	-13,-3,0,12	ok
-1.039078	-37.585170	2489	7537525565	-13,3,4,3	ok
-1.037074	-37.585170	144	26310	-13,-4,-2,0	ok
-1.035070	-37.585170	1950	1162752951	-13,4,12	ok
-1.033066	-37.585170	1953	1192892565	-13,5,12	ok
-1.031062	-37.585170	3525	6148660938958670	-13,7,-1,-1,-3	ok
-1.029058	-37.585170	574	455510	-13,9,2,-1	ok
-1.027054	-37.585170	1982	1352494020	-13,10,12	ok
-1.025050	-37.585170	2574	11397404685	-13,11,1,-4	ok
-1.023046	-37.585170	1990	1386248160	-13,11,12	ok
-1.021042	-37.585170	2490	7657835621	-13,-12,-12,-2	ok
-1.019038	-37.585170	312	96116	-13,-12,-1,0	ok
-1.017034	-37.585170	3889	548931686913164621	-13,-12,0,12	ok
-1.015030	-37.585170	3889	548931686913164621	-13,-12,0,12	ok
-1.013026	-37.585170	1219	21506936	-13,-12,-1,2	ok
-1.011022	-37.585170	689	882431	-13,12,1,1	ok
-1.009018	-37.585170	3973	593898859859615090	-13,12,-2,12	ok
-1.007014	-37.585170	3988	609570884554624190	-13,12,2,12	ok
-1.005010	-37.585170	814	1911965	-13,12,4	ok
-1.003006	-37.585170	1647	274681616	-13,12,-10	ok
-1.001002	-37.585170	1833	762939428	-13,12,11	ok
-0.998998	-37.585170	2127	1952093861	-13,12,-12,-1	ok
-0.996994	-37.585170	2127	1952093861	-13,12,-12,-1	ok
-0.994990	-37.585170	2401	4538043521	-13,12,12,1	ok
-0.992986	-37.585170	2815	69175446965	-13,12,12,-3	ok
-0.990982	-37.585170	2007	1420631531	-13,12,12	ok
-0.988978	-37.585170	2007	1420631531	-13,12,12	ok
-0.986974	-37.585170	2007	1420631531	-13,12,12	ok
-0.984970	-37.585170	2007	1420631531	-13,12,12	ok
-0.982966	-37.585170	2007	1420631531	-13,12,12	ok
-0.980962	-37.585170	2007	1420631531	-13,12,12	ok
-0.978958	-37.585170	2007	1420631531	-13,12,12	ok
-0.976954	-37.585170	2007	1420631531	-13,12,12	ok
-0.974950	-37.585170	2007	1420631531	-13,12,12	ok
-0.972946	-37.585170	2007	1420631531	-13,12,12	ok
-0.970942	-37.585170	2007	1420631531	-13,12,12	ok
-0.968938	-37.585170	2007	1420631531	-13,12,12	ok
-0.966934	-37.585170	2007	1420631531	-13,12,12	ok
-0.964930	-37.585170	2007	1420631531	-13,12,12	ok
-0.962926	-37.585170	2006	1420578229	12,12,12	ok
-0.960922	-37.585170	2006	1420578229	12,12,12	ok
-0.958918	-37.585170	2006	1420578229	12,12,12	ok
-0.956914	-37.585170	2006	1420578229	12,12,12	ok
-0.954910	-37.585170	2006	1420578229	12,12,12	ok
-0.952906	-37.585170	2006	1420578229	12,12,12	ok
-0.950902	-37.585170	2006	1420578229	12,12,12	ok
-0.948898	-37.585170	2006	1420578229	12,12,12	ok
-0.946894	-37.585170	2006	1420578229	12,12,12	ok
-0.944890	-37.585170	2006	1420578229	12,12,12	ok
-0.942886	-37.585170	2006	1420578229	12,12,12	ok
-0.940882	-37.585170	2006	1420578229	12,12,12	ok
-0.938878	-37.585170	2006	1420578229	12,12,12	ok
-0.936874	-37.585170	2006	1420578229	12,12,12	ok
-0.934870	-37.585170	2006	1420578229	12,12,12	ok
-0.932866	-37.585170	2006	1420578229	12,12,12	ok
-0.930862	-37.585170	2006	1420578229	12,12,12	ok
-0.928858	-37.585170	2006	1420578229	12,12,12	ok
-0.926854	-37.585170	2006	1420578229	12,12,12	ok
-0.924850	-37.585170	2006	1420578229	12,12,12	ok
-0.922846	-37.585170	2006	1420578229	12,12,12	ok
-0.920842	-37.585170	2006	1420578229	12,12,12	ok
-0.918838	-37.585170	2006	1420578229	12,12,12	ok
-0.916834	-37.585170	2006	1420578229	12,12,12	ok
-0.914830	-37.585170	2006	1420578229	12,12,12	ok
-0.912826	-37.585170	2006	1420578229	12,12,12	ok
-0.910822	-37.585170	2006	1420578229	12,12,12	ok
-0.908818	-37.585170	2006	1420578229	12,12,12	ok
-0.906814	-37.585170	2006	1420578229	12,12,12	ok
-0.904810	-37.585170	2006	1420578229	12,12,12	ok
-0.902806	-37.585170	2006	1420578229	12,12,12	ok
-0.900802	-37.585170	2006	1420578229	12,12,12	ok
-0.898798	-37.585170	2006	1420578229	12,12,12	ok
-0.896794	-37.585170	2006	1420578229	12,12,12	ok
-0.894790	-37.585170	2006	1420578229	12,12,12	ok
-0.892786	-37.585170	2006	1420578229	12,12,12	ok
-0.890782	-37.585170	2006	1420578229	12,12,12	ok
-0.888778	-37.585170	2006	1420578229	12,12,12	ok
-0.886774	-37.585170	2006	1420578229	12,12,12	ok
-0.884770	-37.585170	2006	1420578229	12,12,12	ok
-0.882766	-37.585170	2006	1420578229	12,12,12	ok
-0.880762	-37.585170	2006	1420578229	12,12,12	ok
-0.878758	-37.585170	2006	1420578229	12,12,12	ok
-0.876754	-37.585170	2006	1420578229	12,12,12	ok
-0.874749	-37.585170	2006	1420578229	12,12,12	ok
-0.872745	-37.585170	2006	1420578229	12,12,12	ok
-0.870741	-37.585170	2006	1420578229	12,12,12	ok
-0.868737	-37.585170	2006	1420578229	12,12,12	ok
-0.866733	-37.585170	2006	1420578229	12,12,12	ok
-0.864729	-37.585170	2006	1420578229	12,12,12	ok
-0.862725	-37.585170	2006	1420578229	12,12,12	ok
-0.860721	-37.585170	2006	1420578229	12,12,12	ok
-0.858717	-37.585170	2006	1420578229	12,12,12	ok
-0.856713	-37.585170	2006	1420578229	12,12,12	ok
-0.854709	-37.585170	2006	1420578229	12,12,12	ok
-0.852705	-37.585170	2006	1420578229	12,12,12	ok
-0.850701	-37.585170	2006	1420578229	12,12,12	ok
-0.848697	-37.585170	2006	1420578229	12,12,12	ok
-0.846693	-37.585170	2006	1420578229	12,12,12	ok
-0.844689	-37.585170	2006	1420578229	12,12,12	ok
-0.842685	-37.585170	2006	1420578229	12,12,12	ok
-0.840681	-37.585170	2006	1420578229	12,12,12	ok
-0.838677	-37.585170	2006	1420578229	12,12,12	ok
-0.836673	-37.585170	2006	1420578229	12,12,12	ok
-0.834669	-37.585170	2006	1420578229	12,12,12	ok
-0.832665	-37.585170	2006	1420578229	12,12,12	ok
-0.830661	-37.585170	2006	1420578229	12,12,12	ok
-0.828657	-37.585170	1896	1046737111	12,12,-12	ok
-0.826653	-37.585170	1896	1046737111	12,12,-12	ok
-0.824649	-37.585170	1896	1046737111	12,12,-12	ok
