curve	part	source_handles	x	y
homSF	1	62,63,64,67,66	-50.537915672022059	0.27369470856688854
homSF	1	62,63,64,67,66	-50.537609153649392	0.27366360579693849
homSF	1	62,63,64,67,66	-50.53735965001318	0.2736382884583769
homSF	1	62,63,64,67,66	-50.537130733385645	0.27361506016047854
homSF	1	62,63,64,67,66	-50.53677676468039	0.27357914287545726
homSF	1	62,63,64,67,66	-50.536475082270435	0.27354853147595753
homSF	1	62,63,64,67,66	-50.5362553774725	0.27352623812669613
homSF	1	62,63,64,67,66	-50.536059726998523	0.27350638560514978
homSF	1	62,63,64,67,66	-50.535688169333127	0.27346868416766829
homSF	1	62,63,64,67,66	-50.535368190559808	0.2734362163657828
homSF	1	62,63,64,67,66	-50.535174473947315	0.27341656026644601
homSF	1	62,63,64,67,66	-50.53471171970029	0.27336960556127404
homSF	1	62,63,64,67,66	-50.534349526605325	0.27333285474029578
homSF	1	62,63,64,67,66	-50.534108576405245	0.27330840621278818
homSF	1	62,63,64,67,66	-50.533542514039368	0.27325096983214009
homSF	1	62,63,64,67,66	-50.533234458421404	0.27321971260331529
homSF	1	62,63,64,67,66	-50.532964891802109	0.27319236079466552
homSF	1	62,63,64,67,66	-50.532737696036278	0.273169308471442
homSF	1	62,63,64,67,66	-50.532527941815601	0.27314802569016838
homSF	1	62,63,64,67,66	-50.532214337680522	0.27311620583603807
homSF	1	62,63,64,67,66	-50.53194778163023	0.27308915993183513
homSF	1	62,63,64,67,66	-50.531637020139428	0.27305762871055322
homSF	1	62,63,64,67,66	-50.531292402041423	0.27302266237760275
homSF	1	62,63,64,67,66	-50.530965163417598	0.27298945961728166
homSF	1	62,63,64,67,66	-50.530706163023211	0.27296318058423968
homSF	1	62,63,64,67,66	-50.530500049529437	0.27294226768463054
homSF	1	62,63,64,67,66	-50.530119527031907	0.27290365877808009
homSF	1	62,63,64,67,66	-50.529822787817238	0.27287355093070609
homSF	1	62,63,64,67,66	-50.529504793740401	0.27284128662662471
homSF	1	62,63,64,67,66	-50.529050052236634	0.27279514782586461
homSF	1	62,63,64,67,66	-50.528683088925852	0.27275791533852956
homSF	1	62,63,64,67,66	-50.528386911958144	0.27272786502004431
homSF	1	62,63,64,67,66	-50.527820186023973	0.2726703648507644
homSF	1	62,63,64,67,66	-50.527449644796874	0.27263276986133778
homSF	1	62,63,64,67,66	-50.527165108807154	0.27260390104027499
homSF	1	62,63,64,67,66	-50.526940826629549	0.27258114551721763
homSF	1	62,63,64,67,66	-50.526699931332509	0.27255670458299253
homSF	1	62,63,64,67,66	-50.526380512928874	0.27252429689442426
homSF	1	62,63,64,67,66	-50.526104506204177	0.27249629361511996
homSF	1	62,63,64,67,66	-50.525866696503208	0.2724721659665546
homSF	1	62,63,64,67,66	-50.525688797613483	0.27245411677884684
homSF	1	62,63,64,67,66	-50.525364480653707	0.27242121213197634
homSF	1	62,63,64,67,66	-50.525075975337529	0.27239194126809635
homSF	1	62,63,64,67,66	-50.524788557426788	0.27236278082280646
homSF	1	62,63,64,67,66	-50.524327446445788	0.27231599795505029
homSF	1	62,63,64,67,66	-50.524051091452989	0.27228796014848683
homSF	1	62,63,64,67,66	-50.523712490330389	0.27225360723127545
homSF	1	62,63,64,67,66	-50.523258078151557	0.27220750470587357
homSF	1	62,63,64,67,66	-50.522869166491077	0.27216804787266974
homSF	1	62,63,64,67,66	-50.522501182774413	0.2721307144310498
homSF	1	62,63,64,67,66	-50.52191258349994	0.2720709987290843
homSF	1	62,63,64,67,66	-50.521501401478666	0.27202928309978375
homSF	1	62,63,64,67,66	-50.521194849559151	0.27199818262763786
homSF	1	62,63,64,67,66	-50.520929851179993	0.27197129794242636
homSF	1	62,63,64,67,66	-50.520721567313963	0.27195016713756337
homSF	1	62,63,64,67,66	-50.520357780139385	0.27191326033636243
homSF	1	62,63,64,67,66	-50.520045860226652	0.27188161589693738
homSF	1	62,63,64,67,66	-50.519838803621852	0.27186060980732435
homSF	1	62,63,64,67,66	-50.519635145744893	0.27183994856929211
homSF	1	62,63,64,67,66	-50.519262210780369	0.27180211429605161
homSF	1	62,63,64,67,66	-50.518938348335183	0.27176925845172328
homSF	1	62,63,64,67,66	-50.518744173623766	0.27174955948465951
homSF	1	62,63,64,67,66	-50.518276248883033	0.27170208877109375
homSF	1	62,63,64,67,66	-50.51790946474506	0.27166487893962671
homSF	1	62,63,64,67,66	-50.517666422302995	0.27164022264569593
homSF	1	62,63,64,67,66	-50.51709683873618	0.27158243966000323
homSF	1	62,63,64,67,66	-50.51677855597287	0.27155015065400662
homSF	1	62,63,64,67,66	-50.516503963124315	0.27152229397494815
homSF	1	62,63,64,67,66	-50.516275393198875	0.27149910646204223
homSF	1	62,63,64,67,66	-50.516060378439001	0.27147729392925118
homSF	1	62,63,64,67,66	-50.515742230277155	0.27144501895168799
homSF	1	62,63,64,67,66	-50.515466046382024	0.27141700135617253
homSF	1	62,63,64,67,66	-50.515160209495221	0.27138597551657578
homSF	1	62,63,64,67,66	-50.514801552395205	0.27134959142794851
homSF	1	62,63,64,67,66	-50.51446789064876	0.27131574312274637
homSF	1	62,63,64,67,66	-50.514212143151191	0.27128979891857163
homSF	1	62,63,64,67,66	-50.513991987661392	0.27126746539093444
homSF	1	62,63,64,67,66	-50.513620994997908	0.27122983049276
homSF	1	62,63,64,67,66	-50.513301119242279	0.27119738114111674
homSF	1	62,63,64,67,66	-50.512973814215378	0.27116417825731015
homSF	1	62,63,64,67,66	-50.512540912363932	0.27112026371338532
homSF	1	62,63,64,67,66	-50.512151156774159	0.2710807259911685
homSF	1	62,63,64,67,66	-50.51181433336631	0.27104655797235772
homSF	1	62,63,64,67,66	-50.511235855395832	0.27098787640779648
homSF	1	62,63,64,67,66	-50.510826989877081	0.27094640073821774
homSF	1	62,63,64,67,66	-50.510537169203545	0.2709170011947078
homSF	1	62,63,64,67,66	-50.510298644589504	0.27089280519563042
homSF	1	62,63,64,67,66	-50.510060417339673	0.2708686394485656
homSF	1	62,63,64,67,66	-50.509722499744655	0.27083436123362425
homSF	1	62,63,64,67,66	-50.509457454363428	0.27080747495679425
homSF	1	62,63,64,67,66	-50.509143715393208	0.27077564962099515
homSF	1	62,63,64,67,66	-50.508718606511387	0.2707325272218335
homSF	1	62,63,64,67,66	-50.508398717002102	0.27070007785185995
homSF	1	62,63,64,67,66	-50.508107781661657	0.27067056603617817
homSF	1	62,63,64,67,66	-50.507816320366636	0.27064100096497601
homSF	1	62,63,64,67,66	-50.507410473397094	0.27059983271211524
homSF	1	62,63,64,67,66	-50.507087637934369	0.27056708538805985
homSF	1	62,63,64,67,66	-50.506746003599808	0.27053243129931726
homSF	1	62,63,64,67,66	-50.50631621650269	0.27048883525770223
homSF	1	62,63,64,67,66	-50.505895381552982	0.27044614774590153
homSF	1	62,63,64,67,66	-50.505554537143382	0.27041157424408524
homSF	1	62,63,64,67,66	-50.50494775151666	0.27035002491656607
homSF	1	62,63,64,67,66	-50.504558336806369	0.27031052512199949
homSF	1	62,63,64,67,66	-50.504260015193886	0.27028026535814259
homSF	1	62,63,64,67,66	-50.503979276891464	0.27025178914539982
homSF	1	62,63,64,67,66	-50.503798554510517	0.27023345797331755
homSF	1	62,63,64,67,66	-50.50343248438277	0.27019632657876985
homSF	1	62,63,64,67,66	-50.503089013407852	0.27016148756925956
homSF	1	62,63,64,67,66	-50.502941926842219	0.27014656831657863
homSF	1	62,63,64,67,66	-50.50271911806594	0.27012396847173675
homSF	1	62,63,64,67,66	-50.502369003473206	0.27008845646803298
homSF	1	62,63,64,67,66	-50.502034464406016	0.27005452388200191
homSF	1	62,63,64,67,66	-50.501841854555288	0.27003498735625447
homSF	1	62,63,64,67,66	-50.501389188689984	0.26998907359401619
homSF	1	62,63,64,67,66	-50.501032835736503	0.26995292880638894
homSF	1	62,63,64,67,66	-50.50077796391399	0.26992707731168281
homSF	1	62,63,64,67,66	-50.500209804673915	0.26986944935030638
homSF	1	62,63,64,67,66	-50.499906933203263	0.2698387295707747
homSF	1	62,63,64,67,66	-50.499641116193317	0.26981176825276448
homSF	1	62,63,64,67,66	-50.499363745945196	0.26978363502913261
homSF	1	62,63,64,67,66	-50.499230360509927	0.26977010606800411
homSF	1	62,63,64,67,66	-50.498888009169661	0.26973538229423039
homSF	1	62,63,64,67,66	-50.498645913073595	0.26971082706621252
homSF	1	62,63,64,67,66	-50.498332092290482	0.26967899727253231
homSF	1	62,63,64,67,66	-50.497960854220999	0.26964134397920192
homSF	1	62,63,64,67,66	-50.497654761676749	0.26961029899298389
homSF	1	62,63,64,67,66	-50.497347447691233	0.26957912950567309
homSF	1	62,63,64,67,66	-50.497168543033666	0.26956098405319007
homSF	1	62,63,64,67,66	-50.496760339289679	0.26951958223106298
homSF	1	62,63,64,67,66	-50.496458436332247	0.26948896186491805
homSF	1	62,63,64,67,66	-50.496189803096037	0.26946171595140894
homSF	1	62,63,64,67,66	-50.495703473875118	0.26941239063167854
homSF	1	62,63,64,67,66	-50.495327496803888	0.26937425779871443
homSF	1	62,63,64,67,66	-50.495052252557663	0.2693463417220916
homSF	1	62,63,64,67,66	-50.494464762137376	0.26928675702475813
homSF	1	62,63,64,67,66	-50.494117428774032	0.26925152981228045
homSF	1	62,63,64,67,66	-50.493835217632324	0.2692229075203037
homSF	1	62,63,64,67,66	-50.493588583492702	0.26919789369578673
homSF	1	62,63,64,67,66	-50.493383587641624	0.26917710281216417
homSF	1	62,63,64,67,66	-50.493047490669298	0.26914301562498943
homSF	1	62,63,64,67,66	-50.492781887315914	0.26911607819309341
homSF	1	62,63,64,67,66	-50.492520113976042	0.26908952912734674
homSF	1	62,63,64,67,66	-50.492358221522743	0.26907311002512641
homSF	1	62,63,64,67,66	-50.492015728379847	0.26903837448696871
homSF	1	62,63,64,67,66	-50.491744054133676	0.26901082150785555
homSF	1	62,63,64,67,66	-50.491430395885679	0.2689790106496272
homSF	1	62,63,64,67,66	-50.491009130510932	0.268936286531202
homSF	1	62,63,64,67,66	-50.490697708111796	0.26890470268879713
homSF	1	62,63,64,67,66	-50.490328524670922	0.26886726097818858
homSF	1	62,63,64,67,66	-50.489889346550633	0.26882272070637669
homSF	1	62,63,64,67,66	-50.489491375107114	0.26878235975515241
homSF	1	62,63,64,67,66	-50.489123070489882	0.26874500767525372
homSF	1	62,63,64,67,66	-50.488514557773676	0.26868329471648084
homSF	1	62,63,64,67,66	-50.488088225361942	0.26864005815927633
homSF	1	62,63,64,67,66	-50.487761922139313	0.26860696621429014
homSF	1	62,63,64,67,66	-50.487557504258305	0.26858623529944348
homSF	1	62,63,64,67,66	-50.487197743810945	0.26854975052277452
homSF	1	62,63,64,67,66	-50.486898371321487	0.26851939004719971
homSF	1	62,63,64,67,66	-50.48658896586327	0.2684880121384714
homSF	1	62,63,64,67,66	-50.486216867253368	0.26845027650864262
homSF	1	62,63,64,67,66	-50.485844897646366	0.26841255411793574
homSF	1	62,63,64,67,66	-50.48550663496259	0.26837825021849371
homSF	1	62,63,64,67,66	-50.485164758217891	0.26834357989099195
homSF	1	62,63,64,67,66	-50.484970732194441	0.26832390342634421
homSF	1	62,63,64,67,66	-50.484525713491919	0.26827877364532743
homSF	1	62,63,64,67,66	-50.484166296076204	0.26824232488964611
homSF	1	62,63,64,67,66	-50.483905270317393	0.26821585418798582
homSF	1	62,63,64,67,66	-50.483333538135881	0.26815787482296993
homSF	1	62,63,64,67,66	-50.483032931907012	0.26812739054370732
homSF	1	62,63,64,67,66	-50.482767572048836	0.26810048066058251
homSF	1	62,63,64,67,66	-50.482481676628936	0.26807148833084177
homSF	1	62,63,64,67,66	-50.482357901281716	0.26805893646148921
homSF	1	62,63,64,67,66	-50.48201062699011	0.2680237199971825
homSF	1	62,63,64,67,66	-50.481775849330909	0.26799991168087522
homSF	1	62,63,64,67,66	-50.481441820491902	0.267966038631609
homSF	1	62,63,64,67,66	-50.481078086395236	0.267929153388271
homSF	1	62,63,64,67,66	-50.480772915287631	0.26789820708021933
homSF	1	62,63,64,67,66	-50.480464890088598	0.2678669713416017
homSF	1	62,63,64,67,66	-50.480277613429358	0.26784798033489637
homSF	1	62,63,64,67,66	-50.479857683430474	0.26780539711969514
homSF	1	62,63,64,67,66	-50.479536684455638	0.26777284609128521
homSF	1	62,63,64,67,66	-50.479293048328834	0.26774814015100007
homSF	1	62,63,64,67,66	-50.478806840634398	0.26769883647017861
homSF	1	62,63,64,67,66	-50.478428778074054	0.2676604993478876
homSF	1	62,63,64,67,66	-50.478151666856341	0.26763239921591042
homSF	1	62,63,64,67,66	-50.477559562774616	0.2675723579364227
homSF	1	62,63,64,67,66	-50.477215454369265	0.26753746438605164
homSF	1	62,63,64,67,66	-50.476934540738831	0.26750897906108451
homSF	1	62,63,64,67,66	-50.476665951147289	0.26748174350212989
homSF	1	62,63,64,67,66	-50.476492549552638	0.26746416025613146
homSF	1	62,63,64,67,66	-50.476143590528991	0.26742877526162251
homSF	1	62,63,64,67,66	-50.475882493362086	0.26740229987895936
homSF	1	62,63,64,67,66	-50.475616990270893	0.26737537761811064
homSF	1	62,63,64,67,66	-50.475458335701049	0.26735928993493852
homSF	1	62,63,64,67,66	-50.475112944782175	0.26732426711757273
homSF	1	62,63,64,67,66	-50.474843299392454	0.26729692505912317
homSF	1	62,63,64,67,66	-50.474530142565143	0.26726517104154235
homSF	1	62,63,64,67,66	-50.474104158937365	0.26722197652614516
homSF	1	62,63,64,67,66	-50.47379604158818	0.26719073376700525
homSF	1	62,63,64,67,66	-50.473428821286397	0.26715349817391348
homSF	1	62,63,64,67,66	-50.472980052815338	0.26710799387560141
homSF	1	62,63,64,67,66	-50.472589881524172	0.26706843145136233
homSF	1	62,63,64,67,66	-50.472216636629106	0.26703058548377601
homSF	1	62,63,64,67,66	-50.47161180181218	0.26696925713920566
homSF	1	62,63,64,67,66	-50.471180719180921	0.26692554708096577
homSF	1	62,63,64,67,66	-50.470853400429398	0.26689235840631881
homSF	1	62,63,64,67,66	-50.470644478340866	0.26687117468722138
homSF	1	62,63,64,67,66	-50.470297883059928	0.26683603167164549
homSF	1	62,63,64,67,66	-50.469985196157928	0.2668043269114137
homSF	1	62,63,64,67,66	-50.469678080243142	0.26677318708617609
homSF	1	62,63,64,67,66	-50.469308427466352	0.26673570656538026
homSF	1	62,63,64,67,66	-50.468927750058086	0.26669710837612715
homSF	1	62,63,64,67,66	-50.468584071505852	0.26666226185076214
homSF	1	62,63,64,67,66	-50.468249862512486	0.266628375518634
homSF	1	62,63,64,67,66	-50.468046575274165	0.26660776375061102
homSF	1	62,63,64,67,66	-50.467599578105833	0.26656244184441252
homSF	1	62,63,64,67,66	-50.46724361132798	0.26652634983364643
homSF	1	62,63,64,67,66	-50.466977297407098	0.26649934795550589
homSF	1	62,63,64,67,66	-50.466412307632936	0.26644206315177982
homSF	1	62,63,64,67,66	-50.466097650789308	0.2664101600328127
homSF	1	62,63,64,67,66	-50.465829004683094	0.26638292204011538
homSF	1	62,63,64,67,66	-50.465547016345958	0.26635433129348718
homSF	1	62,63,64,67,66	-50.465415654611128	0.26634101261638649
homSF	1	62,63,64,67,66	-50.465065589854149	0.26630551988358958
homSF	1	62,63,64,67,66	-50.464828489810188	0.26628148062396279
homSF	1	62,63,64,67,66	-50.464480808863044	0.26624622981371726
homSF	1	62,63,64,67,66	-50.464127978938535	0.26621045709662194
homSF	1	62,63,64,67,66	-50.463815300935508	0.26617875543821279
homSF	1	62,63,64,67,66	-50.463498791618463	0.26614666542618715
homSF	1	62,63,64,67,66	-50.463320188236402	0.26612855736885022
homSF	1	62,63,64,67,66	-50.462902554715036	0.26608621498074841
homSF	1	62,63,64,67,66	-50.462602639715435	0.26605580772768334
homSF	1	62,63,64,67,66	-50.462312444088589	0.26602638598203848
homSF	1	62,63,64,67,66	-50.461816040413247	0.26597605802717605
homSF	1	62,63,64,67,66	-50.461428511137314	0.26593676838749047
homSF	1	62,63,64,67,66	-50.461134325977717	0.26590694255056729
homSF	1	62,63,64,67,66	-50.46056278257322	0.26584899724526712
homSF	1	62,63,64,67,66	-50.460150181510663	0.26580716629397605
homSF	1	62,63,64,67,66	-50.459857257719051	0.26577746876339553
homSF	1	62,63,64,67,66	-50.459616647053458	0.26575307477013571
homSF	1	62,63,64,67,66	-50.459360929615997	0.26572714948497356
homSF	1	62,63,64,67,66	-50.459035355694631	0.26569414207853653
homSF	1	62,63,64,67,66	-50.458755158629209	0.2656657350016004
homSF	1	62,63,64,67,66	-50.458456879395825	0.26563549499076344
homSF	1	62,63,64,67,66	-50.458020333965585	0.26559123751996877
homSF	1	62,63,64,67,66	-50.45767164563803	0.26555588736559671
homSF	1	62,63,64,67,66	-50.457405565719824	0.26552891209226809
homSF	1	62,63,64,67,66	-50.457087664129311	0.26549668322492859
homSF	1	62,63,64,67,66	-50.456688384864748	0.26545620431076877
homSF	1	62,63,64,67,66	-50.456356998150071	0.26542260859250527
homSF	1	62,63,64,67,66	-50.455981093093335	0.26538449979083062
homSF	1	62,63,64,67,66	-50.455534904807699	0.26533926584631984
homSF	1	62,63,64,67,66	-50.455141620180683	0.26529939549397979
homSF	1	62,63,64,67,66	-50.454771226693609	0.26526184595614172
homSF	1	62,63,64,67,66	-50.45417160524385	0.26520105806684563
homSF	1	62,63,64,67,66	-50.453740443242054	0.26515734846092803
homSF	1	62,63,64,67,66	-50.453414021008065	0.26512425712422516
homSF	1	62,63,64,67,66	-50.453201351185733	0.26510269744459175
homSF	1	62,63,64,67,66	-50.452872341764483	0.26506934403045668
homSF	1	62,63,64,67,66	-50.452547448052805	0.26503640796743316
homSF	1	62,63,64,67,66	-50.452252489397232	0.26500650655890107
homSF	1	62,63,64,67,66	-50.451873440035577	0.26496808075016459
homSF	1	62,63,64,67,66	-50.451493211850263	0.26492953560228416
homSF	1	62,63,64,67,66	-50.451152181338152	0.2648949645517496
homSF	1	62,63,64,67,66	-50.45082425491367	0.26486172168582633
homSF	1	62,63,64,67,66	-50.450612779654016	0.26484028388137365
homSF	1	62,63,64,67,66	-50.450168324867391	0.26479522868882321
homSF	1	62,63,64,67,66	-50.44981278863397	0.26475918733616632
homSF	1	62,63,64,67,66	-50.449546598320886	0.26473220323497204
homSF	1	62,63,64,67,66	-50.448980716344963	0.26467483911268458
homSF	1	62,63,64,67,66	-50.448670566415586	0.26464339906019557
homSF	1	62,63,64,67,66	-50.448404489365167	0.2646164267839724
homSF	1	62,63,64,67,66	-50.448121511219938	0.26458774121763606
homSF	1	62,63,64,67,66	-50.447991736730316	0.26457458602588502
homSF	1	62,63,64,67,66	-50.44764473898924	0.26453941108734141
homSF	1	62,63,64,67,66	-50.44739844707339	0.26451444461430823
homSF	1	62,63,64,67,66	-50.447087177731085	0.26448289164300393
homSF	1	62,63,64,67,66	-50.446707886930653	0.26444444357227542
homSF	1	62,63,64,67,66	-50.44640163307389	0.2644133993249721
homSF	1	62,63,64,67,66	-50.446081810396038	0.26438097967486268
homSF	1	62,63,64,67,66	-50.445905086255642	0.26436306562641559
homSF	1	62,63,64,67,66	-50.445485141922546	0.2643204973273266
homSF	1	62,63,64,67,66	-50.445192110086069	0.26429079369889269
homSF	1	62,63,64,67,66	-50.444894544156412	0.26426063056430005
homSF	1	62,63,64,67,66	-50.444397446573362	0.26421024200764065
homSF	1	62,63,64,67,66	-50.444023169383563	0.26417230329452673
homSF	1	62,63,64,67,66	-50.443723596406571	0.26414193710906303
homSF	1	62,63,64,67,66	-50.443146965353591	0.26408348745824339
homSF	1	62,63,64,67,66	-50.442739706840634	0.26404220616685409
homSF	1	62,63,64,67,66	-50.442441243806911	0.26401195292325613
homSF	1	62,63,64,67,66	-50.442209461248481	0.26398845899158535
homSF	1	62,63,64,67,66	-50.441928806061114	0.26396001097805022
homSF	1	62,63,64,67,66	-50.441615772261187	0.26392828108058458
homSF	1	62,63,64,67,66	-50.441329276549702	0.26389924127227798
homSF	1	62,63,64,67,66	-50.441037724823872	0.26386968904609315
homSF	1	62,63,64,67,66	-50.440599904063902	0.2638253108983854
homSF	1	62,63,64,67,66	-50.440243064524566	0.26378914127071484
homSF	1	62,63,64,67,66	-50.43998594369981	0.26376307933528087
homSF	1	62,63,64,67,66	-50.439671427465825	0.26373119986508653
homSF	1	62,63,64,67,66	-50.439277859935494	0.26369130787155182
homSF	1	62,63,64,67,66	-50.438941585980778	0.26365722330461494
homSF	1	62,63,64,67,66	-50.438558881051328	0.26361843267175122
homSF	1	62,63,64,67,66	-50.438107893815996	0.26357272121779685
homSF	1	62,63,64,67,66	-50.437711836445779	0.263532577569284
homSF	1	62,63,64,67,66	-50.43735223371241	0.26349612904928144
homSF	1	62,63,64,67,66	-50.436747306471709	0.26343481528803631
homSF	1	62,63,64,67,66	-50.436319213525103	0.26339142523779446
homSF	1	62,63,64,67,66	-50.435991951522468	0.26335825520987122
homSF	1	62,63,64,67,66	-50.435780687223122	0.26333684223000287
homSF	1	62,63,64,67,66	-50.435447862494954	0.26330310858883166
homSF	1	62,63,64,67,66	-50.435122526080406	0.26327013405089378
homSF	1	62,63,64,67,66	-50.434832981791594	0.26324078719970073
homSF	1	62,63,64,67,66	-50.434437508982725	0.26320070426353653
homSF	1	62,63,64,67,66	-50.434062648071759	0.26316271059836777
homSF	1	62,63,64,67,66	-50.43372415739946	0.2631284033681453
homSF	1	62,63,64,67,66	-50.433391341765429	0.26309467142159032
homSF	1	62,63,64,67,66	-50.433175488806043	0.26307279408922185
homSF	1	62,63,64,67,66	-50.432731544851229	0.26302779921190961
homSF	1	62,63,64,67,66	-50.432371922825219	0.262991350758919
homSF	1	62,63,64,67,66	-50.432095993178073	0.26296338480456305
homSF	1	62,63,64,67,66	-50.431521021656224	0.26290511064044325
homSF	1	62,63,64,67,66	-50.431204149724806	0.26287299542540049
homSF	1	62,63,64,67,66	-50.430931803754554	0.26284539304154991
homSF	1	62,63,64,67,66	-50.430633766775273	0.2628151868244411
homSF	1	62,63,64,67,66	-50.430516280351107	0.26280327958904331
homSF	1	62,63,64,67,66	-50.43015377844619	0.26276654016148099
homSF	1	62,63,64,67,66	-50.429915983790103	0.2627424397830988
homSF	1	62,63,64,67,66	-50.429560281300368	0.26270638971333082
homSF	1	62,63,64,67,66	-50.429195730325105	0.26266944300714784
homSF	1	62,63,64,67,66	-50.428878051071713	0.26263724671097372
homSF	1	62,63,64,67,66	-50.428573755958965	0.26260640707199995
homSF	1	62,63,64,67,66	-50.428362793585755	0.26258502656183674
homSF	1	62,63,64,67,66	-50.427946339094099	0.26254282005931417
homSF	1	62,63,64,67,66	-50.427636572793418	0.2625114262543316
homSF	1	62,63,64,67,66	-50.42736261855628	0.26248366197555612
homSF	1	62,63,64,67,66	-50.426860183896821	0.26243274221524565
homSF	1	62,63,64,67,66	-50.42646907815827	0.26239310542091243
homSF	1	62,63,64,67,66	-50.426175771005909	0.26236338018343747
homSF	1	62,63,64,67,66	-50.425555584370919	0.26230052761011535
homSF	1	62,63,64,67,66	-50.425182941992468	0.26226276253857078
homSF	1	62,63,64,67,66	-50.42487764670085	0.26223182280746082
homSF	1	62,63,64,67,66	-50.424661833523565	0.26220995188739377
homSF	1	62,63,64,67,66	-50.424354436979115	0.26217879938894018
homSF	1	62,63,64,67,66	-50.424041888269244	0.26214712486378
homSF	1	62,63,64,67,66	-50.423743151339217	0.26211685036468274
homSF	1	62,63,64,67,66	-50.423447577097058	0.26208689627877257
homSF	1	62,63,64,67,66	-50.42301910259669	0.26204347398950212
homSF	1	62,63,64,67,66	-50.422657395757625	0.26200681831052225
homSF	1	62,63,64,67,66	-50.422402709345995	0.26198100818555603
homSF	1	62,63,64,67,66	-50.422106984217407	0.26195103925598923
homSF	1	62,63,64,67,66	-50.421728467956214	0.26191268035280824
homSF	1	62,63,64,67,66	-50.421372560405977	0.2618766127900955
homSF	1	62,63,64,67,66	-50.420997805900356	0.26183863543719477
homSF	1	62,63,64,67,66	-50.420538887796006	0.26179212910853289
homSF	1	62,63,64,67,66	-50.420130109481484	0.26175070419972918
homSF	1	62,63,64,67,66	-50.41977970003515	0.26171519444425129
homSF	1	62,63,64,67,66	-50.4191657447113	0.26165297777968949
homSF	1	62,63,64,67,66	-50.418748189674211	0.26161066410170325
homSF	1	62,63,64,67,66	-50.418426913254081	0.26157810712158164
homSF	1	62,63,64,67,66	-50.418201567663608	0.26155527143502905
homSF	1	62,63,64,67,66	-50.417896535626582	0.26152436078677455
homSF	1	62,63,64,67,66	-50.417560704520312	0.26149032921334425
homSF	1	62,63,64,67,66	-50.417261573558051	0.26146001670595598
homSF	1	62,63,64,67,66	-50.416899813671527	0.26142335789416737
homSF	1	62,63,64,67,66	-50.416509757087084	0.26138383181189712
homSF	1	62,63,64,67,66	-50.416137090521779	0.26134606803407573
homSF	1	62,63,64,67,66	-50.41588031473723	0.26132004806022024
homSF	1	62,63,64,67,66	-50.415622704682342	0.26129394362163949
homSF	1	62,63,64,67,66	-50.415193402063132	0.26125044135204928
homSF	1	62,63,64,67,66	-50.414840395545653	0.26121467038206558
homSF	1	62,63,64,67,66	-50.414560174545102	0.26118627503762282
homSF	1	62,63,64,67,66	-50.41399896213845	0.26112940642166682
homSF	1	62,63,64,67,66	-50.413682094450152	0.26109729790376562
homSF	1	62,63,64,67,66	-50.413416242783093	0.26107035897745168
homSF	1	62,63,64,67,66	-50.413120004435548	0.26104034094725465
homSF	1	62,63,64,67,66	-50.413006326497104	0.26102882194845323
homSF	1	62,63,64,67,66	-50.412650582964552	0.26099277450883795
homSF	1	62,63,64,67,66	-50.412413805212758	0.26096878182226657
homSF	1	62,63,64,67,66	-50.412079831812107	0.26093494056606081
homSF	1	62,63,64,67,66	-50.41170487947101	0.26089694709674915
homSF	1	62,63,64,67,66	-50.411403713802031	0.26086643036163859
homSF	1	62,63,64,67,66	-50.411075160492231	0.26083313869235336
homSF	1	62,63,64,67,66	-50.410892593226166	0.26081463955822221
homSF	1	62,63,64,67,66	-50.410454126574798	0.26077021074782641
homSF	1	62,63,64,67,66	-50.41013353340071	0.26073772600566153
homSF	1	62,63,64,67,66	-50.409884124914683	0.26071245427406797
homSF	1	62,63,64,67,66	-50.409363347640202	0.26065968577569804
homSF	1	62,63,64,67,66	-50.408973743172446	0.26062020882132886
homSF	1	62,63,64,67,66	-50.40868944927049	0.26059140264428121
homSF	1	62,63,64,67,66	-50.408073940112963	0.26052903618942702
homSF	1	62,63,64,67,66	-50.407694027592903	0.26049054182924819
homSF	1	62,63,64,67,66	-50.40738279864059	0.26045900690300799
homSF	1	62,63,64,67,66	-50.407167386665982	0.26043718059225457
homSF	1	62,63,64,67,66	-50.406857168320073	0.26040574824871232
homSF	1	62,63,64,67,66	-50.406535788824478	0.26037318513530755
homSF	1	62,63,64,67,66	-50.406222456621208	0.26034143763028422
homSF	1	62,63,64,67,66	-50.4059046026129	0.26030923195652261
homSF	1	62,63,64,67,66	-50.405495055172288	0.26026773586864271
homSF	1	62,63,64,67,66	-50.405130497660288	0.26023079805846172
homSF	1	62,63,64,67,66	-50.404873513210433	0.26020476013124438
homSF	1	62,63,64,67,66	-50.404598718744261	0.26017691775738594
homSF	1	62,63,64,67,66	-50.40421448729797	0.2601379871607668
homSF	1	62,63,64,67,66	-50.403857333394527	0.26010180035127456
homSF	1	62,63,64,67,66	-50.403487443894136	0.26006432332368018
homSF	1	62,63,64,67,66	-50.40301732904225	0.26001669205493805
homSF	1	62,63,64,67,66	-50.402604923089434	0.25997490768133125
homSF	1	62,63,64,67,66	-50.402261667899538	0.25994012970909969
homSF	1	62,63,64,67,66	-50.401645012964991	0.25987765173708166
homSF	1	62,63,64,67,66	-50.401228529671734	0.25983545489887599
homSF	1	62,63,64,67,66	-50.400909953173553	0.25980317781556866
homSF	1	62,63,64,67,66	-50.400675949341725	0.25977946932161011
