direction	alpha	step_index	iter	s	map_value	first_derivative	second_derivative	raw_step	damping	accepted	sciml_first_derivative	first_derivative_mismatch
decreasing	0.383441720860	48	2	4.487459985494	1.121571212763	-3.929125929863e-10	9.675380673591e-01	4.060952289544e-10	1.000000	true	-3.929200628804e-10	7.469894159224e-15
decreasing	0.383441720860	48	3	4.487459985900	1.121571212763	-1.392802768565e-14	9.675380643877e-01	0.000000000000e+00	1.000000	true	-7.117332882135e-15	6.810694803514e-15
decreasing	0.383091545773	49	1	4.487459985900	1.120449468395	7.050580486855e-05	9.792736927396e-01	-7.199805875649e-05	1.000000	true	7.050580486874e-05	1.880277617633e-16
decreasing	0.383091545773	49	2	4.487387987841	1.120449465857	-1.040466314905e-08	9.795627378589e-01	1.062174248460e-08	1.000000	true	-1.040465718882e-08	5.960224100679e-15
decreasing	0.383091545773	49	3	4.487387998463	1.120449465857	4.706837863384e-15	9.795626952082e-01	0.000000000000e+00	1.000000	true	5.664177253931e-15	9.573393905473e-16
decreasing	0.382741370685	50	1	4.487387998463	1.119327199630	1.059008996697e-04	9.970202599359e-01	-1.062173999117e-04	1.000000	true	1.059008996648e-04	4.890429424267e-15
decreasing	0.382741370685	50	2	4.487281781063	1.119327194007	-3.285232858782e-08	9.976389909850e-01	3.293007679600e-08	1.000000	true	-3.285233051980e-08	1.931984995361e-15
decreasing	0.382741370685	50	3	4.487281813993	1.119327194007	-4.179266640533e-15	9.976387990283e-01	0.000000000000e+00	1.000000	true	-5.409683135959e-15	1.230416495426e-15
decreasing	0.382041020510	52	1	4.487281813993	1.117083997787	2.340264476190e-04	9.848463007723e-01	-2.376273814863e-04	1.000000	true	2.340264476091e-04	9.847618597306e-15
decreasing	0.382041020510	52	2	4.487044186612	1.117083969989	-1.013939498206e-07	9.856997111342e-01	1.028649482954e-07	1.000000	true	-1.013939567026e-07	6.881991580469e-15
decreasing	0.382041020510	52	3	4.487044289477	1.117083969989	-2.055139562640e-14	9.856993416755e-01	0.000000000000e+00	1.000000	true	-2.292865484214e-14	2.377259215739e-15
decreasing	0.381690845423	53	1	4.487044289477	1.115961127946	1.874757146077e-04	9.828840432969e-01	-1.907404193671e-04	1.000000	true	1.874757146036e-04	4.084975630328e-15
decreasing	0.381690845423	53	2	4.486853549057	1.115961110074	-1.203097833122e-07	9.841462875597e-01	1.222478658234e-07	1.000000	true	-1.203097851382e-07	1.825952444877e-15
decreasing	0.381690845423	53	3	4.486853671305	1.115961110074	-4.604380894722e-14	9.841454771468e-01	0.000000000000e+00	1.000000	true	-4.195729485696e-14	4.086514090260e-15
decreasing	0.381340670335	54	1	4.486853671305	1.114838658727	5.639802376620e-04	9.930755085814e-01	-5.679127445884e-04	1.000000	true	5.639802376672e-04	5.257187914165e-15
decreasing	0.381340670335	54	2	4.486285758561	1.114838501699	-1.649998754387e-05	1.051387956345e+00	1.569352915287e-05	1.000000	true	-1.649998754825e-05	4.380722266059e-15
decreasing	0.381340670335	54	3	4.486301452090	1.114838501569	-1.277519308205e-08	1.049760029205e+00	1.216963184598e-08	1.000000	true	-1.277520263188e-08	9.549825096531e-15
decreasing	0.381340670335	54	4	4.486301464260	1.114838501569	-1.682244683751e-14	1.049758767186e+00	0.000000000000e+00	1.000000	true	-6.729617673271e-15	1.009282916424e-14
decreasing	0.380990495248	55	1	4.486301464260	1.113715188224	-3.556106404949e-04	9.766432775173e-01	3.641151776510e-04	1.000000	true	-3.556106404830e-04	1.187851900175e-14
decreasing	0.380990495248	55	2	4.486665579437	1.113715124331	6.981259399028e-06	1.014895764176e+00	-6.878794498363e-06	1.000000	true	6.981259393850e-06	5.177952217114e-15
decreasing	0.380990495248	55	3	4.486658700643	1.113715124307	2.467443084978e-09	1.014178326428e+00	-2.432947954693e-09	1.000000	true	2.467442314359e-09	7.706197116354e-16
decreasing	0.380990495248	55	4	4.486658698210	1.113715124307	-7.830890046149e-15	1.014178072644e+00	0.000000000000e+00	1.000000	true	-1.044421365858e-14	2.613323612433e-15
decreasing	0.380640320160	56	1	4.486658698210	1.112592408534	4.153334661626e-04	7.265499161945e-01	-5.716516606843e-04	1.000000	true	4.153334661664e-04	3.718705031408e-15
decreasing	0.380640320160	56	2	4.486087046549	1.112592285210	2.423868394744e-05	6.414397080675e-01	-3.778793804404e-05	1.000000	true	2.423868395683e-05	9.386558235324e-15
decreasing	0.380640320160	56	3	4.486049258611	1.112592284751	1.075032812501e-07	6.357485412392e-01	-1.690971732951e-07	1.000000	true	1.075032914215e-07	1.017141535113e-14
decreasing	0.380640320160	56	4	4.486049089514	1.112592284751	2.164382979765e-12	6.357230556892e-01	0.000000000000e+00	1.000000	true	2.170947233731e-12	6.564253965426e-15
decreasing	0.380290145073	57	1	4.486049089514	1.111469203056	-2.190351625097e-04	9.830183389853e-01	2.228189992221e-04	1.000000	true	-2.190351625063e-04	3.459662027347e-15
decreasing	0.380290145073	57	2	4.486271908513	1.111469178641	-1.669425827288e-07	9.815209649820e-01	1.700856004964e-07	1.000000	true	-1.669425773614e-07	5.367390553432e-15
decreasing	0.380290145073	57	3	4.486272078599	1.111469178641	-9.227188643512e-14	9.815198244696e-01	0.000000000000e+00	1.000000	true	-9.262249778037e-14	3.506113452474e-16
decreasing	0.379939969985	58	1	4.486272078599	1.110342468973	1.256328814854e-04	9.940549727934e-01	-1.263842392261e-04	1.000000	true	1.256328814911e-04	5.673819703997e-15
decreasing	0.379939969985	58	2	4.486145694359	1.110342461036	-3.382273066404e-08	9.945902711604e-01	3.400669767720e-08	1.000000	true	-3.382273432413e-08	3.660094798381e-15
decreasing	0.379939969985	58	3	4.486145728366	1.110342461036	-3.512389908590e-15	9.945901270757e-01	0.000000000000e+00	1.000000	true	-2.683043406569e-15	8.293465020211e-16
decreasing	0.379589794897	59	1	4.486145728366	1.109220481147	6.803938472217e-05	9.919350025874e-01	-6.859258373250e-05	1.000000	true	6.803938472906e-05	6.887949954328e-15
decreasing	0.379589794897	59	2	4.486077135782	1.109220478814	-9.706206756748e-09	9.922180306413e-01	9.782332569058e-09	1.000000	true	-9.706206790300e-09	3.355173935563e-17
decreasing	0.379589794897	59	3	4.486077145565	1.109220478814	-5.694699455273e-16	9.922179902697e-01	0.000000000000e+00	1.000000	true	-7.373740894824e-15	6.804270949296e-15
decreasing	0.379239619810	60	1	4.486077145565	1.108095276349	-2.112665247725e-03	6.300978356637e-01	3.352916211019e-03	0.500000	true	-2.112665247724e-03	2.975050761300e-16
decreasing	0.379239619810	60	2	4.487753603670	1.108092935041	-4.957412575659e-04	1.291338790645e+00	3.838971315329e-04	1.000000	true	-4.957412575696e-04	3.674794843422e-15
decreasing	0.379239619810	60	3	4.488137500802	1.108092843462	2.792313399587e-05	1.436420344012e+00	-1.943938911216e-05	1.000000	true	2.792313400561e-05	9.735667946733e-15
decreasing	0.379239619810	60	4	4.488118061413	1.108092843190	7.084925584277e-08	1.429130100019e+00	-4.957509175815e-08	1.000000	true	7.084925487684e-08	9.659240799177e-16
decreasing	0.379239619810	60	5	4.488118011838	1.108092843190	4.543826206508e-13	1.429111500500e+00	0.000000000000e+00	1.000000	true	4.604762694300e-13	6.093648779161e-15
decreasing	0.378889444722	61	1	4.488118011838	1.106972946859	2.340998017847e-03	9.935505685728e-01	-2.356194130319e-03	1.000000	true	2.340998017857e-03	1.077003070060e-14
decreasing	0.378889444722	61	2	4.485761817707	1.106970198989	-1.117403781854e-05	9.988068601652e-01	1.118738593434e-05	1.000000	true	-1.117403782352e-05	4.981087360612e-15
decreasing	0.378889444722	61	3	4.485773005093	1.106970198927	2.074685160059e-10	9.988439443849e-01	-2.077086387440e-10	1.000000	true	2.074665669189e-10	1.949087022148e-15
decreasing	0.378889444722	61	4	4.485773004885	1.106970198927	-3.482196936689e-15	9.988439436967e-01	0.000000000000e+00	1.000000	true	1.394334622048e-15	4.876531558737e-15
decreasing	0.378539269635	62	1	4.485773004885	1.105844903305	-1.489075683410e-04	1.039735971153e+00	1.432167131583e-04	1.000000	true	-1.489075683346e-04	6.385110539256e-15
decreasing	0.378539269635	62	2	4.485916221599	1.105844892640	-3.374133526675e-08	1.039264607877e+00	3.246654895298e-08	1.000000	true	-3.374133478215e-08	4.845955562325e-16
decreasing	0.378539269635	62	3	4.485916254065	1.105844892640	-5.115144251889e-15	1.039264500906e+00	0.000000000000e+00	1.000000	true	-5.387286209209e-15	2.721419573196e-16
decreasing	0.378189094547	63	1	4.485916254065	1.104708815282	1.401972000703e-03	1.095805053186e+00	-1.279399101718e-03	1.000000	true	1.401972000709e-03	5.563908708761e-15
decreasing	0.378189094547	63	2	4.484636854963	1.104707929922	-2.701425953344e-05	1.138321182014e+00	2.373166726605e-05	1.000000	true	-2.701425953877e-05	5.325929720032e-15
decreasing	0.378189094547	63	3	4.484660586631	1.104707929602	-9.545164392778e-09	1.137516858475e+00	8.391228948970e-09	1.000000	true	-9.545156658021e-09	7.734757043224e-15
decreasing	0.378189094547	63	4	4.484660595022	1.104707929602	9.066436468968e-15	1.137516574181e+00	0.000000000000e+00	1.000000	true	1.331753814822e-14	4.251101679251e-15
decreasing	0.377838919460	64	1	4.484660595022	1.103593382640	-5.622092308982e-04	1.005430787562e+00	5.591724839275e-04	1.000000	true	-5.622092308946e-04	3.554014721407e-15
decreasing	0.377838919460	64	2	4.485219767506	1.103593225326	-6.848551413942e-07	1.002982517382e+00	6.828186229827e-07	1.000000	true	-6.848551455012e-07	4.106949676683e-15
decreasing	0.377838919460	64	3	4.485220450324	1.103593225326	-1.027409344189e-12	1.002979532364e+00	0.000000000000e+00	1.000000	true	-1.020373901023e-12	7.035443165755e-15
decreasing	0.377488744372	65	1	4.485220450324	1.102468773803	2.114558032659e-04	9.489960591095e-01	-2.228205283216e-04	1.000000	true	2.114558032669e-04	9.856210899523e-16
decreasing	0.377488744372	65	2	4.484997629796	1.102468750298	-7.222892450432e-07	9.554879676267e-01	7.559375622880e-07	1.000000	true	-7.222892457044e-07	6.612049300550e-16
decreasing	0.377488744372	65	3	4.484998385734	1.102468750298	-8.349237454177e-12	9.554658543889e-01	0.000000000000e+00	1.000000	true	-8.360200575279e-12	1.096312110223e-14
decreasing	0.377138569285	66	1	4.484998385734	1.101340165904	-6.251706403727e-05	1.052050871030e+00	5.942399341967e-05	1.000000	true	-6.251706403886e-05	1.592733648963e-15
decreasing	0.377138569285	66	2	4.485057809727	1.101340164046	-2.041783101342e-08	1.051363837946e+00	1.942032841201e-08	1.000000	true	-2.041783186444e-08	8.510177905936e-16
decreasing	0.377138569285	66	3	4.485057829147	1.101340164046	-6.463269416180e-15	1.051363613572e+00	0.000000000000e+00	1.000000	true	-5.295371892278e-15	1.167897523902e-15
decreasing	0.376788394197	67	1	4.485057829147	1.100215312570	2.004219170467e-04	9.954314811477e-01	-2.013417506303e-04	1.000000	true	2.004219170520e-04	5.293996577921e-15
decreasing	0.376788394197	67	2	4.484856487397	1.100215292402	-1.301794324799e-07	9.967253834069e-01	1.306071207246e-07	1.000000	true	-1.301794367868e-07	4.306948369801e-15
decreasing	0.376788394197	67	3	4.484856618004	1.100215292402	-5.712112785142e-14	9.967245425501e-01	0.000000000000e+00	1.000000	true	-6.519389316960e-14	8.072765318186e-15
decreasing	0.376438219110	68	1	4.484856618004	1.099088449881	7.591319138127e-05	1.009170181851e+00	-7.522337931351e-05	1.000000	true	7.591319136390e-05	1.737051800142e-14
decreasing	0.376438219110	68	2	4.484781394625	1.099088447026	-1.189400242555e-08	1.009486428069e+00	1.178223113736e-08	1.000000	true	-1.189400085260e-08	1.572941774547e-15
decreasing	0.376438219110	68	3	4.484781406407	1.099088447026	-4.840810804666e-15	1.009486378529e+00	0.000000000000e+00	1.000000	true	3.573058810048e-15	8.413869614714e-15
decreasing	0.376088044022	69	1	4.484781406407	1.097958480354	1.907500625668e-03	5.946312972692e-01	-3.207871221089e-03	1.000000	true	1.907500625673e-03	4.184803545360e-15
decreasing	0.376088044022	69	2	4.481573535186	1.097955871592	-4.262281131830e-04	8.662264745215e-01	4.920515889548e-04	1.000000	true	-4.262281131790e-04	4.013499602107e-15
decreasing	0.376088044022	69	3	4.482065586775	1.097955764947	-1.084579697126e-05	8.222812911768e-01	1.318988658460e-05	1.000000	true	-1.084579697635e-05	5.087540767357e-15
decreasing	0.376088044022	69	4	4.482078776661	1.097955764876	-7.693900090672e-09	8.211147551687e-01	9.370066780849e-09	1.000000	true	-7.693898187190e-09	1.903481724572e-15
decreasing	0.376088044022	69	5	4.482078786031	1.097955764876	-4.089784259060e-15	8.211139266765e-01	0.000000000000e+00	1.000000	true	-2.985906024823e-15	1.103878234237e-15
decreasing	0.375737868934	70	1	4.482078786031	1.096836724292	-2.458497394298e-03	1.020694671736e+00	2.408651149435e-03	1.000000	true	-2.458497394295e-03	3.607791149163e-15
decreasing	0.375737868934	70	2	4.484487437181	1.096833753321	-1.261682177505e-05	1.010239127159e+00	1.248894587020e-05	1.000000	true	-1.261682177356e-05	1.488640076009e-15
decreasing	0.375737868934	70	3	4.484499926127	1.096833753242	-3.365201631388e-10	1.010185238143e+00	3.331271834437e-10	1.000000	true	-3.365107240773e-10	9.439061467094e-15
decreasing	0.375737868934	70	4	4.484499926460	1.096833753242	1.240627851957e-14	1.010185236705e+00	0.000000000000e+00	1.000000	true	1.672761358489e-14	4.321335065319e-15
decreasing	0.375387693847	71	1	4.484499926460	1.095706539237	2.885664976983e-04	9.865108491889e-01	-2.925122394098e-04	1.000000	true	2.885664976899e-04	8.382996987549e-15
decreasing	0.375387693847	71	2	4.484207414220	1.095706497069	-3.791208581054e-07	9.891062421957e-01	3.832963962130e-07	1.000000	true	-3.791208558399e-07	2.265495390671e-15
decreasing	0.375387693847	71	3	4.484207797517	1.095706497069	-6.668119776721e-13	9.891028286407e-01	0.000000000000e+00	1.000000	true	-6.471729628600e-13	1.963901481203e-14
decreasing	0.375037518759	72	1	4.484207797517	1.094578773875	1.942406385051e-04	1.016205011980e+00	-1.911431612865e-04	1.000000	true	1.942406385076e-04	2.454416878073e-15
decreasing	0.375037518759	72	2	4.484016654356	1.094578755321	-1.514281902275e-07	1.017790522270e+00	1.487812933155e-07	1.000000	true	-1.514281973230e-07	7.095490125882e-15
decreasing	0.375037518759	72	3	4.484016803137	1.094578755321	-8.920014010471e-14	1.017789285666e+00	0.000000000000e+00	1.000000	true	-8.887299838547e-14	3.271417192411e-16
decreasing	0.374687343672	73	1	4.484016803137	1.093449159518	-2.517698195018e-04	1.006718250831e+00	2.500896544728e-04	1.000000	true	-2.517698194919e-04	9.855072487241e-15
decreasing	0.374687343672	73	2	4.484266892791	1.093449128077	4.918244102952e-07	1.010643239451e+00	-4.866449317587e-07	1.000000	true	4.918244127161e-07	2.420898619680e-15
decreasing	0.374687343672	73	3	4.484266406146	1.093449128077	1.848398904803e-12	1.010635649620e+00	0.000000000000e+00	1.000000	true	1.851245581083e-12	2.846676280786e-15
decreasing	0.374337168584	74	1	4.484266406146	1.092320593747	4.814100743420e-04	1.104936391596e+00	-4.356903057982e-04	1.000000	true	4.814100743588e-04	1.681602990536e-14
decreasing	0.374337168584	74	2	4.483830715841	1.092320490831	-1.349348193691e-05	1.167052055470e+00	1.156202233968e-05	1.000000	true	-1.349348192382e-05	1.309612547530e-14
decreasing	0.374337168584	74	3	4.483842277863	1.092320490753	-9.608457952923e-09	1.165390105136e+00	8.244842572949e-09	1.000000	true	-9.608450107089e-09	7.845833827111e-15
decreasing	0.374337168584	74	4	4.483842286108	1.092320490753	-1.008041302930e-14	1.165388920269e+00	0.000000000000e+00	1.000000	true	-1.243923219826e-15	8.836489809472e-15
decreasing	0.373986993497	75	1	4.483842286108	1.091191308521	3.099031137227e-04	9.917970863440e-01	-3.124662473703e-04	1.000000	true	3.099031137235e-04	8.165668662075e-16
decreasing	0.373986993497	75	2	4.483529819860	1.091191260255	-1.460901140756e-06	1.001165445577e+00	1.459200521962e-06	1.000000	true	-1.460901142642e-06	1.885366379822e-15
decreasing	0.373986993497	75	3	4.483531279061	1.091191260254	-3.210377811270e-11	1.001121450551e+00	0.000000000000e+00	1.000000	true	-3.209665619101e-11	7.121921688699e-15
decreasing	0.373636818409	76	1	4.483531279061	1.090061274865	4.323406926507e-05	9.733430012426e-01	-4.441812311783e-05	1.000000	true	4.323406926078e-05	4.291353513861e-15
decreasing	0.373636818409	76	2	4.483486860938	1.090061273905	-1.151396229943e-08	9.738615560419e-01	1.182299704511e-08	1.000000	true	-1.151397180729e-08	9.507863567397e-15
decreasing	0.373636818409	76	3	4.483486872761	1.090061273905	-2.783844657227e-15	9.738614179205e-01	0.000000000000e+00	1.000000	true	-2.573465678987e-15	2.103789782400e-16
decreasing	0.373286643322	77	1	4.483486872761	1.088931642417	1.169805307544e-04	1.016041448008e+00	-1.151336207630e-04	1.000000	true	1.169805307687e-04	1.425136321887e-14
decreasing	0.373286643322	77	2	4.483371739140	1.088931635689	-1.606557364873e-07	1.018834063779e+00	1.576858707407e-07	1.000000	true	-1.606557331561e-07	3.331208607393e-15
decreasing	0.373286643322	77	3	4.483371896826	1.088931635689	-3.031716843022e-13	1.018830231467e+00	0.000000000000e+00	1.000000	true	-3.034366134471e-13	2.649291448527e-16
decreasing	0.372936468234	78	1	4.483371896826	1.087772942821	-3.818394818635e-04	1.305722758567e+00	2.924353423100e-04	1.000000	true	-3.818394818743e-04	1.077707801472e-14
decreasing	0.372936468234	78	2	4.483664332168	1.087772887056	6.829433899487e-07	1.310378012455e+00	-5.211804406494e-07	1.000000	true	6.829433856980e-07	4.250752789479e-15
decreasing	0.372936468234	78	3	4.483663810988	1.087772887056	2.135605419088e-12	1.310369798360e+00	0.000000000000e+00	1.000000	true	2.127397567050e-12	8.207852037410e-15
decreasing	0.372586293147	79	1	4.483663810988	1.086674391997	6.419157275221e-04	1.017353309303e+00	-6.309663728935e-04	1.000000	true	6.419157275229e-04	8.032853895945e-16
decreasing	0.372586293147	79	2	4.483032844615	1.086674189717	-1.109714524952e-06	1.020875422530e+00	1.087022471559e-06	1.000000	true	-1.109714519590e-06	5.361984736223e-15
decreasing	0.372586293147	79	3	4.483033931637	1.086674189716	-3.301562460405e-12	1.020869330886e+00	0.000000000000e+00	1.000000	true	-3.306971474492e-12	5.409014087536e-15
decreasing	0.372236118059	80	1	4.483033931637	1.085541205490	7.319275152393e-05	1.028035398195e+00	-7.119672304323e-05	1.000000	true	7.319275152695e-05	3.017497276353e-15
decreasing	0.372236118059	80	2	4.482962734914	1.085541202884	-1.227333007806e-08	1.028370952070e+00	1.193473041353e-08	1.000000	true	-1.227334460098e-08	1.452292413905e-14
decreasing	0.372236118059	80	3	4.482962746849	1.085541202884	-5.896567417618e-15	1.028370899472e+00	0.000000000000e+00	1.000000	true	-1.144760200398e-14	5.551034586358e-15
decreasing	0.371885942971	81	1	4.482962746849	1.084410901437	2.431492912784e-04	1.014690987826e+00	-2.396289059385e-04	1.000000	true	2.431492912812e-04	2.863865828512e-15
decreasing	0.371885942971	81	2	4.482723117943	1.084410872314	-1.330684792061e-07	1.015801965507e+00	1.309984462765e-07	1.000000	true	-1.330684782006e-07	1.005466648390e-15
decreasing	0.371885942971	81	3	4.482723248942	1.084410872314	-4.920303066327e-14	1.015801357583e+00	0.000000000000e+00	1.000000	true	-4.449695743754e-14	4.706073225732e-15
decreasing	0.371535767884	82	1	4.482723248942	1.083279313727	5.188081325811e-05	1.051179330402e+00	-4.935486434867e-05	1.000000	true	5.188081326061e-05	2.504588333604e-15
decreasing	0.371535767884	82	2	4.482673894077	1.083279312447	-3.425044182686e-09	1.051318094024e+00	3.257857162503e-09	1.000000	true	-3.425041121505e-09	3.061180657205e-15
decreasing	0.371535767884	82	3	4.482673897335	1.083279312447	-4.664241240417e-15	1.051318084870e+00	0.000000000000e+00	1.000000	true	-1.063223638819e-14	5.967995147774e-15
decreasing	0.371185592796	83	1	4.482673897335	1.082145835820	3.588802022939e-04	1.048594909413e+00	-3.422486596801e-04	1.000000	true	3.588802022867e-04	7.257269871858e-15
decreasing	0.371185592796	83	2	4.482331648675	1.082145774437	-2.661830239903e-07	1.050150393847e+00	2.534713366295e-07	1.000000	true	-2.661830182657e-07	5.724604252564e-15
decreasing	0.371185592796	83	3	4.482331902147	1.082145774437	-1.427298229936e-13	1.050149241869e+00	0.000000000000e+00	1.000000	true	-1.490118159118e-13	6.281992918253e-15
decreasing	0.370835417709	84	1	4.482331902147	1.081013352977	-3.122471139205e-05	1.053812285943e+00	2.963024042192e-05	1.000000	true	-3.122471139277e-05	7.158512606471e-16
decreasing	0.370835417709	84	2	4.482361532387	1.081013352515	-1.704477286234e-09	1.053697231504e+00	1.617615796334e-09	1.000000	true	-1.704476925411e-09	3.608236079688e-16
decreasing	0.370835417709	84	3	4.482361534005	1.081013352515	-1.057243092809e-14	1.053697225222e+00	0.000000000000e+00	1.000000	true	-5.613888422675e-15	4.958542505414e-15
decreasing	0.370485242621	85	1	4.482361534005	1.079885036609	1.208351612928e-04	1.023772099029e+00	-1.180293557594e-04	1.000000	true	1.208351612931e-04	2.521583202658e-16
decreasing	0.370485242621	85	2	4.482243504649	1.079885029479	-3.421210357674e-08	1.024351927008e+00	3.339877894959e-08	1.000000	true	-3.421209491788e-08	8.658850769964e-15
decreasing	0.370485242621	85	3	4.482243538048	1.079885029479	2.541793392741e-15	1.024351762844e+00	0.000000000000e+00	1.000000	true	1.198702281728e-15	1.343091111013e-15
increasing	0.400250125063	1	1	4.492776434911	1.175032413057	-1.038887518837e-04	9.198298499412e-01	1.129434448016e-04	1.000000	true	-1.038887518816e-04	2.018797997695e-15
increasing	0.400250125063	1	2	4.492889378355	1.175032407189	-1.954077176336e-08	9.194838375088e-01	2.125189260129e-08	1.000000	true	-1.954077669307e-08	4.929713631147e-15
increasing	0.400250125063	1	3	4.492889399607	1.175032407189	8.037493876590e-15	9.194837724102e-01	0.000000000000e+00	1.000000	true	-2.526567989183e-15	1.056406186577e-14
increasing	0.400600300150	2	1	4.492889399607	1.176138166781	-7.600479164767e-05	9.213466108802e-01	8.249315811241e-05	1.000000	true	-7.600479164494e-05	2.734059723411e-15
increasing	0.400600300150	2	2	4.492971892765	1.176138163646	-1.274940093543e-08	9.210375422314e-01	1.384243350661e-08	1.000000	true	-1.274939687175e-08	4.063676455819e-15
increasing	0.400600300150	2	3	4.492971906608	1.176138163646	4.004962448023e-15	9.210374903860e-01	0.000000000000e+00	1.000000	true	9.940200351437e-15	5.935237903414e-15
increasing	0.400950475238	3	1	4.492971906608	1.177243991829	-1.122528662812e-04	9.206507349684e-01	1.219277430817e-04	1.000000	true	-1.122528662730e-04	8.232970511932e-15
increasing	0.400950475238	3	2	4.493093834351	1.177243984984	-1.984750403361e-08	9.203251532014e-01	2.156575202206e-08	1.000000	true	-1.984749645119e-08	7.582420922172e-15
increasing	0.400950475238	3	3	4.493093855917	1.177243984984	-1.318125777238e-15	9.203250956040e-01	0.000000000000e+00	1.000000	true	2.702719820695e-15	4.020845597934e-15
increasing	0.401300650325	4	1	4.493093855917	1.178349430691	-6.030174755258e-05	9.167431648184e-01	6.577823524272e-05	1.000000	true	-6.030174756091e-05	8.334702557029e-15
increasing	0.401300650325	4	2	4.493159634152	1.178349428707	-6.817633080215e-09	9.165358814448e-01	7.438479189127e-09	1.000000	true	-6.817633258269e-09	1.780533656470e-16
increasing	0.401300650325	4	3	4.493159641590	1.178349428707	1.123088298119e-16	9.165358580070e-01	0.000000000000e+00	1.000000	true	-2.770511202363e-15	2.882820032175e-15
increasing	0.401650825413	5	1	4.493159641590	1.179454701798	-6.263504829648e-05	9.140754942578e-01	6.852283940435e-05	1.000000	true	-6.263504829375e-05	2.733626042542e-15
increasing	0.401650825413	5	2	4.493228164430	1.179454699652	-8.601783111047e-09	9.138244544900e-01	9.412949137860e-09	1.000000	true	-8.601784035084e-09	9.240375611765e-16
increasing	0.401650825413	5	3	4.493228173843	1.179454699652	-9.928148919799e-16	9.138244200145e-01	0.000000000000e+00	1.000000	true	-5.105628669092e-15	4.112813777113e-15
increasing	0.402001000500	6	1	4.493228173843	1.180550221052	1.296166640898e-04	1.118004707673e+00	-1.159357051005e-04	1.000000	true	1.296166640983e-04	8.490387212734e-15
increasing	0.402001000500	6	2	4.493112238138	1.180550213536	8.238463968989e-08	1.116582001333e+00	-7.378288347074e-08	1.000000	true	8.238463203690e-08	7.652997404712e-15
increasing	0.402001000500	6	3	4.493112164355	1.180550213536	2.891967129990e-14	1.116581093051e+00	0.000000000000e+00	1.000000	true	3.184503114744e-14	2.925359847537e-15
increasing	0.402351175588	7	1	4.493112164355	1.181664130796	-3.129735945048e-04	9.035260867701e-01	3.463913207239e-04	1.000000	true	-3.129735945018e-04	2.928863748752e-15
increasing	0.402351175588	7	2	4.493458555676	1.181664076593	2.903506716310e-08	9.036915989055e-01	-3.212939812461e-08	1.000000	true	2.903507218279e-08	5.019688144252e-15
increasing	0.402351175588	7	3	4.493458523546	1.181664076593	-1.195562571464e-16	9.036915841462e-01	0.000000000000e+00	1.000000	true	-2.568492086027e-15	2.448935828881e-15
increasing	0.402701350675	8	1	4.493458523546	1.182768136195	-7.865664016546e-05	9.131794812939e-01	8.613491846532e-05	1.000000	true	-7.865664016505e-05	4.124034013592e-16
increasing	0.402701350675	8	2	4.493544658465	1.182768132807	-9.615482923431e-09	9.129562061641e-01	1.053224991353e-08	1.000000	true	-9.615481972675e-09	9.507556339283e-16
increasing	0.402701350675	8	3	4.493544668997	1.182768132807	2.367211676902e-15	9.129561788594e-01	0.000000000000e+00	1.000000	true	-4.694732966644e-15	7.061944643545e-15
increasing	0.403051525763	9	1	4.493544668997	1.183872137126	-5.588914862831e-05	9.110331800326e-01	6.134699575520e-05	1.000000	true	-5.588914862777e-05	5.396751838818e-16
increasing	0.403051525763	9	2	4.493606015993	1.183872135412	-5.935124319050e-09	9.108396944242e-01	6.516101961061e-09	1.000000	true	-5.935131308246e-09	6.989195764463e-15
increasing	0.403051525763	9	3	4.493606022509	1.183872135412	-3.542785636211e-15	9.108396738753e-01	0.000000000000e+00	1.000000	true	8.857991796347e-15	1.240077743256e-14
increasing	0.403401700850	10	1	4.493606022509	1.184975392922	-6.247018479759e-05	9.130612151752e-01	6.841839710123e-05	1.000000	true	-6.247018480090e-05	3.306179657304e-15
increasing	0.403401700850	10	2	4.493674440906	1.184975390785	-9.419421159709e-09	9.127858993270e-01	1.031942010350e-08	1.000000	true	-9.419416242577e-09	4.917131502655e-15
increasing	0.403401700850	10	3	4.493674451225	1.184975390785	4.492463705114e-15	9.127858578160e-01	0.000000000000e+00	1.000000	true	4.263712329777e-15	2.287513753372e-16
increasing	0.403751875938	11	1	4.493674451225	1.186078771332	-1.047986806447e-04	9.087808485041e-01	1.153178797916e-04	1.000000	true	-1.047986806490e-04	4.270591042257e-15
increasing	0.403751875938	11	2	4.493789769105	1.186078765288	-1.998631142042e-08	9.084342374461e-01	2.200083461914e-08	1.000000	true	-1.998630387433e-08	7.546087298316e-15
increasing	0.403751875938	11	3	4.493789791106	1.186078765288	-1.652915478154e-15	9.084341713289e-01	0.000000000000e+00	1.000000	true	1.687515022865e-15	3.340430501019e-15
increasing	0.404102051026	12	1	4.493789791106	1.187181454332	-7.143370268047e-05	9.075053433294e-01	7.871436042282e-05	1.000000	true	-7.143370267206e-05	8.411579267321e-15
increasing	0.404102051026	12	2	4.493868505466	1.187181451521	-9.485987708165e-09	9.072643312086e-01	1.045559423187e-08	1.000000	true	-9.485989438244e-09	1.730078592140e-15
increasing	0.404102051026	12	3	4.493868515922	1.187181451521	-4.748958265937e-16	9.072642991994e-01	0.000000000000e+00	1.000000	true	1.153580975726e-15	1.628476802319e-15
