direction	step_index	alpha	predicted_s	branch_points	branch_s_min	branch_s_max	used_s0	converged	predictor_only	broke	status	accepted_steps	total_trace_rows	final_s	map_value	first_derivative	second_derivative	correction_abs	state_jump	event_time	current_x	current_y	current_z	event_x	event_y	event_z	event_time_d1	event_time_d2	sciml_first_derivative	first_derivative_mismatch
decreasing	5	0.398499249625	4.492776434911	424	2.135602721149	4.813939657216	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	4.418998937725e-04	NaN	2.119617049118	0.000000000000	1.727804225017	NaN	NaN	NaN	NaN	NaN	NaN	NaN
decreasing	4	0.398849424712	4.492776434911	439	2.134009717807	4.707777637012	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	4.372547920324e-04	NaN	2.119617049118	0.000000000000	1.728246124911	NaN	NaN	NaN	NaN	NaN	NaN	NaN
decreasing	3	0.399199599800	4.492776434911	430	2.131012538672	4.758621762191	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	4.395078231900e-04	NaN	2.119617049118	0.000000000000	1.728683379703	NaN	NaN	NaN	NaN	NaN	NaN	NaN
decreasing	2	0.399549774887	4.492776434911	435	2.127392132234	4.656587915292	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	4.890499265433e-04	NaN	2.119617049118	0.000000000000	1.729122887526	NaN	NaN	NaN	NaN	NaN	NaN	NaN
decreasing	1	0.399899949975	4.492776434911	430	2.128144670477	4.782064827208	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	7.674898733878e-05	NaN	2.119617049118	0.000000000000	1.729611937453	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	1	0.400250125063	4.492776434911	438	2.127393589895	4.775001135663	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	3.123645330334e-04	NaN	2.119617049118	0.000000000000	1.730001050973	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	2	0.400600300150	4.492776434911	434	2.143206191277	4.738719404409	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	4.414605822931e-04	NaN	2.119617049118	0.000000000000	1.730442511556	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	3	0.400950475238	4.492776434911	450	2.139446560132	4.721799831460	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	4.382886765104e-04	NaN	2.119617049118	0.000000000000	1.730880800232	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	4	0.401300650325	4.492776434911	423	2.131060145313	4.751054372696	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	4.386854195040e-04	NaN	2.119617049118	0.000000000000	1.731319485652	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	5	0.401650825413	4.492776434911	439	2.130654627324	4.720075014955	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	4.374165351240e-04	NaN	2.119617049118	0.000000000000	1.731756902187	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	6	0.402001000500	4.492776434911	431	2.126817865624	4.741193498845	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	5.096813560133e-04	NaN	2.119617049118	0.000000000000	1.732266583543	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	7	0.402351175588	4.492776434911	440	2.141035546048	4.745258160332	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	3.658816917653e-04	NaN	2.119617049118	0.000000000000	1.732632465235	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	8	0.402701350675	4.492776434911	433	2.137616174218	4.702604117474	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	4.387552255252e-04	NaN	2.119617049118	0.000000000000	1.733071220460	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	9	0.403051525763	4.492776434911	450	2.130021318254	4.689583397651	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	4.367194299308e-04	NaN	2.119617049118	0.000000000000	1.733507939890	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	10	0.403401700850	4.492776434911	445	2.129554022389	4.745205665938	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	4.397583433255e-04	NaN	2.119617049118	0.000000000000	1.733947698233	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	11	0.403751875938	4.492776434911	468	2.131507062766	4.756794350083	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	4.359552431241e-04	NaN	2.119617049118	0.000000000000	1.734383653477	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	12	0.404102051026	4.492776434911	444	2.127469501230	4.705896564600	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	4.387958128595e-04	NaN	2.119617049118	0.000000000000	1.734822449289	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	13	0.404452226113	4.492776434911	435	2.127069193363	4.742063751022	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	4.409094510200e-04	NaN	2.119617049118	0.000000000000	1.735263358740	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	14	0.404802401201	4.492776434911	429	2.127976441459	4.734555709347	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	4.328394615019e-04	NaN	2.119617049118	0.000000000000	1.735696198202	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	15	0.405152576288	4.492776434911	425	2.129659062672	4.653156431036	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	4.373240444928e-04	NaN	2.119617049118	0.000000000000	1.736133522246	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	16	0.405502751376	4.492776434911	436	2.128358480420	4.711895281035	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	4.400054888496e-04	NaN	2.119617049118	0.000000000000	1.736573527735	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	17	0.405852926463	4.492776434911	417	2.127066994325	4.693405577255	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	4.333063929516e-04	NaN	2.119617049118	0.000000000000	1.737006834128	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	18	0.406203101551	4.492776434911	424	2.128101464694	4.737462127672	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	4.350303804175e-04	NaN	2.119617049118	0.000000000000	1.737441864509	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	19	0.406553276638	4.492776434911	422	2.129869494261	4.701660375536	4.492776434911	false	true	false	predictor_only_cadence_skip	0	0	4.492776434911	NaN	NaN	NaN	0.000000000000e+00	4.376220974345e-04	NaN	2.119617049118	0.000000000000	1.737879486606	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	20	0.406903451726	4.492776434911	396	2.135512283198	4.707888586794	4.494042307746	true	false	false	ok	3	3	4.494563956118	1.195992895386	8.505127535399e-12	8.760716814036e-01	1.787521207489e-03	8.485537982903e-04	4.454505179561	2.120038668543	0.000000000000	1.738615883652	-1.093614600939	-0.000000000000	1.153805008849	-2.153743083536e+00	3.687852753003e+00	8.506027297969e-12	8.997625705240e-16
increasing	21	0.407253626813	4.494563956118	406	2.126382402371	4.643644074249	4.494563956118	false	true	false	predictor_only_cadence_skip	0	0	4.494563956118	NaN	NaN	NaN	0.000000000000e+00	4.357110926270e-04	NaN	2.120038668543	0.000000000000	1.739051594744	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	22	0.407603801901	4.494563956118	434	2.130064773296	4.671692099533	4.494563956118	false	true	false	predictor_only_cadence_skip	0	0	4.494563956118	NaN	NaN	NaN	0.000000000000e+00	4.359777136071e-04	NaN	2.120038668543	0.000000000000	1.739487572458	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	23	0.407953976988	4.494563956118	410	2.128445924415	4.653182291136	4.494563956118	false	true	false	predictor_only_cadence_skip	0	0	4.494563956118	NaN	NaN	NaN	0.000000000000e+00	4.345465043467e-04	NaN	2.120038668543	0.000000000000	1.739922118962	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	24	0.408304152076	4.494563956118	401	2.131763369680	4.632340927383	4.494563956118	false	true	false	predictor_only_cadence_skip	0	0	4.494563956118	NaN	NaN	NaN	0.000000000000e+00	4.384935894959e-04	NaN	2.120038668543	0.000000000000	1.740360612552	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	25	0.408654327164	4.494563956118	425	2.128470407856	4.669016311900	4.494563956118	false	true	false	predictor_only_cadence_skip	0	0	4.494563956118	NaN	NaN	NaN	0.000000000000e+00	4.350270205769e-04	NaN	2.120038668543	0.000000000000	1.740795639572	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	26	0.409004502251	4.494563956118	425	2.127797493431	4.676468087070	4.494563956118	false	true	false	predictor_only_cadence_skip	0	0	4.494563956118	NaN	NaN	NaN	0.000000000000e+00	4.344040883253e-04	NaN	2.120038668543	0.000000000000	1.741230043661	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	27	0.409354677339	4.494563956118	419	2.126221973338	4.661224130082	4.494563956118	false	true	false	predictor_only_cadence_skip	0	0	4.494563956118	NaN	NaN	NaN	0.000000000000e+00	4.309262620301e-04	NaN	2.120038668543	0.000000000000	1.741660969923	NaN	NaN	NaN	NaN	NaN	NaN	NaN
increasing	28	0.409704852426	4.494563956118	430	2.180698573245	4.327112442113	4.494563956118	false	true	true	predictor_only_cadence_skip	0	0	4.494563956118	NaN	NaN	NaN	0.000000000000e+00	7.834882414759e+00	NaN	2.120038668543	0.000000000000	-6.093221444836	NaN	NaN	NaN	NaN	NaN	NaN	NaN
