direction	step_index	alpha	predicted_s	branch_points	branch_s_min	branch_s_max	used_s0	local_dx	local_dz	local_damping	local_sigma_min	local_sigma_max	local_residual_norm	converged	predictor_only	broke	status	accepted_steps	total_trace_rows	final_s	map_value	first_derivative	second_derivative	correction_abs	state_jump	event_time	current_x	current_y	current_z	event_x	event_y	event_z	event_time_d1	event_time_d2	sciml_first_derivative	first_derivative_mismatch
decreasing	192	0.333016508254	5.516738156459	0	NaN	NaN	5.516738156459	-5.681336581704e-02	-8.037724188462e-04	1.000000	1.053576219628e-02	2.528946587156e+00	2.168404344971e-19	false	true	false	predictor_only_local_correction	0	0	5.516738156459	13.245082010386	7.281083934400e-02	-4.481330573198e-03	0.000000000000e+00	5.681905125538e-02	2.663465709341	2.348773755912	0.000000000000	-2.645053561062	-3.639379344117	-0.000000000000	6.877623802222	-3.301607399372e-01	1.084777594127e-01	7.281083934400e-02	2.883360065297e-15
decreasing	191	0.333366683342	5.786849400227	0	NaN	NaN	5.786849400227	-5.435203712054e-02	-7.747891829105e-04	1.000000	1.098112393860e-02	2.523578303697e+00	1.301042606983e-18	false	true	false	predictor_only_local_correction	0	0	5.786849400227	13.244830013111	7.234199621423e-02	-1.066720601229e-03	0.000000000000e+00	5.435755915630e-02	2.644921000485	2.405587121729	0.000000000000	-2.644249788643	-3.639344723039	-0.000000000000	6.877577433974	-3.243749567916e-01	1.008425223313e-01	7.234199621423e-02	4.269046373346e-16
decreasing	190	0.333716858429	6.051300665240	0	NaN	NaN	6.051300665240	NaN	NaN	NaN	NaN	NaN	NaN	false	true	false	predictor_only_after_local_or_corrector_failure: Damped Newton failed to find an acceptable step from x=2.3157721778603184	0	0	6.051300665240	NaN	NaN	NaN	0.000000000000e+00	0.000000000000e+00	NaN	2.459939158849	0.000000000000	-2.643474999460	NaN	NaN	NaN	NaN	NaN	NaN	NaN
decreasing	189	0.334067033517	6.051300665240	0	NaN	NaN	6.051300665240	-5.190747563216e-02	-7.769777975445e-04	1.000000	1.142659664749e-02	2.516794004177e+00	1.839952100020e-18	false	true	false	predictor_only_local_correction	0	0	6.051300665240	13.230606441951	7.296839759535e-02	1.746530483837e-03	0.000000000000e+00	5.191329040815e-02	2.627284423708	2.459939158849	0.000000000000	-2.643474999460	-3.637390059088	-0.000000000000	6.874524333353	-3.193359419933e-01	9.405101710885e-02	7.296839759535e-02	2.019662973096e-15
decreasing	188	0.334417208604	6.309373515155	0	NaN	NaN	6.309373515155	-4.987101500925e-02	-7.955711704836e-04	1.000000	1.185828698901e-02	2.510754808913e+00	1.748223473169e-18	false	true	false	predictor_only_local_correction	0	0	6.309373515155	13.230199178514	7.400765156730e-02	4.041061914252e-03	0.000000000000e+00	4.987736031046e-02	2.610851370629	2.511846634481	0.000000000000	-2.642698021662	-3.637334075736	-0.000000000000	6.874423588554	-3.147705644356e-01	8.804083930942e-02	7.400765156730e-02	2.839816267162e-15
decreasing	187	0.334767383692	6.562397315711	0	NaN	NaN	6.562397315711	-4.799855958297e-02	-8.297104387147e-04	1.000000	1.228442869056e-02	2.504445735088e+00	1.084202172486e-18	false	true	false	predictor_only_local_correction	0	0	6.562397315711	13.229741941661	7.557034154685e-02	5.945757281834e-03	0.000000000000e+00	4.800573029808e-02	2.595276617203	2.561717649491	0.000000000000	-2.641902450492	-3.637271221900	-0.000000000000	6.874305020048	-3.106774516069e-01	8.265564199519e-02	7.557034154685e-02	2.925383059960e-16
decreasing	186	0.335117558779	6.810618691901	0	NaN	NaN	6.810618691901	-4.626998132181e-02	-8.756691000168e-04	1.000000	1.270535656626e-02	2.497905909673e+00	9.697399036122e-19	false	true	false	predictor_only_local_correction	0	0	6.810618691901	13.229247434587	7.754992247387e-02	7.534834981921e-03	0.000000000000e+00	4.627826669068e-02	2.580474873657	2.609716209074	0.000000000000	-2.641072740053	-3.637203243508	-0.000000000000	6.874172881974	-3.069936425480e-01	7.780996977525e-02	7.754992247387e-02	1.074183134332e-15
decreasing	185	0.335467733867	7.054262643571	0	NaN	NaN	7.054262643571	NaN	NaN	NaN	NaN	NaN	NaN	false	true	false	predictor_only_after_local_or_corrector_failure: Damped Newton failed to find an acceptable step from x=2.3289673706274403	0	0	7.054262643571	NaN	NaN	NaN	0.000000000000e+00	0.000000000000e+00	NaN	2.655986190395	0.000000000000	-2.640197070953	NaN	NaN	NaN	NaN	NaN	NaN	NaN
decreasing	184	0.335817908954	7.054262643571	0	NaN	NaN	7.054262643571	-4.449345722731e-02	-9.338983476384e-04	1.000000	1.312939738538e-02	2.490112708523e+00	1.226634733347e-18	false	true	false	predictor_only_local_correction	0	0	7.054262643571	13.215297144507	8.012894247664e-02	8.879180893438e-03	0.000000000000e+00	4.450325720846e-02	2.566176731595	2.655986190395	0.000000000000	-2.640197070953	-3.635285015581	-0.000000000000	6.871168764730	-3.037709169601e-01	7.340877714115e-02	8.012894247664e-02	3.041006965080e-15
decreasing	183	0.336168084042	7.292590327224	0	NaN	NaN	7.292590327224	3.809463035238e-03	-3.640841455986e+00	1.000000	1.003075381288e-04	1.402994990289e+00	9.362040244155e-19	false	true	false	predictor_only_local_correction	0	0	7.292590327224	13.214758470550	8.269984781526e-02	9.992941904650e-03	0.000000000000e+00	3.640843448932e+00	2.552760293690	2.700479647623	0.000000000000	-2.639263172606	-3.635210925180	-0.000000000000	6.871019370000	-3.007707327513e-01	6.945845052028e-02	8.269984781526e-02	4.460659360195e-15
decreasing	182	0.336518259130	7.272030084443	0	NaN	NaN	7.272030084443	3.570815304283e-03	-7.375337701827e-02	1.000000	4.954034038823e-03	1.403170590287e+00	1.321493017363e-18	false	true	false	predictor_only_local_correction	0	0	7.272030084443	1.494980640560	2.870477044661e-01	2.609756867794e-02	0.000000000000e+00	7.383976803550e-02	3.489985551640	2.696670184587	0.000000000000	1.001578283380	-1.222694009374	-0.000000000000	1.664161695771	-1.770382240491e+00	3.140608450630e+00	2.870477044661e-01	2.470208698796e-16
decreasing	181	0.336868434217	7.252784212833	0	NaN	NaN	7.252784212833	3.434308794469e-03	-4.519604729908e-02	1.000000	8.081134880453e-03	1.403249484779e+00	1.446506116290e-18	false	true	false	predictor_only_local_correction	0	0	7.252784212833	1.492921920867	2.867420179956e-01	2.626456109452e-02	0.000000000000e+00	4.532634077836e-02	3.458140359314	2.693099369283	0.000000000000	1.075331660398	-1.221851840800	-0.000000000000	1.662094118787	-1.744809536004e+00	3.113485474882e+00	2.867420179956e-01	4.122473300793e-16
decreasing	180	0.337218609305	7.234298137614	0	NaN	NaN	7.234298137614	3.334662916384e-03	-3.460718875390e-02	1.000000	1.054847163825e-02	1.403273967671e+00	1.748223473169e-18	false	true	true	would_stop_jump_break_then_predictor_only	0	0	7.234298137614	1.492207586206	2.865077478931e-01	2.635414037128e-02	0.000000000000e+00	3.476747747844e-02	3.438336418106	2.689665060489	0.000000000000	1.120527707697	-1.221559489426	-0.000000000000	1.661357050825	-1.726997180312e+00	3.085797510912e+00	2.865077478931e-01	6.191605644144e-16
decreasing	179	0.337568784392	7.216371004921	0	NaN	NaN	7.216371004921	3.975490350188e-03	1.867536193954e-01	1.000000	1.971757010511e-03	1.403992711103e+00	2.060697295176e-18	false	true	false	predictor_only_local_correction	0	0	7.216371004921	1.491812317333	2.863033978824e-01	2.642310100477e-02	0.000000000000e+00	1.867959284375e-01	3.423172785428	2.686330397572	0.000000000000	1.155134896451	-1.221397690080	-0.000000000000	1.660940818629	-1.712654279651e+00	3.060540007491e+00	2.863033978824e-01	0.000000000000e+00
decreasing	178	0.337918959480	7.195027848298	0	NaN	NaN	7.195027848298	4.230866726256e-03	6.395084397339e-02	1.000000	5.756652217273e-03	1.404231455209e+00	2.819446851323e-18	false	true	false	predictor_only_local_correction	0	0	7.195027848298	1.478296708774	2.854679269216e-01	2.728982465395e-02	0.000000000000e+00	6.409064423272e-02	3.527787623021	2.682354907222	0.000000000000	0.968381277056	-1.215852256146	-0.000000000000	1.647391848126	-1.828834494301e+00	3.329078089865e+00	2.854679269216e-01	1.696984388124e-15
decreasing	177	0.338269134567	7.172348376282	0	NaN	NaN	7.172348376282	3.740813696776e-03	-1.372834742883e-01	1.000000	2.694907552242e-03	1.404416492781e+00	7.671257128922e-19	false	true	false	predictor_only_local_correction	0	0	7.172348376282	1.476481442048	2.850764357180e-01	2.745763988177e-02	0.000000000000e+00	1.373344312246e-01	3.561515971663	2.678124040496	0.000000000000	0.904430433082	-1.215105527124	-0.000000000000	1.645636726885	-1.858500744884e+00	3.371318303125e+00	2.850764357180e-01	1.575299511816e-15
decreasing	176	0.338619309655	7.152325643784	0	NaN	NaN	7.152325643784	3.558272860616e-03	-5.670523209289e-02	1.000000	6.523134520191e-03	1.404508962167e+00	1.452841024922e-18	false	true	false	predictor_only_local_correction	0	0	7.152325643784	1.468864229057	2.845269240004e-01	2.799156050645e-02	0.000000000000e+00	5.681676383303e-02	3.505299584323	2.674383226799	0.000000000000	1.041713907371	-1.211967090748	-0.000000000000	1.638043376037	-1.824174795298e+00	3.387646140667e+00	2.845269240004e-01	1.245397084644e-16
decreasing	175	0.338969484742	7.133305934580	0	NaN	NaN	7.133305934580	3.437614687832e-03	-3.970936204829e-02	1.000000	9.310250086202e-03	1.404525931490e+00	1.530415791219e-18	false	true	true	would_stop_jump_break_then_predictor_only	0	0	7.133305934580	1.467708767322	2.842456495339e-01	2.812037398048e-02	0.000000000000e+00	3.985788038800e-02	3.480331937809	2.670824953938	0.000000000000	1.098419139464	-1.211490308390	-0.000000000000	1.636844340144	-1.802566441006e+00	3.358307879692e+00	2.842456495339e-01	1.704310270971e-15
decreasing	174	0.339319659830	7.114955217594	0	NaN	NaN	7.114955217594	3.344970750740e-03	-3.184090167988e-02	1.000000	1.160448263356e-02	1.404496819584e+00	8.741117365843e-19	false	true	false	predictor_only_local_correction	0	0	7.114955217594	1.467179216335	2.840137852866e-01	2.820446115732e-02	0.000000000000e+00	3.201611858285e-02	3.462756716931	2.667387339251	0.000000000000	1.138128501512	-1.211271735134	-0.000000000000	1.636281722286	-1.786118776661e+00	3.330372403629e+00	2.840137852866e-01	5.827096093633e-16
decreasing	173	0.339669834917	7.097121741162	0	NaN	NaN	7.097121741162	4.048541686631e-03	1.999713567040e-01	1.000000	1.866308247582e-03	1.405351315121e+00	8.274813951709e-19	false	true	false	predictor_only_local_correction	0	0	7.097121741162	1.466856550778	2.838080449101e-01	2.827220521538e-02	0.000000000000e+00	2.000123350992e-01	3.448686106876	2.664042368500	0.000000000000	1.169969403192	-1.211138534924	-0.000000000000	1.635932257416	-1.772376542554e+00	3.304585718720e+00	2.838080449101e-01	3.750693810194e-16
decreasing	172	0.340020010005	7.075567158685	0	NaN	NaN	7.075567158685	3.724705273316e-03	-9.224880582729e-02	1.000000	4.051030031349e-03	1.405513161769e+00	6.857096618314e-19	false	true	false	predictor_only_local_correction	0	0	7.075567158685	1.451660710770	2.827520838456e-01	2.942863411771e-02	0.000000000000e+00	9.232397091727e-02	3.563827928299	2.659993826813	0.000000000000	0.969998046488	-1.204848833161	-0.000000000000	1.620351040576	-1.905808631502e+00	3.635640976184e+00	2.827520838456e-01	1.377347550333e-15
decreasing	171	0.340370185093	7.055765646047	0	NaN	NaN	7.055765646047	3.562967287872e-03	-5.000408700171e-02	1.000000	7.470431905343e-03	1.405548915056e+00	1.035682671056e-18	false	true	false	predictor_only_local_correction	0	0	7.055765646047	1.448416320329	2.823343533452e-01	2.972846642983e-02	0.000000000000e+00	5.013086327572e-02	3.524028125169	2.656269121540	0.000000000000	1.062246852315	-1.203501691037	-0.000000000000	1.617008605228	-1.876119557334e+00	3.618300740701e+00	2.823343533452e-01	4.179633063616e-17
decreasing	170	0.340720360180	7.036849940807	0	NaN	NaN	7.036849940807	3.449446503886e-03	-3.700268358778e-02	1.000000	1.008934329945e-02	1.405519506997e+00	2.669538256302e-19	false	true	true	would_stop_jump_break_then_predictor_only	0	0	7.036849940807	1.447547410603	2.820583607512e-01	2.984672438097e-02	0.000000000000e+00	3.716311711739e-02	3.501778553360	2.652706154252	0.000000000000	1.112250939317	-1.203140644565	-0.000000000000	1.616084527678	-1.856104799161e+00	3.588194114355e+00	2.820583607512e-01	8.370493828316e-17
decreasing	169	0.341070535268	7.018561103549	0	NaN	NaN	7.018561103549	3.360068880351e-03	-3.035636515622e-02	1.000000	1.229094778423e-02	1.405448358464e+00	1.775743110948e-18	false	true	false	predictor_only_local_correction	0	0	7.018561103549	1.447100639056	2.818249523628e-01	2.992936431771e-02	0.000000000000e+00	3.054175778142e-02	3.485276202241	2.649256707748	0.000000000000	1.149253622905	-1.202954961358	-0.000000000000	1.615598718754	-1.840238180351e+00	3.559667742159e+00	2.818249523628e-01	1.424836737295e-15
decreasing	168	0.341420710355	7.000769023572	0	NaN	NaN	7.000769023572	4.110552418868e-03	2.087289706840e-01	1.000000	1.807180506360e-03	1.406395755473e+00	1.802027509265e-18	false	true	false	predictor_only_local_correction	0	0	7.000769023572	1.446815117758	2.816162320118e-01	2.999712019446e-02	0.000000000000e+00	2.087694418347e-01	3.471766943626	2.645896638868	0.000000000000	1.179609988061	-1.202836280530	-0.000000000000	1.615282375163	-1.826725331332e+00	3.533107140213e+00	2.816162320118e-01	1.552526705227e-15
decreasing	167	0.341770885443	6.979033726555	0	NaN	NaN	6.979033726555	3.778118396980e-03	-9.218632033041e-02	1.000000	4.097071958952e-03	1.406528531746e+00	5.339076512604e-19	false	true	false	predictor_only_local_correction	0	0	6.979033726555	1.430513530097	2.803527392568e-01	3.143471712672e-02	0.000000000000e+00	9.226370811258e-02	3.594630630290	2.641786086449	0.000000000000	0.970881017377	-1.196040772757	-0.000000000000	1.598247405985	-1.974089208042e+00	3.920130286657e+00	2.803527392568e-01	4.622801722486e-16
decreasing	166	0.342121060530	6.959086039506	0	NaN	NaN	6.959086039506	3.611584060038e-03	-5.016799877519e-02	1.000000	7.525194125807e-03	1.406531082562e+00	2.366847114969e-18	false	true	false	predictor_only_local_correction	0	0	6.959086039506	1.427311725521	2.798991278770e-01	3.177405879880e-02	0.000000000000e+00	5.029782938190e-02	3.554593864357	2.638007968052	0.000000000000	1.063067337707	-1.194701521520	-0.000000000000	1.594887109823	-1.944356009797e+00	3.905700047459e+00	2.798991278770e-01	1.262569754986e-16
decreasing	165	0.342471235618	6.940044307990	0	NaN	NaN	6.940044307990	3.494677394112e-03	-3.715457539818e-02	1.000000	1.015445062567e-02	1.406467308343e+00	9.199760500100e-19	false	true	true	would_stop_jump_break_then_predictor_only	0	0	6.940044307990	1.426448231654	2.796068665478e-01	3.190353887509e-02	0.000000000000e+00	3.731856432271e-02	3.532091427252	2.634396383992	0.000000000000	1.113235336482	-1.194340082076	-0.000000000000	1.593951142804	-1.923930600381e+00	3.874711581142e+00	2.796068665478e-01	4.214335516749e-16
decreasing	164	0.342821410705	6.921643789779	0	NaN	NaN	6.921643789779	3.402656470208e-03	-3.048927598425e-02	1.000000	1.236632288851e-02	1.406361304766e+00	2.259332693174e-18	false	true	false	predictor_only_local_correction	0	0	6.921643789779	1.426003849621	2.793615336652e-01	3.199188819807e-02	0.000000000000e+00	3.067855963207e-02	3.515381259102	2.630901706598	0.000000000000	1.150389911881	-1.194154030944	-0.000000000000	1.593458448106	-1.907649885076e+00	3.844751468439e+00	2.793615336652e-01	2.109966749881e-16
decreasing	163	0.343171585793	6.903751258422	0	NaN	NaN	6.903751258422	3.325921525596e-03	-2.632508830107e-02	1.000000	1.431360481339e-02	1.406224816152e+00	2.172635381862e-18	false	true	false	predictor_only_local_correction	0	0	6.903751258422	1.425719883819	2.791428639939e-01	3.206319964397e-02	0.000000000000e+00	2.653435561783e-02	3.501695955245	2.627499050128	0.000000000000	1.180879187865	-1.194035126711	-0.000000000000	1.593137537462	-1.893745224075e+00	3.816619837593e+00	2.791428639939e-01	1.183111548147e-15
decreasing	162	0.343521760880	6.886284608877	0	NaN	NaN	6.886284608877	3.259667093220e-03	-2.342765242652e-02	1.000000	1.607453151159e-02	1.406064757381e+00	2.013998558665e-18	false	true	false	predictor_only_local_correction	0	0	6.886284608877	1.425517725787	2.789430597121e-01	3.212509742246e-02	0.000000000000e+00	2.365333650411e-02	3.489917843606	2.624173128602	0.000000000000	1.207204276166	-1.193950470408	-0.000000000000	1.592905116595	-1.881421686535e+00	3.790148640378e+00	2.789430597121e-01	8.461507455620e-16
decreasing	161	0.343871935968	6.869187372718	0	NaN	NaN	6.869187372718	3.201112771453e-03	-2.127049845041e-02	1.000000	1.769521241896e-02	1.405885681521e+00	7.971835631856e-19	false	true	false	predictor_only_local_correction	0	0	6.869187372718	1.425364204361	2.787580328529e-01	3.218092407885e-02	0.000000000000e+00	2.151002620418e-02	3.479473498207	2.620913461509	0.000000000000	1.230631928592	-1.193886177305	-0.000000000000	1.592725770798	-1.870246994723e+00	3.765102624120e+00	2.787580328529e-01	1.228444517035e-15
decreasing	160	0.344222111056	6.852417940732	0	NaN	NaN	6.852417940732	4.187360279617e-03	2.744338064770e-01	1.000000	1.396977335304e-03	1.407845211869e+00	2.710505431214e-19	false	true	true	would_stop_jump_break_then_predictor_only	0	0	6.852417940732	1.425242505560	2.785852553923e-01	3.223243953593e-02	0.000000000000e+00	2.744657503653e-01	3.470025154917	2.617712348737	0.000000000000	1.251902427043	-1.193835208712	-0.000000000000	1.592581432042	-1.859956319963e+00	3.741280922170e+00	2.785852553923e-01	1.017886957819e-15
decreasing	159	0.344572286143	6.830512865293	0	NaN	NaN	6.830512865293	3.854178929337e-03	-8.901935321059e-02	1.000000	4.311130360288e-03	1.407916390144e+00	1.893477691975e-18	false	true	false	predictor_only_local_correction	0	0	6.830512865293	1.398608977359	2.762258662592e-01	3.514738432375e-02	0.000000000000e+00	8.910274934732e-02	3.642449265666	2.613524988458	0.000000000000	0.977468620566	-1.182627996184	-0.000000000000	1.563660619065	-2.089507952078e+00	4.436637862880e+00	2.762258662592e-01	1.486796798710e-15
decreasing	158	0.344922461231	6.810381734105	0	NaN	NaN	6.810381734105	3.682730037877e-03	-4.974145606118e-02	1.000000	7.711239488341e-03	1.407858795909e+00	1.012728404407e-18	false	true	false	predictor_only_local_correction	0	0	6.810381734105	1.395697375025	2.757250120829e-01	3.553789317989e-02	0.000000000000e+00	4.987759969784e-02	3.603287171378	2.609670809528	0.000000000000	1.066487973776	-1.181396366604	-0.000000000000	1.560504148152	-2.060259813299e+00	4.425327923136e+00	2.757250120829e-01	8.508529279414e-16
decreasing	157	0.345272636318	6.791173870447	0	NaN	NaN	6.791173870447	3.561639222597e-03	-3.707975075893e-02	1.000000	1.033708036055e-02	1.407735385101e+00	2.338586638806e-18	false	true	false	predictor_only_local_correction	0	0	6.791173870447	1.394869200512	2.754078196073e-01	3.568540067975e-02	0.000000000000e+00	3.725041194801e-02	3.580695915005	2.605988079491	0.000000000000	1.116229429838	-1.181045807965	-0.000000000000	1.559576684684	-2.039400531559e+00	4.392947017221e+00	2.754078196074e-01	8.946581030289e-16
decreasing	156	0.345622811406	6.772623377006	0	NaN	NaN	6.772623377006	3.466109148379e-03	-3.051195433896e-02	1.000000	1.255316845572e-02	1.407570026353e+00	2.087089182035e-18	false	true	false	predictor_only_local_correction	0	0	6.772623377006	1.394437699627	2.751439822907e-01	3.578305026504e-02	0.000000000000e+00	3.070819548933e-02	3.563803654775	2.602426440268	0.000000000000	1.153309180597	-1.180863116380	-0.000000000000	1.559082146071	-2.022564131717e+00	4.360611424251e+00	2.751439822907e-01	8.532214455298e-16
decreasing	155	0.345972986493	6.754594802733	0	NaN	NaN	6.754594802733	3.386370250690e-03	-2.638296175419e-02	1.000000	1.450781844151e-02	1.407374477211e+00	6.947570566798e-19	false	true	true	would_stop_jump_break_then_predictor_only	0	0	6.754594802733	1.394160657918	2.749098850348e-01	3.586001538848e-02	0.000000000000e+00	2.659940176766e-02	3.549927902469	2.598960331120	0.000000000000	1.183821134936	-1.180745805802	-0.000000000000	1.558758335233	-2.008091923598e+00	4.329812230493e+00	2.749098850348e-01	1.025231215419e-15
decreasing	154	0.346323161581	6.737004186340	0	NaN	NaN	6.737004186340	3.317493561296e-03	-2.349933260278e-02	1.000000	1.627761000352e-02	1.407155691961e+00	1.693577933254e-18	false	true	false	predictor_only_local_correction	0	0	6.737004186340	1.393963010965	2.746965241647e-01	3.592564967709e-02	0.000000000000e+00	2.373234915269e-02	3.537966948652	2.595573960869	0.000000000000	1.210204096690	-1.180662107025	-0.000000000000	1.558523192307	-1.995213591357e+00	4.300589268753e+00	2.746965241647e-01	8.554740041031e-17
decreasing	153	0.346673336668	6.719793592298	0	NaN	NaN	6.719793592298	3.256613653043e-03	-2.134719412854e-02	1.000000	1.790791426984e-02	1.406918257765e+00	2.118533541918e-18	false	true	false	predictor_only_local_correction	0	0	6.719793592298	1.393812772769	2.744992392597e-01	3.598406417308e-02	0.000000000000e+00	2.159417119610e-02	3.527350484666	2.592256467308	0.000000000000	1.233703429293	-1.180598480758	-0.000000000000	1.558341478521	-1.983502980004e+00	4.272786872004e+00	2.744992392597e-01	3.426275258260e-16
decreasing	152	0.347023511756	6.702920242223	0	NaN	NaN	6.702920242223	3.201903296088e-03	-1.966585395077e-02	1.000000	1.942814638712e-02	1.406665423724e+00	2.487913270403e-19	false	true	false	predictor_only_local_correction	0	0	6.702920242223	1.393693636387	2.743151818677e-01	3.603741911463e-02	0.000000000000e+00	1.992480856446e-02	3.517740702695	2.588999853655	0.000000000000	1.255050623421	-1.180548023753	-0.000000000000	1.558195108242	-1.972696152083e+00	4.246238663387e+00	2.743151818677e-01	1.415116333858e-15
decreasing	151	0.347373686843	6.686351040078	0	NaN	NaN	6.686351040078	3.152118696581e-03	-1.830773463914e-02	1.000000	2.085863125845e-02	1.406399608932e+00	8.203478017559e-19	false	true	false	predictor_only_local_correction	0	0	6.686351040078	1.393596265708	2.741424223767e-01	3.608698925190e-02	0.000000000000e+00	1.857710956781e-02	3.508918962648	2.585797950358	0.000000000000	1.274716477372	-1.180506783423	-0.000000000000	1.558073664579	-1.962616462976e+00	4.220799458448e+00	2.741424223767e-01	6.010957794517e-16
decreasing	150	0.347723861931	6.670059491800	0	NaN	NaN	6.670059491800	3.106371051189e-03	-1.718244208883e-02	1.000000	2.221409532770e-02	1.406122682048e+00	5.587850095852e-19	false	true	true	would_stop_jump_break_then_predictor_only	0	0	6.670059491800	1.393514862052	2.739795601944e-01	3.613359082129e-02	0.000000000000e+00	1.746098099316e-02	3.500734570157	2.582645831662	0.000000000000	1.293024212011	-1.180472304652	-0.000000000000	1.557970641568	-1.953138847024e+00	4.196347783065e+00	2.739795601944e-01	8.167684941262e-16
decreasing	149	0.348074037019	6.654023828847	0	NaN	NaN	6.654023828847	3.064000898570e-03	-1.623121354457e-02	1.000000	2.350560791940e-02	1.405836127907e+00	3.930232875260e-19	false	true	false	predictor_only_local_correction	0	0	6.654023828847	1.393445599575	2.738255276060e-01	3.617777917817e-02	0.000000000000e+00	1.651788105769e-02	3.493078668375	2.579539460611	0.000000000000	1.310206654100	-1.180442967523	-0.000000000000	1.557881724301	-1.944170900305e+00	4.172782568450e+00	2.738255276060e-01	9.899104067334e-16
decreasing	148	0.348424212106	6.638225794499	0	NaN	NaN	6.638225794499	3.024504060856e-03	-1.541402816898e-02	1.000000	2.474173662652e-02	1.405541153016e+00	2.220009850612e-18	false	true	false	predictor_only_local_correction	0	0	6.638225794499	1.393385833604	2.736794804923e-01	3.621995033135e-02	0.000000000000e+00	1.570795623906e-02	3.485869706632	2.576475459712	0.000000000000	1.326437867644	-1.180417652191	-0.000000000000	1.557803915251	-1.935642033236e+00	4.150019263938e+00	2.736794804923e-01	1.982175259626e-15
decreasing	147	0.348774387194	6.622649821142	0	NaN	NaN	6.622649821142	2.987485542623e-03	-1.470258932359e-02	1.000000	2.592927296173e-02	1.405238755652e+00	1.553287531355e-18	false	true	false	predictor_only_local_correction	0	0	6.622649821142	1.393333666891	2.735407325966e-01	3.626039741336e-02	0.000000000000e+00	1.500303978151e-02	3.479044789084	2.573450955651	0.000000000000	1.341851895813	-1.180395555266	-0.000000000000	1.557735053843	-1.927496854230e+00	4.127986505023e+00	2.735407325966e-01	3.882726888455e-16
decreasing	146	0.349124562281	6.607282451163	0	NaN	NaN	6.607282451163	2.952629534667e-03	-1.407626444596e-02	1.000000	2.707370844394e-02	1.404929774265e+00	1.229028169249e-18	false	true	false	predictor_only_local_correction	0	0	6.607282451163	1.393287696633	2.734087135623e-01	3.629934411330e-02	0.000000000000e+00	1.438260205671e-02	3.472554242055	2.570463470109	0.000000000000	1.356554485137	-1.180376082710	-0.000000000000	1.557673535280	-1.919690929511e+00	4.106623471571e+00	2.734087135623e-01	8.638310075484e-16
decreasing	145	0.349474737369	6.592111916465	0	NaN	NaN	6.592111916465	2.919679168701e-03	-1.351961671302e-02	1.000000	2.817955844427e-02	1.404614921991e+00	5.969269009628e-19	false	true	true	would_stop_jump_break_then_predictor_only	0	0	6.592111916465	1.393246859265	2.732829408417e-01	3.633696549749e-02	0.000000000000e+00	1.383128925716e-02	3.466358051702	2.567510840574	0.000000000000	1.370630749583	-1.180358784127	-0.000000000000	1.557618137473	-1.912187953486e+00	4.085877838720e+00	2.732829408417e-01	3.891709847423e-16
decreasing	144	0.349824912456	6.577127825158	0	NaN	NaN	6.577127825158	2.888422425685e-03	-1.302084125254e-02	1.000000	2.925058927882e-02	1.404294811930e+00	1.092639670730e-19	false	true	false	predictor_only_local_correction	0	0	6.577127825158	1.393210331166	2.731630001498e-01	3.637340152945e-02	0.000000000000e+00	1.333736447102e-02	3.460423442814	2.564591161405	0.000000000000	1.384150366296	-1.180343310722	-0.000000000000	1.557567909975	-1.904957795606e+00	4.065704191481e+00	2.731630001498e-01	4.761949372151e-16
decreasing	143	0.350175087544	6.562320922895	0	NaN	NaN	6.562320922895	2.858682066095e-03	-1.257073926611e-02	1.000000	3.028998164404e-02	1.403969976083e+00	2.008016258478e-18	false	true	false	predictor_only_local_correction	0	0	6.562320922895	1.393177462877	2.730485314190e-01	3.640876616341e-02	0.000000000000e+00	1.289168526033e-02	3.454723182752	2.561702738980	0.000000000000	1.397171207548	-1.180329387450	-0.000000000000	1.557522100185	-1.897975113154e+00	4.046062791625e+00	2.730485314190e-01	7.801066899438e-16
decreasing	142	0.350525262631	6.547682907601	0	NaN	NaN	6.547682907601	2.830308268989e-03	-1.216202461735e-02	1.000000	3.130045090713e-02	1.403640879821e+00	8.213547070399e-19	false	true	false	predictor_only_local_correction	0	0	6.547682907601	1.393147734192	2.729392184314e-01	3.644315364684e-02	0.000000000000e+00	1.248701276089e-02	3.449234362276	2.558844056913	0.000000000000	1.409741946815	-1.180316793997	-0.000000000000	1.557480102809	-1.891218341544e+00	4.026918610432e+00	2.729392184314e-01	2.169383909163e-16
decreasing	141	0.350875437719	6.533206283260	0	NaN	NaN	6.533206283260	2.803173143547e-03	-1.178884284030e-02	1.000000	3.228433739096e-02	1.403307933127e+00	1.249481266240e-18	false	true	false	predictor_only_local_correction	0	0	6.533206283260	1.393120722693	2.728347809869e-01	3.647664300307e-02	0.000000000000e+00	1.211753255354e-02	3.443937499435	2.556013748644	0.000000000000	1.421903971432	-1.180305351463	-0.000000000000	1.557441424369	-1.884668943623e+00	4.008240562642e+00	2.728347809869e-01	1.129328770456e-15
