time	time_seconds	lambda1_nat_per_timeunit	lambda1_bits_per_second	lz76_bits_per_second	n_symbols	last_symbol_time	last_symbol_time_seconds	lz76_phrase_count
2880000	2880	0.000229945587815	0.331741359215	0.359486353174	300	2876736.87232	2876.73687232	126
2890000	2890	0.000230513741261	0.332561031374	0.35827547152	301	2888167.1333	2888.1671333	126
2900000	2900	0.0002308076324	0.332985026662	0.360182125787	302	2897386.97154	2897.38697154	127
2910000	2910	0.000231656137499	0.334209160761	0.358981738078	303	2908781.80429	2908.78180429	127
2920000	2920	0.000231868592014	0.334515667837	0.361199326589	304	2915393.55199	2915.39355199	128
2930000	2930	0.000231389713909	0.333824792769	0.359953124678	305	2927190.48319	2927.19048319	128
2940000	2940	0.000231883275792	0.33453685205	0.361989679686	306	2935166.42009	2935.16642009	129
2950000	2950	0.000231518633748	0.334010784782	0.361228997128	307	2943049.67286	2943.04967286	129
2960000	2960	0.000231869258728	0.334516629701	0.359681259195	309	2959116.11558	2959.11611558	129
2970000	2970	0.000231591603347	0.33411605766	0.359681259195	309	2959116.11558	2959.11611558	129
2980000	2980	0.000231121780264	0.333438246229	0.360978905456	310	2973030.63285	2973.03063285	130
2990000	2990	0.000230968277095	0.333216787968	0.359833982808	311	2984187.65102	2984.18765102	130
3000000	3000	0.000230317025378	0.332277230345	0.361066948773	312	2998570.98727	2998.57098727	131
3010000	3010	0.000230156970284	0.332046319655	0.36030371821	313	3006622.30909	3006.62230909	131
3020000	3020	0.000229766233784	0.331482606043	0.359243987189	314	3017188.70002	3017.18870002	131
3030000	3030	0.000230452300671	0.33247239134	0.361231740855	315	3025188.31742	3025.18831742	132
3040000	3040	0.000230921191326	0.333148857563	0.360323878564	316	3034505.48798	3034.50548798	132
3050000	3050	0.000230463953659	0.332489203048	0.358779525654	317	3049260.4147	3049.2604147	132
3060000	3060	0.000230536518039	0.332593891319	0.358779525654	317	3049260.4147	3049.2604147	132
3070000	3070	0.000229922332198	0.331707808452	0.359468892975	319	3069864.17022	3069.86417022	133
3080000	3080	0.000230550962835	0.332614730754	0.358545030984	320	3079468.72192	3079.46872192	133
3090000	3090	0.000232590119838	0.335556612451	0.358545030984	320	3079468.72192	3079.46872192	133
3100000	3100	0.000229182990637	0.330641164048	0.359782872554	321	3093640.7461	3093.6407461	134
3110000	3110	0.000229806579902	0.331540813188	0.358867666509	322	3103225.30771	3103.22530771	134
3120000	3120	0.000228864021082	0.330180988253	0.35742642173	323	3117431.68118	3117.43168118	134
3130000	3130	0.000229014913372	0.330398679811	0.359224639942	324	3126669.83736	3126.66983736	135
3140000	3140	0.00022989001459	0.331661183999	0.357988708363	325	3139158.32147	3139.15832147	135
3150000	3150	0.0002298965913	0.331670672186	0.357988708363	325	3139158.32147	3139.15832147	135
3160000	3160	0.000228419921515	0.32954028801	0.359215019363	326	3153309.51073	3153.30951073	136
3170000	3170	0.000228870045977	0.330189680339	0.357800609643	328	3169169.33287	3169.16933287	136
3180000	3180	0.000228531055785	0.32970062087	0.359789066233	329	3176520.98338	3176.52098338	137
