time_since_ttr1e6_seconds	lambda1_bits_per_second	lz76_bits_per_second	n_symbols	alphabet_size	lz76_phrase_count	mean_event_interval_seconds
3000	0.32330948754	0.349360897043	316	21	126	9.47730903037
3010	0.32210598725	0.350661680115	317	21	127	9.49227604578
3020	0.322140607985	0.34977990813	318	21	127	9.49146842535
3030	0.323627583049	0.34854522787	319	21	127	9.50040552694
3040	0.323479013667	0.350411079204	320	21	128	9.49961755068
3050	0.323713948307	0.349887134543	321	21	128	9.48933485683
3060	0.323952913682	0.351988102519	322	21	129	9.48197171977
3070	0.324263083637	0.350571569011	324	21	129	9.47166321516
3080	0.324460037242	0.350003930286	325	21	129	9.46287547064
3090	0.324322844969	0.351746714104	326	21	130	9.46489985541
3100	0.324322039708	0.353346268082	328	21	131	9.44661097363
3110	0.32496659925	0.352501342355	329	21	131	9.44543286493
3120	0.325931302701	0.35462458158	330	21	132	9.43682152768
3130	0.325535998023	0.353426000834	331	21	132	9.44514359587
3140	0.325251178766	0.352711428823	332	21	132	9.44067779643
3150	0.325616996209	0.353979556243	334	21	133	9.43111293146
3160	0.32588755406	0.353126404076	335	21	133	9.43052691086
3170	0.325984743336	0.355261388265	336	21	134	9.4210522888
3180	0.325959589301	0.35468678297	337	21	134	9.41312019457
3190	0.325977641575	0.353031677854	339	21	134	9.41101467511
3200	0.325828744193	0.354912124458	340	21	135	9.40802706247
3210	0.325526030331	0.354912124458	340	21	135	9.40802706247
3220	0.327149246733	0.353506769586	341	21	135	9.42247420481
3230	0.324642206412	0.352140719678	343	21	135	9.41330169142
3240	0.324119709045	0.35400678038	344	21	136	9.41031120708
3250	0.322854819619	0.35400678038	344	21	136	9.41031120708
3260	0.322919669952	0.35193836749	346	21	136	9.42024372889
3270	0.322513274042	0.35136645357	347	21	136	9.41302935944
3280	0.322471447142	0.350686909798	348	21	136	9.40879469443
3290	0.32275442525	0.351888537899	350	21	137	9.40083332097
3300	0.325656490494	0.351888537899	350	21	137	9.40083332097
3310	0.321705816712	0.350498125152	351	21	137	9.41582050442
3320	0.32256508148	0.351736227802	353	21	138	9.40672674766
3330	0.322551904383	0.351059148454	354	21	138	9.40277725758
3340	0.323091121452	0.353071251239	355	21	139	9.39492652711
3350	0.322795787795	0.351694046674	356	21	139	9.40972810819
3360	0.323658045686	0.351694046674	356	21	139	9.40972810819
3370	0.324041059327	0.352612674169	358	21	140	9.40888845966
3380	0.324245353748	0.35460279048	359	21	141	9.40112227273
3390	0.324546338181	0.353663028782	360	21	141	9.40436383049
3400	0.323271141935	0.354859324416	361	21	142	9.4174216151
3410	0.323893287454	0.354093191138	362	21	142	9.41614742661
3420	0.323342198458	0.356035255386	363	21	143	9.40915796038
3430	0.323047693435	0.354806568665	365	21	143	9.3987590568
3440	0.323042773912	0.35410528074	366	21	143	9.39599752435
3450	0.323397968883	0.353423984768	367	21	143	9.39279852775
3460	0.323897648774	0.355198544773	368	21	144	9.38997893277
3470	0.322747058622	0.35388682245	369	21	144	9.40355982108
3480	0.323105829977	0.353208073606	370	21	144	9.4004686795
3490	0.323387262278	0.352614955329	371	21	144	9.39518620802
3500	0.323285631071	0.354313594902	372	21	145	9.39403851837
3510	0.322730661697	0.353671236288	373	21	145	9.39012673631
3520	0.322084626408	0.352964127324	374	21	145	9.38802358686
3530	0.322319143332	0.354145671858	375	21	146	9.40034288991
3540	0.323635869158	0.353250135285	376	21	146	9.40333298719
3550	0.324399229671	0.354900616407	377	21	147	9.4029226281
3560	0.323924353453	0.354317977202	378	21	147	9.39766299482
3570	0.324114844333	0.355961231875	379	21	148	9.39724639436
3580	0.324781560258	0.356792577681	381	21	149	9.39747306241
3590	0.3254806676	0.35622928207	382	21	149	9.39183411183
3600	0.325206180339	0.355723647668	383	21	149	9.38475222593
3610	0.327054871544	0.357288780299	384	21	150	9.38596777106
3620	0.325958383645	0.356155845129	385	21	150	9.39547251908
3630	0.326436921692	0.357764089123	386	21	151	9.39529165269
3640	0.326335242266	0.357764089123	386	21	151	9.39529165269
3650	0.32814352812	0.356407053881	387	21	151	9.41078139375
3660	0.325527616149	0.357678319128	388	21	152	9.41918433542
3670	0.326046998785	0.357046811895	389	21	152	9.4156513293
3680	0.325486200412	0.358037304339	391	21	153	9.41111834322
3690	0.325954333509	0.357335430297	392	21	153	9.4095734993
3700	0.326238002238	0.357335430297	392	21	153	9.4095734993
3710	0.326449540096	0.357916292132	394	21	154	9.41572270656
3720	0.326393141483	0.357305329044	395	21	154	9.41193515337
3730	0.324789673689	0.356803978645	396	21	154	9.40533488599
3740	0.325885058935	0.358419869637	397	21	155	9.40395653532
3750	0.327428738197	0.357798714773	398	21	155	9.40056363964
3760	0.326777549156	0.35690361654	399	21	155	9.40446095964
3770	0.326298211531	0.358004532631	401	21	156	9.39680432324
3780	0.326259578383	0.357291923157	402	21	156	9.39602694406
3790	0.326342298962	0.358976142027	403	21	157	9.3924270094
3800	0.326683833989	0.358491832418	404	21	157	9.38571173106
3810	0.328230365512	0.357712973427	405	21	157	9.38678761039
3820	0.326705678496	0.356722641515	406	21	157	9.39351961599
3830	0.326633615211	0.357773492804	408	21	158	9.38705436014
3840	0.326408573539	0.357773492804	408	21	158	9.38705436014
3850	0.324784187383	0.356581029031	409	21	158	9.39924429671
3860	0.324352040603	0.35776875904	411	21	159	9.38906656348
3870	0.325801127077	0.35776875904	411	21	159	9.38906656348
3880	0.326274528959	0.356585978645	412	21	159	9.40113948556
3890	0.325520542219	0.357572514923	414	21	160	9.39614087348
3900	0.325674255235	0.356811097357	415	21	160	9.39726299376
3910	0.326420150436	0.356811097357	415	21	160	9.39726299376
3920	0.325962965163	0.357990575776	416	21	161	9.40593891269
3930	0.325735126741	0.356765506387	418	21	161	9.40054847232
3940	0.326191224656	0.35822412293	419	21	162	9.40165968341
3950	0.326864984048	0.35822412293	419	21	162	9.40165968341
3960	0.326713206516	0.357187316731	420	21	162	9.41021371126
3970	0.326838122018	0.356284964501	421	21	162	9.41534349235
3980	0.329325218826	0.357873526368	422	21	163	9.41275612394
3990	0.326579608461	0.356718102596	423	21	163	9.42460862395
4000	0.326788739846	0.356122741697	424	21	163	9.42177696006
4010	0.326216738982	0.357199795431	425	21	164	9.43242962362
4020	0.326244352425	0.356746593618	426	21	164	9.42590125263
4030	0.32616137492	0.356092596946	427	21	164	9.42474598405
4040	0.324972628937	0.357173713279	429	21	165	9.41669978714
4050	0.326275957074	0.356634163681	430	21	165	9.41262795312
4060	0.327202731889	0.356634163681	430	21	165	9.41262795312
4070	0.325507924532	0.357117507408	432	21	166	9.42027908656
4080	0.325176709491	0.356562874762	433	21	166	9.41672914006
4090	0.324984099816	0.356065044835	434	21	166	9.41174219567
4100	0.325939730454	0.355439589506	435	21	166	9.41019428983
4110	0.325290350761	0.354444163848	436	21	166	9.41853682061
4120	0.325682531178	0.355913470961	437	21	167	9.4181142516
4130	0.325421227897	0.355000381646	438	21	167	9.4243222302
4140	0.325956558609	0.356564110115	439	21	168	9.42120658079
4150	0.326273014683	0.355749373077	440	21	168	9.42484528002
4160	0.326524210568	0.355749373077	440	21	168	9.42484528002
4170	0.327046880991	0.35611213689	442	21	169	9.43545597659
4180	0.327342556525	0.35611213689	442	21	169	9.43545597659
4190	0.325761278417	0.356853274159	444	21	170	9.43589857236
4200	0.32642154326	0.356293100591	445	21	170	9.43297638254
4210	0.326583199083	0.355457659715	447	21	170	9.41976390856
4220	0.328648309855	0.355457659715	447	21	170	9.41976390856
4230	0.327223133311	0.354353508774	448	21	170	9.43147608751
4240	0.327189621462	0.355407660435	449	21	171	9.44119725952
4250	0.326995178454	0.357047340521	450	21	172	9.43522791171
4260	0.326921762163	0.356412698493	451	21	172	9.43449742337
4270	0.326221579331	0.355854891082	452	21	172	9.43179754079
4280	0.326546339955	0.354753889156	454	21	172	9.42619326885
4290	0.326337350378	0.356343952958	455	21	173	9.4213335455
4300	0.327004245799	0.355908047138	456	21	173	9.41556260931
4310	0.326799385695	0.354750600857	458	21	173	9.41175540494
4320	0.327162764951	0.354750600857	458	21	173	9.41175540494
4330	0.326505624759	0.355715610003	459	21	174	9.42326396903
4340	0.326992471605	0.355182497945	460	21	174	9.4202354501
4350	0.327339929184	0.354476600016	461	21	174	9.42185552895
4360	0.327435142866	0.355728164479	462	21	175	9.42555461661
4370	0.32690051277	0.35687007579	464	21	176	9.4149777571
4380	0.328221396424	0.35687007579	464	21	176	9.4149777571
4390	0.328134408314	0.357460061323	466	21	177	9.41886758989
4400	0.327997241652	0.35703949314	467	21	177	9.41305267671
4410	0.328525996195	0.356410216157	468	21	177	9.41279815762
4420	0.328084480563	0.355347701606	469	21	177	9.42408362563
4430	0.327316347041	0.356830153185	470	21	178	9.42113407718
4440	0.328546941187	0.356103153344	471	21	178	9.42357863823
4450	0.329116546357	0.357461613353	472	21	179	9.42375163006
4460	0.328186460831	0.359026380608	473	21	180	9.41838572218
4470	0.327589953269	0.358071332534	475	21	180	9.41018654316
4480	0.328688479952	0.357538734035	476	21	180	9.40761441757
4490	0.328538349835	0.357147710615	477	21	180	9.40136932359
4500	0.328874698108	0.358617016582	478	21	181	9.39836023561
4510	0.329171682367	0.358055383705	479	21	181	9.39663249054
4520	0.329410727915	0.357335589239	480	21	181	9.39911975346
4530	0.331796622796	0.358459971024	481	21	182	9.40498568622
4540	0.329610059392	0.357607000204	482	21	182	9.41102338245
4550	0.330279162053	0.359166851792	483	21	183	9.40528359786
4560	0.330436509061	0.358498294077	484	21	183	9.40650171776
4570	0.330598117519	0.357949362999	485	21	183	9.40464124607
4580	0.329816459659	0.358912269494	486	21	184	9.41439356239
4590	0.331076347366	0.358307217402	487	21	184	9.41405402195
4600	0.329812315606	0.359447592859	489	21	185	9.40282167713
4610	0.330216114967	0.358911922421	490	21	185	9.40073751278
4620	0.329698071474	0.358403717114	491	21	185	9.39798631138
4630	0.330342938221	0.357898990703	492	21	185	9.39519514751
4640	0.329763229952	0.358674591999	494	21	186	9.39353766557
4650	0.329800981921	0.358249815352	495	21	186	9.38873629595
