time_since_ttr1e6_seconds	lambda1_bits_per_second	lz76_bits_per_second	n_symbols	alphabet_size	lz76_phrase_count	mean_event_interval_seconds
840	0.34122238319	0.340081707541	87	16	44	9.58152140079
850	0.331654283218	0.335137478218	88	16	44	9.6369878609
860	0.333760698695	0.340044113901	89	16	45	9.62888962498
870	0.328664627831	0.336171624919	90	16	45	9.65556372863
880	0.330002293988	0.341365446258	91	16	46	9.63675283942
890	0.332766807689	0.338648883143	92	16	46	9.6317488124
900	0.328203891066	0.334699707737	93	16	46	9.66365539911
910	0.328742974089	0.339330780731	94	16	47	9.65811123525
920	0.331209388026	0.336671801447	95	16	47	9.65435656562
930	0.328860033892	0.332076898556	96	16	47	9.70825704829
940	0.329746073932	0.336487360064	97	16	48	9.7059700881
950	0.324046480666	0.334415639694	98	16	48	9.68811711616
960	0.327352240992	0.339319320617	99	16	49	9.66993775947
970	0.322996284872	0.335584836734	101	16	49	9.62564770168
980	0.325943894629	0.334032493931	102	16	49	9.596014938
990	0.327026857245	0.33804550326	103	16	50	9.60188498596
1000	0.331251080387	0.33804550326	103	16	50	9.60188498596
1010	0.328130080553	0.339531545163	105	17	51	9.60501317825
1020	0.329783309922	0.337809188888	106	17	51	9.58238685741
1030	0.33295617142	0.335637250766	107	17	51	9.57349809942
1040	0.332219691347	0.332533610812	108	18	51	9.59243782708
1050	0.331642785271	0.337140636149	109	18	52	9.57718598933
1060	0.329436533897	0.335020868479	110	18	52	9.56875820099
1070	0.329684406132	0.337638947726	111	18	53	9.60843104935
1080	0.329849746725	0.334842040821	112	19	53	9.62046936863
1090	0.330168635659	0.338667789326	113	19	54	9.62359181721
1100	0.33088385497	0.335518312645	114	19	54	9.6466630583
1110	0.331757586018	0.340319112543	115	19	55	9.62017678025
1120	0.33418617615	0.337662745966	116	19	55	9.62981246511
1130	0.332980704758	0.334630757429	117	19	55	9.65140997102
1140	0.331949672775	0.339123087706	118	19	56	9.63172132092
1150	0.339833516159	0.336935167907	119	19	56	9.62980547286
1160	0.331707975209	0.333918867764	120	19	56	9.65269088528
1170	0.331404332965	0.331642071522	121	19	56	9.65534471648
1180	0.331475140006	0.335857520365	122	19	57	9.64138416643
1190	0.335461141826	0.3339611424	123	19	57	9.63364419113
1200	0.331222297771	0.330999317628	124	19	57	9.65768460356
1210	0.330171806272	0.334326637783	126	19	58	9.60666429574
1220	0.335581887964	0.331662482765	127	19	58	9.62328552729
1230	0.337293849642	0.331662482765	127	19	58	9.62328552729
1240	0.340181634088	0.33482849315	128	19	59	9.63646334172
1250	0.341237138126	0.332844237414	129	19	59	9.63419213381
1260	0.337548253035	0.335326612849	130	19	60	9.6654804975
1270	0.334775884226	0.333816042861	131	19	60	9.65027051306
1280	0.341148397875	0.332142402916	132	19	60	9.64043524365
1290	0.330457750515	0.334411126698	133	19	61	9.67635691355
1300	0.329585162375	0.337096397755	135	19	62	9.64143524125
1310	0.327670525977	0.335553097585	136	19	62	9.62902521154
1320	0.330137755951	0.333902457067	137	19	62	9.62031883249
1330	0.32995570272	0.332219076267	138	19	62	9.61318939524
1340	0.33366997192	0.335957715848	139	19	63	9.60409677187
1350	0.334811296622	0.334036935397	140	19	63	9.60425934279
1360	0.330391954822	0.331029957462	141	19	63	9.6366272432
1370	0.331249853015	0.334483953197	142	19	64	9.63400846637
1380	0.330025246187	0.337174058825	144	19	65	9.59867580292
1390	0.332060428762	0.335527165303	145	19	65	9.59260611283
1400	0.327505476022	0.335527165303	145	19	65	9.59260611283
1410	0.33669420388	0.332667845794	146	19	65	9.62205794874
1420	0.33124290105	0.335449016818	147	19	66	9.63635541821
1430	0.328163260163	0.333226840955	148	20	66	9.64816186978
1440	0.330929993522	0.337172909963	149	20	67	9.62771088222
1450	0.329281283531	0.334141644742	151	20	67	9.61191922879
1460	0.33174424085	0.337657298466	152	20	68	9.60291367111
1470	0.332036324629	0.336392035939	153	20	68	9.58853172268
1480	0.333116357536	0.339651590633	154	20	69	9.58599328084
1490	0.333055046391	0.337817613619	155	20	69	9.58815881181
1500	0.333192220143	0.341633587435	156	20	70	9.56899690037
1510	0.330493126281	0.342997448839	158	20	71	9.5688137091
1520	0.333459605625	0.3417690504	159	20	71	9.55470131087
1530	0.333297104324	0.340352298531	160	20	71	9.5463013064
1540	0.334482002915	0.34394082833	161	20	72	9.53193742868
1550	0.335883782104	0.342531681614	162	20	72	9.52366082303
1560	0.334411496552	0.3397386632	163	20	72	9.55459098881
1570	0.335303446834	0.343196204215	164	20	73	9.542669366
1580	0.334292833402	0.340519565754	165	20	73	9.5707849206
1590	0.335013834898	0.344017422142	166	20	74	9.55669093665
1600	0.331310977143	0.341453589409	167	20	74	9.58203739896
1610	0.335393781777	0.341453589409	167	20	74	9.58203739896
1620	0.336193566649	0.347166566077	169	20	76	9.58677033517
1630	0.336254649865	0.346024937863	170	20	76	9.57281754153
1640	0.336239940594	0.34499146585	171	20	76	9.55624607069
1650	0.336396195485	0.347985175791	172	20	77	9.55370799607
1660	0.337752024569	0.345060563421	174	20	77	9.54532833872
1670	0.335276220149	0.345060563421	174	20	77	9.54532833872
1680	0.336971869599	0.347012492944	175	20	78	9.57058119217
1690	0.333278829181	0.345145469131	176	20	78	9.57823515885
1700	0.334500864115	0.347192654666	178	20	79	9.55631303451
1710	0.332947236242	0.345807157481	179	20	79	9.55131505218
1720	0.332721165958	0.345807157481	179	20	79	9.55131505218
1730	0.333352659866	0.343377159437	180	20	79	9.57574198166
1740	0.338672239586	0.341563988203	181	20	79	9.58360222766
1750	0.334366857434	0.343831656147	182	21	80	9.59809678131
1760	0.334370913477	0.34687245827	183	21	81	9.59032970356
1770	0.334237486688	0.344280903261	184	21	81	9.62005962644
1780	0.33558170199	0.344280903261	184	21	81	9.62005962644
1790	0.335336635458	0.341930803791	185	21	81	9.64383360037
1800	0.338021961046	0.344486665389	186	21	82	9.6483130081
1810	0.334508173816	0.346407897105	188	21	83	9.62815985988
1820	0.334524769028	0.345153530634	189	21	83	9.62176096595
1830	0.332034318187	0.345153530634	189	21	83	9.62176096595
1840	0.331712153574	0.341468693031	191	21	83	9.64307842331
1850	0.332109571423	0.344296328273	192	21	84	9.63827035481
1860	0.332246970958	0.344296328273	192	21	84	9.63827035481
1870	0.332864774452	0.345114157359	194	21	85	9.64857177983
1880	0.3332353325	0.345114157359	194	21	85	9.64857177983
1890	0.330897766506	0.342923937774	195	21	85	9.6698288236
1900	0.330462222031	0.344851185343	197	21	86	9.64877988387
1910	0.330681076005	0.344061675723	198	21	86	9.63129924085
1920	0.331789524202	0.347087887705	199	21	87	9.61896093863
1930	0.330459643948	0.344574210496	201	21	87	9.61084474284
1940	0.331816081015	0.347705513626	202	21	88	9.59504642924
1950	0.333947753476	0.346808645281	203	21	88	9.581376604
1960	0.334832885127	0.348693538813	205	21	89	9.56145674764
1970	0.336144885718	0.347465514098	206	21	89	9.5573995055
1980	0.334591550347	0.347465514098	206	21	89	9.5573995055
1990	0.334609416586	0.347867441838	208	21	90	9.57813417168
2000	0.334953294542	0.347867441838	208	21	90	9.57813417168
2010	0.334803874276	0.349208380303	210	21	91	9.57262171492
2020	0.33427153538	0.352181199561	211	21	92	9.55912928351
2030	0.334625268714	0.350897925127	212	21	92	9.55726898762
2040	0.334995276497	0.352604221378	214	21	93	9.54124249788
2050	0.339620944623	0.352604221378	214	21	93	9.54124249788
2060	0.335564323316	0.350378759404	215	21	93	9.56548818621
2070	0.334063315368	0.352029001736	216	21	94	9.58674466329
2080	0.332912565968	0.350981103428	217	21	94	9.57928100397
2090	0.333302843346	0.349952433468	218	21	94	9.57154100474
2100	0.330782498831	0.351726836776	220	21	95	9.55324488278
2110	0.333108083815	0.35093887373	221	21	95	9.53938469004
2120	0.332373955404	0.353059996155	223	21	96	9.51179677977
2130	0.333610912887	0.351816072645	224	21	96	9.51067763093
2140	0.333634394888	0.354743613269	225	21	97	9.49589440182
2150	0.332289063633	0.353753890759	226	21	97	9.48808926319
2160	0.332968937093	0.352667059232	227	21	97	9.48312031933
2170	0.330037703782	0.350607684912	228	21	97	9.50467966761
2180	0.329804041077	0.352436955412	230	21	98	9.48498994471
2190	0.330654956763	0.35164760656	231	21	98	9.47267942603
2200	0.330473242745	0.35164760656	231	21	98	9.47267942603
2210	0.331296656532	0.349483989542	232	21	98	9.4977728812
2220	0.329768515087	0.347862445165	233	21	98	9.50859596598
2230	0.328062029341	0.349505151307	235	21	99	9.49397235824
2240	0.330518641679	0.348399182144	236	21	99	9.49113007901
2250	0.331927543142	0.348399182144	236	21	99	9.49113007901
2260	0.330423649526	0.346489782701	237	21	99	9.51051943622
2270	0.329996657661	0.347725422069	239	21	100	9.50693219966
2280	0.330400913792	0.347725422069	239	21	100	9.50693219966
2290	0.329656420713	0.349275133219	240	21	101	9.52682515639
2300	0.330174415705	0.351270389947	242	21	102	9.501804827
2310	0.329796145438	0.35046361574	243	21	102	9.49161156334
2320	0.329309332457	0.349513198823	244	21	102	9.48550224267
2330	0.331137567355	0.351746207243	245	21	103	9.48589440266
2340	0.331972771194	0.353034124955	247	21	104	9.47976612755
2350	0.332511287525	0.353034124955	247	21	104	9.47976612755
2360	0.327447393085	0.351143912398	248	21	104	9.49932660951
2370	0.329391962809	0.352615995776	250	21	105	9.48802504606
2380	0.329487564318	0.351632965639	251	21	105	9.48349495271
2390	0.329200699063	0.35081885411	252	21	105	9.47459521019
2400	0.329788195202	0.353425761306	253	21	106	9.46352473598
2410	0.332009300789	0.352246623166	254	21	106	9.46456351691
2420	0.331713018555	0.353435167541	256	21	107	9.46071672285
2430	0.331853774328	0.35562575531	257	21	108	9.46003285148
2440	0.333829779824	0.35562575531	257	21	108	9.46003285148
2450	0.33253427466	0.356363827179	259	21	109	9.46748482201
2460	0.333002252241	0.356363827179	259	21	109	9.46748482201
2470	0.334683617707	0.354509487951	260	21	109	9.4869771998
2480	0.334350536367	0.353676964177	261	21	109	9.47941408861
2490	0.333260206896	0.355212221022	262	22	110	9.49520028942
2500	0.332918819942	0.357538897146	263	22	111	9.48946189579
2510	0.332579645797	0.356474277252	264	22	111	9.48820795425
2520	0.33420593574	0.355369830116	265	22	111	9.48820937776
2530	0.335869625037	0.356637144619	267	22	112	9.48096899101
2540	0.333670699234	0.356637144619	267	22	112	9.48096899101
2550	0.33480641244	0.354940568354	268	22	112	9.49709119164
2560	0.333826072012	0.356575672473	269	23	113	9.50882116406
2570	0.335615863902	0.359030401093	270	23	114	9.49839071981
2580	0.332581775536	0.357361002849	271	23	114	9.51382715892
2590	0.333214164658	0.356524544895	272	23	114	9.50733531601
2600	0.335623785229	0.355607788498	273	23	114	9.50314700948
2610	0.330411478685	0.356980907311	274	23	115	9.52098282095
2620	0.330843645638	0.356108602427	275	23	115	9.51577020572
2630	0.331955927509	0.3576060906	277	23	116	9.50155126869
2640	0.331679037262	0.356656972285	278	23	116	9.49864953599
2650	0.330979878905	0.355807551639	279	23	116	9.49325232823
2660	0.331827210403	0.357850031904	280	23	117	9.49246520075
2670	0.332133463177	0.357850031904	280	23	117	9.49246520075
2680	0.332006416374	0.358282697792	282	23	118	9.50621277498
2690	0.332102479997	0.357656550895	283	23	118	9.49515925808
2700	0.331217890765	0.356822918896	284	23	118	9.48975628035
2710	0.332976321071	0.35891060485	285	23	119	9.48702596686
2720	0.331863533471	0.357490812296	286	23	119	9.4972824581
2730	0.332440432657	0.359663249847	287	23	120	9.49192993171
2740	0.332387517307	0.358015906212	289	23	120	9.48123463357
2750	0.332437454446	0.357278350585	290	23	120	9.47381771871
2760	0.332778856293	0.359397733017	291	23	121	9.46954511313
2770	0.332726531838	0.357833687393	293	23	121	9.45741830359
2780	0.333481453547	0.357181609446	294	23	121	9.44812104388
2790	0.332102545213	0.35849733257	295	23	122	9.46472001805
2800	0.330977200413	0.357685234437	296	23	122	9.45978677223
2810	0.332335488751	0.359632343807	297	23	123	9.45935424185
2820	0.332353556294	0.358900938753	298	23	123	9.45240101393
2830	0.33110973287	0.360903546106	299	23	124	9.45023346181
2840	0.332708693072	0.360092372922	300	23	124	9.4454793117
2850	0.332238421983	0.359022771963	301	23	124	9.44765435813
2860	0.331897854369	0.360135618774	303	23	125	9.44269090821
2870	0.332540993374	0.359429614694	304	23	125	9.43555406801
2880	0.333152460402	0.361678849161	305	23	126	9.42631248328
2890	0.334675451581	0.360579816839	306	23	126	9.42953742173
2900	0.334367606389	0.359743154526	307	23	126	9.42605147833
2910	0.335059986019	0.360913554409	309	23	127	9.41942476649
2920	0.335771605374	0.363105617144	310	23	128	9.41114183524
2930	0.3342413696	0.361541634924	311	23	128	9.4267507808
2940	0.33394667028	0.360622637558	312	23	128	9.42575151372
2950	0.332946065211	0.362553377335	313	23	129	9.42386238438
2960	0.33398333591	0.36176873875	314	23	129	9.41945032654
2970	0.334688738379	0.360723677061	315	23	129	9.42195785818
2980	0.334095183262	0.362828483471	316	23	130	9.41522644647
2990	0.335877454556	0.361932253372	317	23	130	9.41393105686
3000	0.334331716895	0.360595201715	318	23	130	9.42427509236
3010	0.335242897918	0.362585474128	319	23	131	9.42016387323
3020	0.334601315411	0.361056869297	320	23	131	9.4356030962
3030	0.334601306975	0.363056482218	321	23	132	9.43090808224
3040	0.334623439934	0.362444986016	322	23	132	9.42255681149
3050	0.334842994366	0.361550857895	323	23	132	9.42167145049
3060	0.334905967392	0.362524568331	325	23	133	9.41934128438
3070	0.334368001794	0.364555779774	326	23	134	9.41333534159
3080	0.334423265485	0.363744239765	327	23	134	9.41046397122
3090	0.332697831314	0.362264933121	328	23	134	9.42505179446
3100	0.33323202553	0.361355441896	329	23	134	9.42500401698
3110	0.333264488688	0.361355441896	329	23	134	9.42500401698
3120	0.33157357029	0.359901467269	330	23	134	9.4393443144
3130	0.332005467871	0.361126760216	332	23	135	9.4302427761
3140	0.331372807191	0.360490429733	333	23	135	9.42339935755
3150	0.331776463199	0.35971008957	334	23	135	9.42042797999
3160	0.332661067054	0.361566535898	335	23	136	9.41814103679
3170	0.331119264561	0.360110705641	336	23	136	9.43290585979
3180	0.330506558539	0.359384353887	337	23	136	9.42873768779
3190	0.333923843624	0.361452522071	338	23	137	9.4205738729
3200	0.330635849089	0.360051799075	339	23	137	9.4341094605
3210	0.333695144299	0.359491057011	340	23	137	9.42579741867
3220	0.33188293385	0.358445061113	341	23	137	9.43032998844
3230	0.332050857543	0.360093454936	342	23	138	9.43276608894
3240	0.332686007648	0.359441102075	343	23	138	9.42704990233
3250	0.332428724142	0.361005435558	344	23	139	9.43143372501
3260	0.3327631881	0.362763746561	345	23	140	9.43052673209
3270	0.332478838687	0.361224289441	347	23	140	9.42544558161
3280	0.332893436764	0.361224289441	347	23	140	9.42544558161
3290	0.331687742573	0.359771196527	348	23	140	9.44096274697
3300	0.332683726494	0.361523093675	349	23	141	9.43983523543
3310	0.332297848274	0.360145117956	351	23	141	9.43115502497
3320	0.33335019029	0.360145117956	351	23	141	9.43115502497
3330	0.331980258931	0.360774554874	353	23	142	9.43689208426
3340	0.332548304346	0.362627278231	354	23	143	9.43263270841
3350	0.3316870031	0.362070524553	355	23	143	9.42505320977
3360	0.332296263384	0.361257287839	356	23	143	9.42424812171
3370	0.332617132161	0.360442835631	357	23	143	9.42358218008
3380	0.332245773094	0.362043128379	358	23	144	9.42562996218
3390	0.332129002526	0.363053496224	360	23	145	9.42100752348
3400	0.332212633806	0.362305859477	361	23	145	9.4187340783
3410	0.332545238767	0.362305859477	361	23	145	9.4187340783
3420	0.332023817216	0.36098842394	362	23	145	9.43142266204
3430	0.333443988825	0.360019493912	363	23	145	9.43516962055
3440	0.332753642576	0.361301381324	364	23	146	9.44493228465
3450	0.332481348288	0.361301381324	364	23	146	9.44493228465
3460	0.333976003982	0.359919685794	365	23	146	9.45961334123
3470	0.334673124192	0.361537890816	366	23	147	9.46025350556
3480	0.333657682738	0.362343099563	368	24	148	9.46052034403
3490	0.334060898977	0.362343099563	368	24	148	9.46052034403
3500	0.333944495399	0.360612066945	370	24	148	9.4632234942
3510	0.333370920218	0.362344995905	371	24	149	9.46035924118
3520	0.333874435624	0.362344995905	371	24	149	9.46035924118
3530	0.332796542034	0.361036450739	372	24	149	9.47343256627
3540	0.332638751594	0.359709202663	374	24	149	9.46610807662
3550	0.332896669781	0.361440443662	375	24	150	9.46296623449
3560	0.333457075349	0.360834579156	376	24	150	9.45789320474
3570	0.332663619226	0.359497278134	377	24	150	9.47213619537
3580	0.333356586165	0.361199760227	378	24	151	9.46946000336
3590	0.333261817967	0.360548870803	379	24	151	9.4657364264
3600	0.334147139873	0.362402620294	380	24	152	9.4589333834
3610	0.332931973154	0.361215620665	382	24	152	9.44867313102
3620	0.333297232922	0.360542867943	383	24	152	9.44573937646
3630	0.334514976301	0.359933406079	384	24	152	9.44123069937
3640	0.333545271911	0.361131987503	386	24	153	9.43095206412
3650	0.33314297263	0.360460435961	387	24	153	9.42820150417
3660	0.331355119572	0.360460435961	387	24	153	9.42820150417
3670	0.331609550605	0.360908887778	389	24	154	9.43745911265
3680	0.332892278207	0.360372045709	390	24	154	9.43134188825
3690	0.332706057352	0.359322132968	391	24	154	9.43875762879
3700	0.331844547501	0.361030948448	392	24	155	9.43499888629
3710	0.332388435272	0.360396960956	393	24	155	9.43156894793
3720	0.333536561729	0.359207526002	395	24	155	9.42288671444
3730	0.333434748964	0.359207526002	395	24	155	9.42288671444
3740	0.332131771185	0.360282326704	396	24	156	9.43549895468
3750	0.33365694622	0.359594343085	397	24	156	9.43371474143
3760	0.332801868736	0.358494939917	398	24	156	9.44283802458
3770	0.334043867503	0.36015049303	399	24	157	9.43993050773
3780	0.334262130267	0.359582857438	400	24	157	9.43513708819
3790	0.333674572259	0.358382849191	401	24	157	9.44705719552
3800	0.334102570166	0.360049617607	402	24	158	9.44360007279
3810	0.334560465605	0.359149394535	403	24	158	9.44769164972
3820	0.333394005806	0.357980499833	404	24	158	9.4589850987
3830	0.333718598754	0.359772465689	405	24	159	9.45194600524
3840	0.334045328445	0.358878654326	406	24	159	9.45603053696
3850	0.334116775262	0.358878654326	406	24	159	9.45603053696
3860	0.333276144484	0.357224226985	408	24	159	9.46099092594
3870	0.333893312301	0.35882521089	409	24	160	9.45869275122
3880	0.333753146122	0.358157670606	410	24	160	9.45704772828
3890	0.333830848229	0.359875424376	411	24	161	9.45151426736
3900	0.334892501973	0.359233469652	412	24	161	9.44923646846
3910	0.334547955181	0.358098398547	414	24	161	9.44098185636
3920	0.33471204016	0.359848546702	415	24	162	9.43441580794
3930	0.33314588398	0.358691358394	416	24	162	9.44587017874
3940	0.333748566639	0.358107304718	417	24	162	9.44234470149
3950	0.333413704569	0.357487934321	418	24	162	9.43982192059
3960	0.332916299994	0.35852637492	420	24	163	9.43293834312
3970	0.333373760288	0.358067052498	421	24	163	9.42631378197
3980	0.333271900245	0.358067052498	421	24	163	9.42631378197
3990	0.333962696056	0.356864964719	422	24	163	9.43935818852
4000	0.332523513699	0.357919629182	423	24	164	9.45059605151
4010	0.333037982208	0.357219736076	424	24	164	9.45046821267
4020	0.332107595183	0.356133567422	425	24	164	9.46066936728
4030	0.330945138259	0.357735834003	426	24	165	9.45715205265
4040	0.331843197395	0.35708943237	427	24	165	9.45574380877
4050	0.331650580922	0.356147089616	428	24	165	9.46226479297
4060	0.331897542263	0.355703266415	429	24	165	9.45562761822
4070	0.331800050669	0.357132427306	430	24	166	9.45646229359
4080	0.331233470692	0.358232468514	432	24	167	9.44753149768
4090	0.332451518564	0.357724364544	433	24	167	9.44269720289
4100	0.331631056744	0.356768980631	434	24	167	9.44975739478
4110	0.330581608995	0.358344039072	435	24	168	9.44637969841
4120	0.331169582624	0.357699827501	436	24	168	9.4452559865
4130	0.331490070312	0.357124076792	437	24	168	9.44239274419
4140	0.330638771415	0.358113874075	438	24	169	9.45427070661
4150	0.330576170444	0.357630018969	439	24	169	9.44903833945
4160	0.331093878212	0.359237946874	440	24	170	9.44443119291
4170	0.332670963732	0.358633989254	441	24	170	9.44240444434
4180	0.330181770205	0.357558721767	442	24	170	9.45288792324
4190	0.330191114829	0.356839179445	443	24	170	9.45407384348
4200	0.330236245672	0.358360864376	444	24	171	9.45147442097
4210	0.329504689347	0.357268418567	445	24	171	9.4625616297
4220	0.329211630776	0.356719078833	446	24	171	9.4593652555
4230	0.330363691653	0.358025645989	447	24	172	9.46222528208
4240	0.330237770033	0.358025645989	447	24	172	9.46222528208
4250	0.329853682286	0.358626250863	449	24	173	9.46589695955
4260	0.32918256987	0.358086797811	450	24	173	9.46253599469
4270	0.330107321496	0.357657833777	451	24	173	9.45631332242
4280	0.329115457011	0.358667197027	453	24	174	9.44917175196
4290	0.330259877392	0.357998747546	454	24	174	9.44936880019
4300	0.331466427265	0.357364441731	455	24	174	9.44873307878
4310	0.330706723697	0.358548345907	456	24	175	9.45427662786
4320	0.330304329874	0.358064166147	457	24	175	9.4497250044
4330	0.330372001458	0.357467187697	458	24	175	9.44820991814
4340	0.32947556076	0.356454281165	459	24	175	9.45778084017
4350	0.330071169482	0.356454281165	459	24	175	9.45778084017
4360	0.329839186751	0.357047773616	461	24	176	9.46152415187
4370	0.330472825434	0.358612826378	462	24	177	9.45659009783
4380	0.330196116891	0.358163619629	463	24	177	9.4513297414
4390	0.330520248698	0.359248772829	465	24	178	9.44188599088
4400	0.330937119755	0.358820956816	466	24	178	9.43615689283
4410	0.329977531315	0.357773420127	467	24	178	9.44681498223
4420	0.330173920359	0.359206056951	468	24	179	9.44506614486
4430	0.331067459404	0.359206056951	468	24	179	9.44506614486
4440	0.332982871018	0.358341396006	469	24	179	9.4509491251
4450	0.331221182344	0.359278014814	470	24	180	9.46207947132
4460	0.330811800481	0.358689639426	471	24	180	9.4607452588
4470	0.33201025281	0.360156882309	472	24	181	9.45773341239
4480	0.332314946389	0.359450815995	473	24	181	9.4595271818
4490	0.335105616077	0.358819153046	474	24	181	9.45943022805
4500	0.332490366805	0.35995471879	475	24	182	9.46496030286
4510	0.332244987969	0.358965446599	476	24	182	9.47433733595
4520	0.332166944762	0.360526991598	477	24	183	9.46846949687
4530	0.332667891935	0.359889478563	478	24	183	9.46861253794
4540	0.334746202084	0.359222112798	479	24	183	9.46960582447
4550	0.33322761542	0.358379890813	480	24	183	9.47528621618
4560	0.332978136141	0.359366700712	481	24	184	9.48434638575
4570	0.333417977288	0.358962847126	482	24	184	9.47850400451
4580	0.333735428144	0.360302863044	483	24	185	9.4780952513
4590	0.333371367457	0.359885694662	484	24	185	9.47264555492
4600	0.333520093171	0.360784805267	486	24	186	9.46733047789
4610	0.332477979579	0.360280825694	487	24	186	9.46425022866
4620	0.332991756604	0.359773794501	488	24	186	9.46130214987
4630	0.33406882518	0.359374661243	489	24	186	9.45556626674
4640	0.333227203358	0.358370266836	490	24	186	9.46583777568
4650	0.333167566171	0.359839080557	491	24	187	9.46169322893
