time	time_seconds	lambda1_nat_per_timeunit	lambda1_bits_per_second	lz76_bits_per_second	n_symbols	last_symbol_time	last_symbol_time_seconds	lz76_phrase_count
1900000	1900	0.000222719025113	0.321315633042	0.363980877675	203	1895374.9355	1895.3749355	90
1910000	1910	0.000223264917487	0.322103189263	0.362369073394	204	1905566.26235	1905.56626235	90
1920000	1920	0.000223869480125	0.322975388782	0.360202045355	205	1918793.12699	1918.79312699	90
1930000	1930	0.00022311825336	0.321891597655	0.363019250416	206	1926816.68306	1926.81668306	91
1940000	1940	0.000223506702378	0.322452011125	0.361496835341	207	1936690.01963	1936.69001963	91
1950000	1950	0.000224145761748	0.32337397891	0.364282691386	208	1944754.63924	1944.75463924	92
1960000	1960	0.000224875396123	0.324426618804	0.362554203464	209	1955782.15168	1955.78215168	92
1970000	1970	0.000224744733207	0.324238112064	0.36543215021	210	1963223.08459	1963.22308459	93
1980000	1980	0.000224603306738	0.324034076798	0.367087823955	212	1978884.82081	1978.88482081	94
1990000	1990	0.000225198655688	0.324892983776	0.365542393981	213	1988996.94337	1988.99694337	94
2000000	2000	0.000224651925947	0.32410421949	0.364171291302	214	1998229.718	1998.229718	94
2010000	2010	0.000226148285934	0.326263010623	0.366306485488	215	2009460.24674	2009.46024674	95
2020000	2020	0.000225855753843	0.325840976026	0.365300063545	216	2016737.43376	2016.73743376	95
2030000	2030	0.000226370991856	0.326584307352	0.367853609873	217	2025558.26099	2025.55826099	96
2040000	2040	0.000225992514652	0.326038280166	0.365881802666	218	2038214.77249	2038.21477249	96
2050000	2050	0.000226121153479	0.326223866765	0.364912674129	219	2045364.85202	2045.36485202	96
2060000	2060	0.000226734290071	0.327108435885	0.367577944654	220	2053419.97035	2053.41997035	97
2070000	2070	0.000226382806375	0.3266013521	0.365941435363	221	2064337.28258	2064.33728258	97
2080000	2080	0.000225345129708	0.325104301118	0.364753440557	222	2072792.89232	2072.79289232	97
2090000	2090	0.000225976831571	0.326015654264	0.366315587218	224	2088692.94417	2088.69294417	98
2100000	2100	0.000225640466778	0.325530382445	0.365430039476	225	2095477.85901	2095.47785901	98
2110000	2110	0.000225410170534	0.325198135196	0.367879758593	226	2104485.77068	2104.48577068	99
2120000	2120	0.000226631981257	0.326960835466	0.366634478995	227	2113353.61138	2113.35361138	99
2130000	2130	0.000224895719969	0.324455939916	0.364561761447	228	2127091.19114	2127.09119114	99
2140000	2140	0.000227099086252	0.327634725525	0.364561761447	228	2127091.19114	2127.09119114	99
2150000	2150	0.000225569085781	0.325427401434	0.365257518008	230	2147933.89982	2147.93389982	100
2160000	2160	0.000225555624423	0.3254079808	0.367762386295	231	2156356.06777	2156.35606777	101
2170000	2170	0.000224192735487	0.323441747691	0.367762386295	231	2156356.06777	2156.35606777	101
2180000	2180	0.000224034250696	0.323213102469	0.364413998373	233	2179616.60133	2179.61660133	101
2190000	2190	0.000223536180508	0.322494539078	0.363313833376	234	2187934.40726	2187.93440726	101
2200000	2200	0.000223588781669	0.322570426512	0.363313833376	234	2187934.40726	2187.93440726	101
2210000	2210	0.000223068910205	0.321820410529	0.364795211264	235	2202344.50383	2202.34450383	102
2220000	2220	0.000224074150591	0.32327066585	0.363735561787	236	2210478.36809	2210.47836809	102
2230000	2230	0.000223949654493	0.323091055945	0.361617727639	237	2225144.81423	2225.14481423	102
2240000	2240	0.00022345001823	0.322370233186	0.363028762769	238	2239949.86903	2239.94986903	103
2250000	2250	0.00022332122166	0.322184419014	0.361829674675	239	2249094.91449	2249.09491449	103
2260000	2260	0.000223010777657	0.32173654299	0.36412346437	240	2258345.59541	2258.34559541	104
2270000	2270	0.000227008949175	0.327504685213	0.36412346437	240	2258345.59541	2258.34559541	104
2280000	2280	0.000224717333836	0.324198583127	0.362239908084	241	2271810.67741	2271.81067741	104
2290000	2290	0.000224202293097	0.323455536407	0.363757883517	243	2287525.166	2287.525166	105
2300000	2300	0.000224978946089	0.324576009827	0.363757883517	243	2287525.166	2287.525166	105
2310000	2310	0.000224599697318	0.324028869506	0.361701215657	244	2302252.20264	2302.25220264	105
2320000	2320	0.000225336177529	0.325091385854	0.364141168738	245	2310322.73678	2310.32273678	106
2330000	2330	0.000224943213019	0.324524457904	0.36505892445	247	2329693.19969	2329.69319969	107
2340000	2340	0.000224943419205	0.324524755367	0.363883994449	248	2338929.48905	2338.92948905	107
2350000	2350	0.00022502962224	0.324649120058	0.363178677605	249	2345182.30076	2345.18230076	107
2360000	2360	0.000224990232001	0.324592291956	0.365782819233	250	2351954.92382	2351.95492382	108
2370000	2370	0.000224880078635	0.324433374241	0.363655260847	252	2369129.01997	2369.12901997	108
2380000	2380	0.00022548340075	0.325303784065	0.366266901374	253	2375716.44169	2375.71644169	109
2390000	2390	0.000225154235038	0.324828898325	0.365404030909	254	2383024.1519	2383.0241519	109
2400000	2400	0.000226844812598	0.327267886186	0.367665709658	255	2391789.21219	2391.78921219	110
2410000	2410	0.00022654315174	0.326832681563	0.365939960791	256	2404766.06626	2404.76606626	110
2420000	2420	0.000226100670658	0.3261943163	0.367403349785	257	2418661.46697	2418.66146697	111
2430000	2430	0.000225460263191	0.325270403623	0.366542918032	258	2426035.75627	2426.03575627	111
2440000	2440	0.000225506272502	0.325336781029	0.36547291183	259	2434833.58446	2434.83358446	111
2450000	2450	0.000224359241731	0.323681965422	0.366942188502	260	2448628.75737	2448.62875737	112
2460000	2460	0.000225546659497	0.325395047145	0.366942188502	260	2448628.75737	2448.62875737	112
2470000	2470	0.000225721149631	0.325646783196	0.365263960557	261	2461577.29398	2461.57729398	112
2480000	2480	0.000225856115687	0.325841498056	0.36710556141	262	2472795.00666	2472.79500666	113
2490000	2490	0.000225396874719	0.325178953388	0.365251722991	264	2488739.89709	2488.73989709	113
2500000	2500	0.000225810512121	0.325775706018	0.365251722991	264	2488739.89709	2488.73989709	113
2510000	2510	0.000224674401972	0.32413664554	0.366627744804	265	2503036.79316	2503.03679316	114
2520000	2520	0.000224415053063	0.323762484155	0.367887430138	267	2519738.25742	2519.73825742	115
2530000	2530	0.000224510003858	0.323899469196	0.366779933364	268	2529037.63953	2529.03763953	115
2540000	2540	0.000224926650905	0.324500563825	0.366779933364	268	2529037.63953	2529.03763953	115
2550000	2550	0.000223899106598	0.323018130749	0.364886148544	269	2543856.96853	2543.85696853	115
2560000	2560	0.00022368574977	0.322710321911	0.366401467396	271	2558748.72844	2558.74872844	116
2570000	2570	0.000224116879846	0.323332311134	0.365491051086	272	2566808.91857	2566.80891857	116
2580000	2580	0.00022337993639	0.322269126463	0.364727163909	273	2573868.69211	2573.86869211	116
2590000	2590	0.00022326586274	0.322104552975	0.366127213525	274	2587815.70642	2587.81570642	117
2600000	2600	0.000223819196969	0.322902845523	0.364841218031	275	2598622.70689	2598.62270689	117
2610000	2610	0.000223740493767	0.322789300803	0.367034656999	276	2606854.33284	2606.85433284	118
2620000	2620	0.000223933191346	0.323067304645	0.367034656999	276	2606854.33284	2606.85433284	118
2630000	2630	0.000223126997924	0.321904213393	0.364621117741	278	2627480.96577	2627.48096577	118
2640000	2640	0.000223200286178	0.322009945994	0.366670838666	279	2636616.64403	2636.61664403	119
2650000	2650	0.000223418340623	0.32232453206	0.365633831833	280	2645774.52849	2645.77452849	119
2660000	2660	0.000224807763353	0.324329045342	0.367594823082	281	2655454.04106	2655.45404106	120
2670000	2670	0.000225003200117	0.324611000994	0.366355017548	282	2666119.24364	2666.11924364	120
2680000	2680	0.000225426319683	0.325221433493	0.366355017548	282	2666119.24364	2666.11924364	120
2690000	2690	0.000224890722403	0.324448729952	0.367015219063	284	2686862.42488	2686.86242488	121
2700000	2700	0.000225167531836	0.324848081549	0.368721478837	286	2699881.51009	2699.88151009	122
2710000	2710	0.00022557481256	0.32543566343	0.368721478837	286	2699881.51009	2699.88151009	122
2720000	2720	0.000225369710889	0.325139764266	0.366896000277	287	2714989.10945	2714.98910945	122
2730000	2730	0.000224723062296	0.324206847547	0.368365765172	288	2727997.19786	2727.99719786	123
2740000	2740	0.000224303267411	0.323601211549	0.367227299625	289	2738129.38192	2738.12938192	123
2750000	2750	0.000225521334294	0.325358510601	0.369235544878	290	2747050.60559	2747.05060559	124
2760000	2760	0.000225119176482	0.32477831952	0.368479344634	291	2754359.38893	2754.35938893	124
2770000	2770	0.000225975769773	0.326014122413	0.367503350817	292	2763344.17916	2763.34417916	124
2780000	2780	0.000224919056594	0.324489607549	0.366048753638	293	2775995.92909	2775.99592909	124
2790000	2790	0.000225215537964	0.324917339752	0.368156226958	294	2784032.88619	2784.03288619	125
2800000	2800	0.000225434551739	0.325233309839	0.367017593859	295	2794338.50091	2794.33850091	125
2810000	2810	0.000224750046563	0.324245777616	0.365438857342	296	2808080.33981	2808.08033981	125
2820000	2820	0.00022406191394	0.323253012093	0.367640555018	297	2815261.25204	2815.26125204	126
2830000	2830	0.000226295436275	0.326475303689	0.366750984391	298	2823755.83885	2823.75583885	126
2840000	2840	0.000225515903398	0.325350675474	0.365774592794	299	2832958.41582	2832.95841582	126
2850000	2850	0.000224799795727	0.324317550489	0.364666158004	300	2843233.82427	2843.23382427	126
2860000	2860	0.000224975288594	0.324570733178	0.36593217166	302	2859211.30451	2859.21130451	127
2870000	2870	0.000225211842198	0.324912007889	0.365298648666	303	2865828.00053	2865.82800053	127
2880000	2880	0.000225370757551	0.32514127428	0.363789283239	304	2879377.82246	2879.37782246	127
2890000	2890	0.000225787981651	0.32574320142	0.366023116415	305	2885995.79638	2885.99579638	128
2900000	2900	0.000226283372659	0.326457899571	0.366023116415	305	2885995.79638	2885.99579638	128
2910000	2910	0.000226558558786	0.326854909231	0.363455174793	307	2909707.20339	2909.70720339	128
2920000	2920	0.000227245948797	0.327846603392	0.363455174793	307	2909707.20339	2909.70720339	128
2930000	2930	0.000226008093181	0.326060755233	0.364751672809	308	2923675.32008	2923.67532008	129
2940000	2940	0.000226318583988	0.32650869878	0.364132117157	309	2930306.55722	2930.30655722	129
2950000	2950	0.000227024794851	0.32752754569	0.363067897329	310	2940552.04587	2940.55204587	129
2960000	2960	0.00022643945223	0.326683074794	0.364262638772	311	2955285.78979	2955.28578979	130
2970000	2970	0.000226698416576	0.327056681372	0.362823242808	312	2968669.48246	2968.66948246	130
2980000	2980	0.00022637664981	0.326592470054	0.364964047405	313	2975614.93158	2975.61493158	131
2990000	2990	0.000226426676637	0.32666464351	0.364190062065	314	2983594.09354	2983.59409354	131
3000000	3000	0.000226284789766	0.326459944023	0.362599017244	316	2999995.10831	2999.99510831	131
3010000	3010	0.00022635656072	0.326563487624	0.364631091605	317	3007699.50021	3007.69950021	132
3020000	3020	0.000226177890691	0.326305721259	0.363819032116	318	3016061.42954	3016.06142954	132
3030000	3030	0.000224254151405	0.32353035213	0.363819032116	318	3016061.42954	3016.06142954	132
3040000	3040	0.000224449343601	0.323811954943	0.361509629556	320	3038631.39102	3038.63139102	132
3050000	3050	0.000224346680883	0.32366384395	0.363678011792	321	3045042.82877	3045.04282877	133
3060000	3060	0.000223865465847	0.322969597403	0.362924568995	322	3053008.91549	3053.00891549	133
3070000	3070	0.00022515384667	0.324828338028	0.362094528828	323	3061650.56059	3061.65056059	133
3080000	3080	0.000224545590744	0.32395081022	0.36083908288	324	3073946.54019	3073.94654019	133
3090000	3090	0.000224614863407	0.324050749547	0.362801910909	325	3081945.32068	3081.94532068	134
3100000	3100	0.000225448403507	0.325253293715	0.361903798092	326	3091234.68327	3091.23468327	134
3110000	3110	0.000224650026438	0.324101479078	0.36047468711	327	3105132.52287	3105.13252287	134
3120000	3120	0.00022457803927	0.323997623548	0.362498345273	328	3112481.85084	3112.48185084	135
3130000	3130	0.000225379766921	0.325154272053	0.361591634069	329	3121926.23693	3121.92623693	135
3140000	3140	0.000224780265732	0.324289374661	0.360358413735	330	3134250.39038	3134.25039038	135
3150000	3150	0.000225163302811	0.324841980355	0.361940105253	331	3145309.04646	3145.30904646	136
3160000	3160	0.000225076485447	0.324716729375	0.361940105253	331	3145309.04646	3145.30904646	136
3170000	3170	0.000224960092765	0.32454881023	0.360408900017	332	3160314.19482	3160.31419482	136
3180000	3180	0.00022443028742	0.323784462687	0.361641425204	333	3174345.51543	3174.34551543	137
3190000	3190	0.00022474483287	0.324238255847	0.360674306992	334	3184500.43655	3184.50043655	137
3200000	3200	0.000224672453784	0.324133834898	0.359755111644	335	3194279.47206	3194.27947206	137
3210000	3210	0.000224124069343	0.323342683385	0.361700569032	336	3201929.72724	3201.92972724	138
3220000	3220	0.000224849406121	0.324389123158	0.360942373099	337	3210294.90069	3210.29490069	138
3230000	3230	0.000222356400095	0.320792475727	0.359516069081	338	3224671.89066	3224.67189066	138
3240000	3240	0.000223066867093	0.321817462942	0.3582686798	340	3239177.78644	3239.17778644	138
3250000	3250	0.000223472902726	0.322403248536	0.360304217954	341	3245852.32106	3245.85232106	139
3260000	3260	0.000222575558001	0.321108653751	0.358930036102	342	3259915.25333	3259.91525333	139
3270000	3270	0.000222960291643	0.321663707069	0.358380887619	343	3266544.17951	3266.54417951	139
3280000	3280	0.000223552790173	0.322518501759	0.358380887619	343	3266544.17951	3266.54417951	139
3290000	3290	0.000222869210352	0.321532304542	0.359033420029	345	3287335.63894	3287.33563894	140
3300000	3300	0.000222826735252	0.321471025926	0.358234671913	346	3296297.21647	3296.29721647	140
3310000	3310	0.000223208052046	0.322021149774	0.357521072672	347	3304506.92188	3304.50692188	140
3320000	3320	0.00022254138299	0.321059349632	0.358706067079	348	3318747.97271	3318.74797271	141
3330000	3330	0.000222650384706	0.321216605867	0.358173665568	349	3325310.7344	3325.3107344	141
3340000	3340	0.000222801322762	0.321434363452	0.357594988639	350	3332319.53643	3332.31953643	141
3350000	3350	0.000223147939199	0.321934425267	0.358610950102	352	3349700.53063	3349.70053063	142
3360000	3360	0.000223218727252	0.32203655084	0.358610950102	352	3349700.53063	3349.70053063	142
3370000	3370	0.000222412874123	0.320873950527	0.357320623688	353	3363423.15929	3363.42315929	142
3380000	3380	0.000222526637119	0.321038075837	0.358464003716	355	3379557.06319	3379.55706319	143
3390000	3390	0.000223911135515	0.323035484807	0.358464003716	355	3379557.06319	3379.55706319	143
3400000	3400	0.00022202271236	0.320311066086	0.356809419873	357	3398476.91854	3398.47691854	143
3410000	3410	0.000223471851635	0.322401732132	0.356809419873	357	3398476.91854	3398.47691854	143
3420000	3420	0.000222897519252	0.321573145652	0.357963839301	358	3412829.27994	3412.82927994	144
3430000	3430	0.000222700822853	0.321289372732	0.357178256838	359	3421957.92009	3421.95792009	144
3440000	3440	0.000222771611985	0.321391499861	0.358220203	361	3438943.33313	3438.94333313	145
3450000	3450	0.000222453517511	0.320932586541	0.360107994924	362	3446125.93169	3446.12593169	146
3460000	3460	0.000223265093028	0.322103442516	0.35939021413	363	3454625.38748	3454.62538748	146
3470000	3470	0.0002235224855	0.322474781358	0.35859720774	364	3463880.89661	3463.88089661	146
3480000	3480	0.000223730168512	0.32277440461	0.357180565184	365	3479237.13826	3479.23713826	146
3490000	3490	0.000223619100721	0.322614167658	0.357180565184	365	3479237.13826	3479.23713826	146
3500000	3500	0.000223256583025	0.322091165176	0.357831531579	367	3499933.40062	3499.93340062	147
3510000	3510	0.000223950544761	0.323092340332	0.357831531579	367	3499933.40062	3499.93340062	147
3520000	3520	0.000224591805188	0.32401748357	0.356915780588	368	3510530.14657	3510.53014657	147
3530000	3530	0.000224120062501	0.323336902734	0.357941847315	370	3527512.82262	3527.51282262	148
3540000	3540	0.000223960328936	0.323106455912	0.359711238637	371	3535491.5124	3535.4915124	149
3550000	3550	0.000223818220221	0.322901436374	0.359066638345	372	3543449.95325	3543.44995325	149
3560000	3560	0.000225717106222	0.32564094979	0.358220906454	373	3553426.72157	3553.42672157	149
3570000	3570	0.000224392330397	0.323729702278	0.357167382962	374	3565519.51627	3565.51951627	149
3580000	3580	0.000223698218271	0.322728310156	0.355906716412	375	3579761.80912	3579.76180912	149
3590000	3590	0.000224384765281	0.323718788121	0.357801075849	376	3586317.68982	3586.31768982	150
3600000	3600	0.000223580601594	0.322558625159	0.357280794909	377	3593148.93295	3593.14893295	150
3610000	3610	0.000224130830915	0.323352438272	0.356010734751	379	3609183.60123	3609.18360123	150
3620000	3620	0.000223686043446	0.322710745596	0.355384347777	380	3617149.57142	3617.14957142	150
3630000	3630	0.000224279650084	0.323567138948	0.35704163182	381	3625965.74162	3625.96574162	151
3640000	3640	0.000223752843958	0.322807118363	0.355948904141	382	3638701.33596	3638.70133596	151
3650000	3650	0.000224093273879	0.323298254922	0.355378014613	383	3646149.26807	3646.14926807	151
3660000	3660	0.000224162990716	0.323398835056	0.354600421235	384	3655746.75037	3655.74675037	151
3670000	3670	0.000224043828888	0.323226920879	0.356326709782	385	3663729.34941	3663.72934941	152
3680000	3680	0.00022383811439	0.322930137593	0.355620511032	386	3672604.44532	3672.60444532	152
3690000	3690	0.000224193923754	0.323443461998	0.354995087551	387	3680673.0255	3680.6730255	152
3700000	3700	0.000224002560356	0.323167382972	0.35590649005	389	3698597.43383	3698.59743383	153
3710000	3710	0.000223309424767	0.322167399695	0.355220562559	390	3707334.75708	3707.33475708	153
3720000	3720	0.000223507157136	0.322452667203	0.355220562559	390	3707334.75708	3707.33475708	153
3730000	3730	0.000224149866251	0.323379900456	0.35405029014	391	3721185.46625	3721.18546625	153
3740000	3740	0.000224391549126	0.323728575142	0.353076598224	392	3733044.36708	3733.04436708	153
3750000	3750	0.000224132300403	0.323354558294	0.354197920232	394	3748740.19397	3748.74019397	154
3760000	3760	0.000223880213693	0.322990874048	0.35360119334	395	3756659.15967	3756.65915967	154
3770000	3770	0.000223740123765	0.322788767004	0.353108298757	396	3763493.87474	3763.49387474	154
3780000	3780	0.000223649366962	0.322657832613	0.354161046023	398	3779853.34982	3779.85334982	155
3790000	3790	0.00022363257335	0.322633604554	0.353558672102	399	3787880.40229	3787.88040229	155
3800000	3800	0.00022394376507	0.323082559305	0.35308590895	400	3794537.4637	3794.5374637	155
3810000	3810	0.000223407127993	0.322308355655	0.351860015294	401	3809344.61957	3809.34461957	155
3820000	3820	0.000223882886905	0.322994730677	0.353419717595	402	3818587.35276	3818.58735276	156
3830000	3830	0.00022538483031	0.325161576981	0.353419717595	402	3818587.35276	3818.58735276	156
3840000	3840	0.000224458673956	0.323825415801	0.352242295929	403	3832938.96291	3832.93896291	156
3850000	3850	0.000225081885555	0.324724520085	0.353781790165	404	3842309.69649	3842.30969649	157
3860000	3860	0.00022392808919	0.32305994379	0.352659324729	405	3856127.04951	3856.12704951	157
3870000	3870	0.000224164247451	0.323400648142	0.354418045422	406	3863017.39598	3863.01739598	158
3880000	3880	0.000223866842475	0.322971583458	0.353339567521	408	3877978.3811	3877.9783811	158
3890000	3890	0.000224037664871	0.323218028082	0.352736424432	409	3886191.26423	3886.19126423	158
3900000	3900	0.000222931718178	0.321622484272	0.354458694098	410	3893365.73993	3893.36573993	159
3910000	3910	0.000223993796765	0.323154739782	0.353868343083	411	3901440.08582	3901.44008582	159
3920000	3920	0.000224198620232	0.323450237583	0.352954340493	412	3913122.5356	3913.1225356	159
3930000	3930	0.000224045693482	0.323229610918	0.354440479328	413	3922801.58875	3922.80158875	160
3940000	3940	0.000224311896611	0.323613660853	0.355386185225	415	3939972.42981	3939.97242981	161
3950000	3950	0.000224425920458	0.323778162492	0.354640002956	416	3949838.66159	3949.83866159	161
3960000	3960	0.000223907084845	0.323029640926	0.356257909182	417	3957897.75484	3957.89775484	162
3970000	3970	0.000224481241562	0.323857973973	0.35541185062	418	3968894.61321	3968.89461321	162
3980000	3980	0.000225860269902	0.325847491322	0.35541185062	418	3968894.61321	3968.89461321	162
3990000	3990	0.000224984391011	0.324583865188	0.354399183745	419	3981811.2089	3981.8112089	162
4000000	4000	0.000224984608678	0.324584179216	0.355343995939	421	3998889.16993	3998.88916993	163
4010000	4010	0.000225256509912	0.324976449778	0.355343995939	421	3998889.16993	3998.88916993	163
4020000	4020	0.000225108870138	0.324763450608	0.355958951771	423	4019621.54567	4019.62154567	164
4030000	4030	0.000225358779949	0.325123994254	0.355958951771	423	4019621.54567	4019.62154567	164
4040000	4040	0.000225939155356	0.325961298975	0.355066390406	424	4031299.4787	4031.2994787	164
4050000	4050	0.000225885791892	0.32588431177	0.356018926981	426	4048175.47078	4048.17547078	165
4060000	4060	0.000225723696636	0.325650457747	0.356018926981	426	4048175.47078	4048.17547078	165
4070000	4070	0.000225863089598	0.325851559283	0.355068022573	427	4060588.76378	4060.58876378	165
4080000	4080	0.000226610490257	0.326929830508	0.354321880158	428	4070711.21917	4070.71121917	165
4090000	4090	0.000226756370453	0.327140291143	0.355763302546	429	4080360.19071	4080.36019071	166
4100000	4100	0.000227263350526	0.327871708779	0.35502944995	430	4090364.93518	4090.36493518	166
4110000	4110	0.000226826224227	0.327241068836	0.35595136466	431	4105920.0862	4105.9200862	167
4120000	4120	0.000226133656367	0.326241904618	0.354998682016	432	4118511.66477	4118.51166477	167
4130000	4130	0.00022603430274	0.326098567633	0.356478251822	433	4127549.13533	4127.54913533	168
4140000	4140	0.000226983105499	0.327467400668	0.355885994829	434	4135989.13258	4135.98913258	168
4150000	4150	0.000227138649083	0.327691802627	0.355242724346	435	4145048.79714	4145.04879714	168
4160000	4160	0.000227320152437	0.327953656615	0.356369221802	436	4158112.03727	4158.11203727	169
4170000	4170	0.000227193014622	0.32777023552	0.355693011894	437	4167587.41605	4167.58741605	169
4180000	4180	0.000227922469202	0.328822616024	0.355693011894	437	4167587.41605	4167.58741605	169
4190000	4190	0.00022722318229	0.327813758264	0.356707285481	438	4181898.88698	4181.89888698	170
4200000	4200	0.000227110671966	0.327651440179	0.355599335175	440	4198070.70382	4198.07070382	170
4210000	4210	0.000227368176088	0.328022940098	0.355022953098	441	4206454.57066	4206.45457066	170
4220000	4220	0.00022724331845	0.327842808603	0.356560975818	442	4214514.31753	4214.51431753	171
4230000	4230	0.00022689274396	0.327337036525	0.356014884596	443	4222544.95244	4222.54495244	171
4240000	4240	0.000227524929115	0.328249086913	0.355294573589	444	4232671.21125	4232.67121125	171
4250000	4250	0.000227656035452	0.328438233374	0.356328468613	446	4248200.51196	4248.20051196	172
4260000	4260	0.000227722932513	0.328534745433	0.357973208681	447	4254828.65681	4254.82865681	173
4270000	4270	0.000228181093509	0.32919573203	0.357179373756	448	4265846.55629	4265.84655629	173
4280000	4280	0.000227816872429	0.328670272084	0.356169782301	449	4279500.86883	4279.50086883	173
4290000	4290	0.000228051961663	0.329009434156	0.356169782301	449	4279500.86883	4279.50086883	173
4300000	4300	0.000227681090389	0.328474380008	0.357195808302	450	4293437.63737	4293.43763737	174
4310000	4310	0.000227465163225	0.32816286296	0.356190139818	452	4308685.07546	4308.68507546	174
4320000	4320	0.000227585579149	0.328336586416	0.35781637789	453	4315311.88179	4315.31188179	175
4330000	4330	0.000227303736717	0.327929973737	0.357285655253	454	4323280.16131	4323.28016131	175
4340000	4340	0.000227543707714	0.328276178704	0.356349407926	456	4337753.11001	4337.75311001	175
4350000	4350	0.000227809471872	0.328659595337	0.357968280439	457	4344364.98279	4344.36498279	176
4360000	4360	0.000227871909473	0.328749673755	0.357078250266	458	4356747.7592	4356.7477592	176
4370000	4370	0.000228632059295	0.329846338133	0.357078250266	458	4356747.7592	4356.7477592	176
4380000	4380	0.000228091209534	0.329066056865	0.357504206722	460	4379393.89126	4379.39389126	177
4390000	4390	0.000229684390624	0.331364531322	0.357504206722	460	4379393.89126	4379.39389126	177
4400000	4400	0.000228294627913	0.329359527552	0.358124720212	462	4399616.22431	4399.61622431	178
4410000	4410	0.000228128506189	0.329119864565	0.359619466179	463	4407496.22773	4407.49622773	179
4420000	4420	0.00022740994492	0.328083199785	0.359057953491	464	4415940.6099	4415.9406099	179
4430000	4430	0.000227459224941	0.328154295828	0.359057953491	464	4415940.6099	4415.9406099	179
4440000	4440	0.000227425505458	0.328105648896	0.357416432471	466	4439329.52081	4439.32952081	179
4450000	4450	0.000227635875588	0.328409148839	0.356781479322	467	4448781.63918	4448.78163918	179
4460000	4460	0.000227510438032	0.328228180699	0.356781479322	467	4448781.63918	4448.78163918	179
4470000	4470	0.000226919833201	0.327376118039	0.357740450933	468	4463195.72014	4463.19572014	180
4480000	4480	0.000228433394634	0.329559725612	0.357208507828	469	4471393.8925	4471.3938925	180
4490000	4490	0.000227266579959	0.327876367866	0.356170783716	470	4485974.49154	4485.97449154	180
4500000	4500	0.000227527823786	0.328253263041	0.357660611597	471	4493658.27845	4493.65827845	181
4510000	4510	0.000227656188137	0.328438453653	0.358789634396	473	4507367.50707	4507.36750707	182
4520000	4520	0.000227326501487	0.327962816358	0.358301436575	474	4515056.6148	4515.0566148	182
4530000	4530	0.000227297140187	0.327920456956	0.357761441151	475	4523418.25542	4523.41825542	182
4540000	4540	0.000226430711383	0.326670464418	0.3567492166	476	4537800.66667	4537.80066667	182
4550000	4550	0.000226243360752	0.32640017459	0.35818477038	477	4545993.72475	4545.99372475	183
4560000	4560	0.000225610228684	0.325486758096	0.357782462345	478	4552650.83477	4552.65083477	183
4570000	4570	0.000225890833828	0.325891585745	0.356766449093	480	4568705.89469	4568.70589469	183
4580000	4580	0.000226539680711	0.326827673926	0.356349473275	481	4575593.78254	4575.59378254	183
4590000	4590	0.000226738352805	0.327114297171	0.357679808693	482	4585027.16118	4585.02716118	184
4600000	4600	0.000226100243326	0.32619369979	0.356680390709	483	4599416.86855	4599.41686855	184
4610000	4610	0.000226254634541	0.32641643923	0.358093228686	484	4607709.8552	4607.7098552	185
4620000	4620	0.000226595477102	0.326908171103	0.357624845264	485	4615284.97032	4615.28497032	185
4630000	4630	0.000226389454772	0.326610943709	0.357624845264	485	4615284.97032	4615.28497032	185
4640000	4640	0.000226704529686	0.327065500726	0.356605574739	486	4630018.23338	4630.01823338	185
4650000	4650	0.000227267591747	0.327877827568	0.357444791211	487	4645659.25083	4645.65925083	186
4660000	4660	0.000226290221129	0.326467779825	0.358538913086	488	4657926.43746	4657.92643746	187
4670000	4670	0.000227137039056	0.327689479848	0.358538913086	488	4657926.43746	4657.92643746	187
4680000	4680	0.00022681627498	0.327226715107	0.359133193391	490	4678175.01543	4678.17501543	188
4690000	4690	0.000227538516379	0.328268689192	0.359133193391	490	4678175.01543	4678.17501543	188
4700000	4700	0.000227736789102	0.328554736266	0.358266890007	491	4691030.4557	4691.0304557	188
4710000	4710	0.000227315562418	0.327947034617	0.35732507455	492	4704939.13454	4704.93913454	188
4720000	4720	0.00022797267496	0.328895047623	0.358457782403	493	4716563.47853	4716.56347853	189
4730000	4730	0.000227359574275	0.328010530305	0.357602814699	494	4729385.05306	4729.38505306	189
4740000	4740	0.000228213523893	0.329242519184	0.359014971002	495	4737251.1823	4737.2511823	190
4750000	4750	0.000228864956008	0.330182337066	0.358402242912	496	4746893.56058	4746.89356058	190
4760000	4760	0.00022885495683	0.330167911301	0.359520120272	497	4758583.43795	4758.58343795	191
4770000	4770	0.000228633842135	0.329848910228	0.360830317642	498	4767671.35921	4767.67135921	192
4780000	4780	0.000228752295686	0.330019802578	0.360347496948	499	4775601.46137	4775.60146137	192
4790000	4790	0.000228845653097	0.330154488852	0.359953637888	500	4782367.50921	4782.36750921	192
4800000	4800	0.000228855238915	0.330168318264	0.360777748683	502	4799375.54972	4799.37554972	193
4810000	4810	0.00022878568644	0.330067975253	0.360379558283	503	4806216.04645	4806.21604645	193
4820000	4820	0.000228690462232	0.329930595761	0.359877041684	504	4814463.89891	4814.46389891	193
4830000	4830	0.000228372994294	0.329472586341	0.361259127671	505	4822430.61731	4822.43061731	194
4840000	4840	0.000228471909097	0.329615290237	0.360303854444	507	4838286.6691	4838.2866691	194
4850000	4850	0.000228983327379	0.330353110856	0.360303854444	507	4838286.6691	4838.2866691	194
