time	time_seconds	lambda1_nat_per_timeunit	lambda1_bits_per_second	lz76_bits_per_second	n_symbols	first_symbol_time	last_symbol_time	mean_event_interval_seconds	lz76_phrase_count
2990000	2990	0.000226426676637	0.32666464351	0.363299561042	314	2211.95160888	2983594.09354	9.52518256208	131
3000000	3000	0.000226284789766	0.326459944023	0.361718253526	316	2211.95160888	2999995.10831	9.51677192604	131
3010000	3010	0.00022635656072	0.326563487624	0.363748347141	317	2211.95160888	3007699.50021	9.51103654621	132
3020000	3020	0.000226177890691	0.326305721259	0.36294112478	318	2211.95160888	3016061.42954	9.50741160231	132
3030000	3030	0.000224254151405	0.32353035213	0.36294112478	318	2211.95160888	3016061.42954	9.50741160231	132
3040000	3040	0.000224449343601	0.323811954943	0.36064243924	320	2211.95160888	3038631.39102	9.5185562364	132
3050000	3050	0.000224346680883	0.32366384395	0.362808606528	321	2211.95160888	3045042.82877	9.50884649113	133
3060000	3060	0.000223865465847	0.322969597403	0.362059791911	322	2211.95160888	3053008.91549	9.50404038592	133
3070000	3070	0.00022515384667	0.324828338028	0.361234474316	323	2211.95160888	3061650.56059	9.50136213969	133
3080000	3080	0.000224545590744	0.32395081022	0.359984419731	324	2211.95160888	3073946.54019	9.51001420613	133
3090000	3090	0.000224614863407	0.324050749547	0.361945370163	325	2211.95160888	3081945.32068	9.50534990454	134
3100000	3100	0.000225448403507	0.325253293715	0.361052016688	326	2211.95160888	3091234.68327	9.50468532819	134
3110000	3110	0.000224650026438	0.324101479078	0.35962850061	327	2211.95160888	3105132.52287	9.51816126154	134
3120000	3120	0.00022457803927	0.323997623548	0.361650181806	328	2211.95160888	3112481.85084	9.51152874383	135
3130000	3130	0.000225379766921	0.325154272053	0.360748169156	329	2211.95160888	3121926.23693	9.51132404061	135
3140000	3140	0.000224780265732	0.324289374661	0.359520144652	330	2211.95160888	3134250.39038	9.51987367408	135
3150000	3150	0.000225163302811	0.324841980355	0.361100576089	331	2211.95160888	3145309.04646	9.52453665106	136
3160000	3160	0.000225076485447	0.324716729375	0.361100576089	331	2211.95160888	3145309.04646	9.52453665106	136
3170000	3170	0.000224960092765	0.32454881023	0.359575003013	332	2211.95160888	3160314.19482	9.54109439037	136
3180000	3180	0.00022443028742	0.323784462687	0.360806832809	333	2211.95160888	3174345.51543	9.55461916814	137
3190000	3190	0.00022474483287	0.324238255847	0.359844391441	334	2211.95160888	3184500.43655	9.5564218767	137
3200000	3200	0.000224672453784	0.324133834898	0.358929764883	335	2211.95160888	3194279.47206	9.55708838458	137
3210000	3210	0.000224124069343	0.323342683385	0.360873377172	336	2211.95160888	3201929.72724	9.55139634517	138
3220000	3220	0.000224849406121	0.324389123158	0.360119456341	337	2211.95160888	3210294.90069	9.54786591988	138
3230000	3230	0.000222356400095	0.320792475727	0.358698459938	338	2211.95160888	3224671.89066	9.56219566484	138
3240000	3240	0.000223066867093	0.321817462942	0.357459048025	340	2211.95160888	3239177.78644	9.54857178416	138
3250000	3250	0.000223472902726	0.322403248536	0.35949259083	341	2211.95160888	3245852.32106	9.54011873368	139
3260000	3260	0.000222575558001	0.321108653751	0.358123530777	342	2211.95160888	3259915.25333	9.55338211648	139
3270000	3270	0.000222960291643	0.321663707069	0.357578180674	343	2211.95160888	3266544.17951	9.54483107573	139
3280000	3280	0.000223552790173	0.322518501759	0.357578180674	343	2211.95160888	3266544.17951	9.54483107573	139
3290000	3290	0.000222869210352	0.321532304542	0.358233788445	345	2211.95160888	3287335.63894	9.54977816085	140
3300000	3300	0.000222826735252	0.321471025926	0.357439168038	346	2211.95160888	3296297.21647	9.54807323148	140
3310000	3310	0.000223208052046	0.322021149774	0.356729538119	347	2211.95160888	3304506.92188	9.54420511639	140
3320000	3320	0.00022254138299	0.321059349632	0.357913852757	348	2211.95160888	3318747.97271	9.55774069482	141
3330000	3330	0.000222650384706	0.321216605867	0.357385107722	349	2211.95160888	3325310.7344	9.54913443331	141
3340000	3340	0.000222801322762	0.321434363452	0.35681013473	350	2211.95160888	3332319.53643	9.5418555439	141
3350000	3350	0.000223147939199	0.321934425267	0.357828458545	352	2211.95160888	3349700.53063	9.53700449864	142
3360000	3360	0.000223218727252	0.32203655084	0.357828458545	352	2211.95160888	3349700.53063	9.53700449864	142
3370000	3370	0.000222412874123	0.320873950527	0.35654286399	353	2211.95160888	3363423.15929	9.54889547637	142
3380000	3380	0.000222526637119	0.321038075837	0.357688356323	355	2211.95160888	3379557.06319	9.54052291407	143
3390000	3390	0.000223911135515	0.323035484807	0.357688356323	355	2211.95160888	3379557.06319	9.54052291407	143
3400000	3400	0.00022202271236	0.320311066086	0.356041688987	357	2211.95160888	3398476.91854	9.54007013183	143
3410000	3410	0.000223471851635	0.322401732132	0.356041688987	357	2211.95160888	3398476.91854	9.54007013183	143
3420000	3420	0.000222897519252	0.321573145652	0.357195448826	358	2211.95160888	3412829.27994	9.5535499393	144
3430000	3430	0.000222700822853	0.321289372732	0.356413716951	359	2211.95160888	3421957.92009	9.55236304045	144
3440000	3440	0.000222771611985	0.321391499861	0.357457822557	361	2211.95160888	3438943.33313	9.54647605978	145
3450000	3450	0.000222453517511	0.320932586541	0.359343872127	362	2211.95160888	3446125.93169	9.53992792266	146
3460000	3460	0.000223265093028	0.322103442516	0.358629784421	363	2211.95160888	3454625.38748	9.53705369025	146
3470000	3470	0.0002235224855	0.322474781358	0.35784055901	364	2211.95160888	3463880.89661	9.5362780854	146
3480000	3480	0.000223730168512	0.32277440461	0.356428590494	365	2211.95160888	3479237.13826	9.55226699629	146
3490000	3490	0.000223619100721	0.322614167658	0.356428590494	365	2211.95160888	3479237.13826	9.55226699629	146
3500000	3500	0.000223256583025	0.322091165176	0.357082189082	367	2211.95160888	3499933.40062	9.5566159809	147
3510000	3510	0.000223950544761	0.323092340332	0.357082189082	367	2211.95160888	3499933.40062	9.5566159809	147
3520000	3520	0.000224591805188	0.32401748357	0.356170320276	368	2211.95160888	3510530.14657	9.55945012251	147
3530000	3530	0.000224120062501	0.323336902734	0.357198420687	370	2211.95160888	3527512.82262	9.55366089705	148
3540000	3540	0.000223960328936	0.323106455912	0.358966250891	371	2211.95160888	3535491.5124	9.54940421835	149
3550000	3550	0.000223818220221	0.322901436374	0.358325085125	372	2211.95160888	3543449.95325	9.54511590739	149
3560000	3560	0.000225717106222	0.32564094979	0.357483056204	373	2211.95160888	3553426.72157	9.54627626334	149
3570000	3570	0.000224392330397	0.323729702278	0.356433511643	374	2211.95160888	3565519.51627	9.55310339051	149
3580000	3580	0.000223698218271	0.322728310156	0.355177097429	375	2211.95160888	3579761.80912	9.56564133024	149
3590000	3590	0.000224384765281	0.323718788121	0.357069708963	376	2211.95160888	3586317.68982	9.5576153019	150
3600000	3600	0.000223580601594	0.322558625159	0.356552595176	377	2211.95160888	3593148.93295	9.55036431208	150
3610000	3610	0.000224130830915	0.323352438272	0.355289137636	379	2211.95160888	3609183.60123	9.54225304133	150
3620000	3620	0.000223686043446	0.322710745596	0.354666010413	380	2211.95160888	3617149.57142	9.53809398367	150
3630000	3630	0.000224279650084	0.323567138948	0.35632188208	381	2211.95160888	3625965.74162	9.53619418424	151
3640000	3640	0.000223752843958	0.322807118363	0.355233045438	382	2211.95160888	3638701.33596	9.54459155998	151
3650000	3650	0.000224093273879	0.323298254922	0.354665293854	383	2211.95160888	3646149.26807	9.53910292267	151
3660000	3660	0.000224162990716	0.323398835056	0.353891108522	384	2211.95160888	3655746.75037	9.53925534925	151
3670000	3670	0.000224043828888	0.323226920879	0.355615886527	385	2211.95160888	3663729.34941	9.53520155677	152
3680000	3680	0.00022383811439	0.322930137593	0.354912972846	386	2211.95160888	3672604.44532	9.53348699665	152
3690000	3690	0.000224193923754	0.323443461998	0.354290703505	387	2211.95160888	3680673.0255	9.52969190127	152
3700000	3700	0.000224002560356	0.323167382972	0.355203993609	389	2211.95160888	3698597.43383	9.52676670676	153
3710000	3710	0.000223309424767	0.322167399695	0.354521262877	390	2211.95160888	3707334.75708	9.52473728913	153
3720000	3720	0.000223507157136	0.322452667203	0.354521262877	390	2211.95160888	3707334.75708	9.52473728913	153
3730000	3730	0.000224149866251	0.323379900456	0.353354832287	391	2211.95160888	3721185.46625	9.53582952472	153
3740000	3740	0.000224391549126	0.323728575142	0.352384692141	392	2211.95160888	3733044.36708	9.54177088356	153
3750000	3750	0.000224132300403	0.323354558294	0.35350752856	394	2211.95160888	3748740.19397	9.53315074392	154
3760000	3760	0.000223880213693	0.322990874048	0.352913798974	395	2211.95160888	3756659.15967	9.52905382757	154
3770000	3770	0.000223740123765	0.322788767004	0.352423744265	396	2211.95160888	3763493.87474	9.52223271679	154
3780000	3780	0.000223649366962	0.322657832613	0.353478047765	398	2211.95160888	3779853.34982	9.5154695169	155
3790000	3790	0.00022363257335	0.322633604554	0.352878625371	399	2211.95160888	3787880.40229	9.51172977558	155
3800000	3800	0.00022394376507	0.323082559305	0.352408623912	400	2211.95160888	3794537.4637	9.50457521827	155
3810000	3810	0.000223407127993	0.322308355655	0.351186480457	401	2211.95160888	3809344.61957	9.5178316699	155
3820000	3820	0.000223882886905	0.322994730677	0.352744894771	402	2211.95160888	3818587.35276	9.51714563878	156
3830000	3830	0.00022538483031	0.325161576981	0.352744894771	402	2211.95160888	3818587.35276	9.51714563878	156
3840000	3840	0.000224458673956	0.323825415801	0.351571133831	403	2211.95160888	3832938.96291	9.5291716699	156
3850000	3850	0.000225081885555	0.324724520085	0.353109371657	404	2211.95160888	3842309.69649	9.52877852328	157
3860000	3860	0.00022392808919	0.32305994379	0.351990469739	405	2211.95160888	3856127.04951	9.53939380669	157
3870000	3870	0.000224164247451	0.323400648142	0.353747649363	406	2211.95160888	3863017.39598	9.53285294906	158
3880000	3880	0.000223866842475	0.322971583458	0.35267470052	408	2211.95160888	3877978.3811	9.52276764003	158
3890000	3890	0.000224037664871	0.323218028082	0.352074382723	409	2211.95160888	3886191.26423	9.51955713878	158
3900000	3900	0.000222931718178	0.321622484272	0.353795163592	410	2211.95160888	3893365.73993	9.51382344333	159
3910000	3910	0.000223993796765	0.323154739782	0.353207603328	411	2211.95160888	3901440.08582	9.51031252247	159
3920000	3920	0.000224198620232	0.323450237583	0.352296796285	412	2211.95160888	3913122.5356	9.51559752796	159
3930000	3930	0.000224045693482	0.323229610918	0.353781756988	413	2211.95160888	3922801.58875	9.51599426491	160
3940000	3940	0.000224311896611	0.323613660853	0.354728982422	415	2211.95160888	3939972.42981	9.51149873962	161
3950000	3950	0.000224425920458	0.323778162492	0.353985738723	416	2211.95160888	3949838.66159	9.51235351803	161
3960000	3960	0.000223907084845	0.323029640926	0.355602309248	417	2211.95160888	3957897.75484	9.50886010392	162
3970000	3970	0.000224481241562	0.323857973973	0.354759298136	418	2211.95160888	3968894.61321	9.51242844509	162
3980000	3980	0.000225860269902	0.325847491322	0.354759298136	418	2211.95160888	3968894.61321	9.51242844509	162
3990000	3990	0.000224984391011	0.324583865188	0.353749875289	419	2211.95160888	3981811.2089	9.52057238586	162
4000000	4000	0.000224984608678	0.324584179216	0.354696145606	421	2211.95160888	3998889.16993	9.51589813886	163
4010000	4010	0.000225256509912	0.324976449778	0.354696145606	421	2211.95160888	3998889.16993	9.51589813886	163
4020000	4020	0.000225108870138	0.324763450608	0.355312965894	423	2211.95160888	4019621.54567	9.51992794801	164
4030000	4030	0.000225358779949	0.325123994254	0.355312965894	423	2211.95160888	4019621.54567	9.51992794801	164
4040000	4040	0.000225939155356	0.325961298975	0.354423439845	424	2211.95160888	4031299.4787	9.52502961487	164
4050000	4050	0.000225885791892	0.32588431177	0.355377382507	426	2211.95160888	4048175.47078	9.51991416276	165
4060000	4060	0.000225723696636	0.325650457747	0.355377382507	426	2211.95160888	4048175.47078	9.51991416276	165
4070000	4070	0.000225863089598	0.325851559283	0.354429552311	427	2211.95160888	4060588.76378	9.52670613186	165
4080000	4080	0.000226610490257	0.326929830508	0.353686212054	428	2211.95160888	4070711.21917	9.52810132918	165
4090000	4090	0.000226756370453	0.327140291143	0.355126530537	429	2211.95160888	4080360.19071	9.52838373622	166
4100000	4100	0.000227263350526	0.327871708779	0.354395446922	430	2211.95160888	4090364.93518	9.5294941342	166
4110000	4110	0.000226826224227	0.327241068836	0.355316908644	431	2211.95160888	4105920.0862	9.54350728975	167
4120000	4120	0.000226133656367	0.326241904618	0.354367247766	432	2211.95160888	4118511.66477	9.55057938088	167
4130000	4130	0.00022603430274	0.326098567633	0.355845673941	433	2211.95160888	4127549.13533	9.54939162898	168
4140000	4140	0.000226983105499	0.327467400668	0.355255974026	434	2211.95160888	4135989.13258	9.54682951725	168
4150000	4150	0.000227138649083	0.327691802627	0.354615310273	435	2211.95160888	4145048.79714	9.54570701735	168
4160000	4160	0.000227320152437	0.327953656615	0.355741101437	436	2211.95160888	4158112.03727	9.55379330037	169
4170000	4170	0.000227193014622	0.32777023552	0.355067521553	437	2211.95160888	4167587.41605	9.55361345055	169
4180000	4180	0.000227922469202	0.328822616024	0.355067521553	437	2211.95160888	4167587.41605	9.55361345055	169
4190000	4190	0.00022722318229	0.327813758264	0.356081229019	438	2211.95160888	4181898.88698	9.56450099627	170
4200000	4200	0.000227110671966	0.327651440179	0.354978191876	440	2211.95160888	4198070.70382	9.55776481141	170
4210000	4210	0.000227368176088	0.328022940098	0.35440427482	441	2211.95160888	4206454.57066	9.55509686148	170
4220000	4220	0.00022724331845	0.327842808603	0.355941089398	442	2211.95160888	4214514.31753	9.55170604517	171
4230000	4230	0.00022689274396	0.327337036525	0.355397411788	443	2211.95160888	4222544.95244	9.54826470776	171
4240000	4240	0.000227524929115	0.328249086913	0.354679712654	444	2211.95160888	4232671.21125	9.54956943486	171
4250000	4250	0.000227656035452	0.328438233374	0.355714739288	446	2211.95160888	4248200.51196	9.54154732663	172
4260000	4260	0.000227722932513	0.328534745433	0.357358153027	447	2211.95160888	4254828.65681	9.53501503408	173
4270000	4270	0.000228181093509	0.32919573203	0.35656698756	448	2211.95160888	4265846.55629	9.53833244895	173
4280000	4280	0.000227816872429	0.328670272084	0.355560310072	449	2211.95160888	4279500.86883	9.54751990451	173
4290000	4290	0.000228051961663	0.329009434156	0.355560310072	449	2211.95160888	4279500.86883	9.54751990451	173
4300000	4300	0.000227681090389	0.328474380008	0.356585750536	450	2211.95160888	4293437.63737	9.55729551394	174
4310000	4310	0.000227465163225	0.32816286296	0.355584655191	452	2211.95160888	4308685.07546	9.54872089546	174
4320000	4320	0.000227585579149	0.328336586416	0.357209595504	453	2211.95160888	4315311.88179	9.5422564827	175
4330000	4330	0.000227303736717	0.327929973737	0.356681173855	454	2211.95160888	4323280.16131	9.53878191987	175
4340000	4340	0.000227543707714	0.328276178704	0.355749347286	456	2211.95160888	4337753.11001	9.5286618866	175
4350000	4350	0.000227809471872	0.328659595337	0.357366934915	457	2211.95160888	4344364.98279	9.52226541926	176
4360000	4360	0.000227871909473	0.328749673755	0.356479590637	458	2211.95160888	4356747.7592	9.52852474309	176
4370000	4370	0.000228632059295	0.329846338133	0.356479590637	458	2211.95160888	4356747.7592	9.52852474309	176
4380000	4380	0.000228091209534	0.329066056865	0.356907290997	460	2211.95160888	4379393.89126	9.5363440951	177
4390000	4390	0.000229684390624	0.331364531322	0.356907290997	460	2211.95160888	4379393.89126	9.5363440951	177
4400000	4400	0.000228294627913	0.329359527552	0.357529309961	462	2211.95160888	4399616.22431	9.53883790174	178
4410000	4410	0.000228128506189	0.329119864565	0.35902292997	463	2211.95160888	4407496.22773	9.53524735091	179
4420000	4420	0.00022740994492	0.328083199785	0.358463676715	464	2211.95160888	4415940.6099	9.53289127061	179
4430000	4430	0.000227459224941	0.328154295828	0.358463676715	464	2211.95160888	4415940.6099	9.53289127061	179
4440000	4440	0.000227425505458	0.328105648896	0.356827238065	466	2211.95160888	4439329.52081	9.54218832086	179
4450000	4450	0.000227635875588	0.328409148839	0.356194594629	467	2211.95160888	4448781.63918	9.54199503771	179
4460000	4460	0.000227510438032	0.328228180699	0.356194594629	467	2211.95160888	4448781.63918	9.54199503771	179
4470000	4470	0.000226919833201	0.327376118039	0.357153052658	468	2211.95160888	4463195.72014	9.55242776987	180
4480000	4480	0.000228433394634	0.329559725612	0.356623287014	469	2211.95160888	4471393.8925	9.54953406173	180
4490000	4490	0.000227266579959	0.327876367866	0.3555883076	470	2211.95160888	4485974.49154	9.56026127917	180
4500000	4500	0.000227527823786	0.328253263041	0.357077014295	471	2211.95160888	4493658.27845	9.55626878051	181
4510000	4510	0.000227656188137	0.328438453653	0.35820688087	473	2211.95160888	4507367.50707	9.54482109208	182
4520000	4520	0.000227326501487	0.327962816358	0.357720775789	474	2211.95160888	4515056.6148	9.54089780802	182
4530000	4530	0.000227297140187	0.327920456956	0.357182921624	475	2211.95160888	4523418.25542	9.53840992365	182
4540000	4540	0.000226430711383	0.326670464418	0.356173360213	476	2211.95160888	4537800.66667	9.54860782118	182
4550000	4550	0.000226243360752	0.32640017459	0.357607860754	477	2211.95160888	4545993.72475	9.54576002761	183
4560000	4560	0.000225610228684	0.325486758096	0.357207516366	478	2211.95160888	4552650.83477	9.53970415757	183
4570000	4570	0.000225890833828	0.325891585745	0.356195638762	480	2211.95160888	4568705.89469	9.53339027783	183
4580000	4580	0.000226539680711	0.326827673926	0.355780614849	481	2211.95160888	4575593.78254	9.52787881444	183
4590000	4590	0.000226738352805	0.327114297171	0.357110014749	482	2211.95160888	4585027.16118	9.52768234838	184
4600000	4600	0.000226100243326	0.32619369979	0.356113183947	483	2211.95160888	4599416.86855	9.53776953722	184
4610000	4610	0.000226254634541	0.32641643923	0.357524998108	484	2211.95160888	4607709.8552	9.53519234698	185
4620000	4620	0.000226595477102	0.326908171103	0.357058600685	485	2211.95160888	4615284.97032	9.53114260064	185
4630000	4630	0.000226389454772	0.326610943709	0.357058600685	485	2211.95160888	4615284.97032	9.53114260064	185
4640000	4640	0.000226704529686	0.327065500726	0.356041914392	486	2211.95160888	4630018.23338	9.54186862221	185
4650000	4650	0.000227267591747	0.327877827568	0.356880741026	487	2211.95160888	4645659.25083	9.55441831115	186
4660000	4660	0.000226290221129	0.326467779825	0.35797419664	488	2211.95160888	4657926.43746	9.55998867731	187
4670000	4670	0.000227137039056	0.327689479848	0.35797419664	488	2211.95160888	4657926.43746	9.55998867731	187
4680000	4680	0.00022681627498	0.327226715107	0.358569808779	490	2211.95160888	4678175.01543	9.56229665403	188
4690000	4690	0.000227538516379	0.328268689192	0.358569808779	490	2211.95160888	4678175.01543	9.56229665403	188
4700000	4700	0.000227736789102	0.328554736266	0.357705890504	491	2211.95160888	4691030.4557	9.56901735529	188
4710000	4710	0.000227315562418	0.327947034617	0.356766532132	492	2211.95160888	4704939.13454	9.57785576972	188
4720000	4720	0.00022797267496	0.328895047623	0.357898533069	493	2211.95160888	4716563.47853	9.58201529862	189
4730000	4730	0.000227359574275	0.328010530305	0.357045914111	494	2211.95160888	4729385.05306	9.58858641268	189
4740000	4740	0.000228213523893	0.329242519184	0.358457061598	495	2211.95160888	4737251.1823	9.58509965727	190
4750000	4750	0.000228864956008	0.330182337066	0.357846406572	496	2211.95160888	4746893.56058	9.58521537166	190
4760000	4760	0.00022885495683	0.330167911301	0.358963598252	497	2211.95160888	4758583.43795	9.58945864182	191
4770000	4770	0.000228633842135	0.329848910228	0.360272906667	498	2211.95160888	4767671.35921	9.58844951228	192
4780000	4780	0.000228752295686	0.330019802578	0.359792005272	499	2211.95160888	4775601.46137	9.58511949751	192
4790000	4790	0.000228845653097	0.330154488852	0.359399961108	500	2211.95160888	4782367.50921	9.57947005531	192
4800000	4800	0.000228855238915	0.330168318264	0.360225089604	502	2211.95160888	4799375.54972	9.57517684254	193
4810000	4810	0.00022878568644	0.330067975253	0.359828700903	503	2211.95160888	4806216.04645	9.56972927259	193
4820000	4820	0.000228690462232	0.329930595761	0.359328089208	504	2211.95160888	4814463.89891	9.56710128688	193
4830000	4830	0.000228372994294	0.329472586341	0.360709213099	505	2211.95160888	4822430.61731	9.56392592401	194
4840000	4840	0.000228471909097	0.329615290237	0.359757668753	507	2211.95160888	4838286.6691	9.55745991599	194
4850000	4850	0.000228983327379	0.330353110856	0.359757668753	507	2211.95160888	4838286.6691	9.55745991599	194
4860000	4860	0.000228552626941	0.32973174147	0.358774287931	508	2211.95160888	4853095.08651	9.56781683412	194
4870000	4870	0.000228982425509	0.330351809733	0.360064343152	509	2211.95160888	4862182.41009	9.56687098126	195
4880000	4880	0.000228524048015	0.329690510795	0.359208612608	511	2211.95160888	4876862.97994	9.55813927124	195
4890000	4890	0.000228542310492	0.32971685798	0.358649626392	512	2211.95160888	4886009.77749	9.55733429722	195
4900000	4900	0.000228813794754	0.330108526979	0.35991912331	513	2211.95160888	4895289.1931	9.55679148729	196
4910000	4910	0.0002289578033	0.330316287394	0.35991912331	513	2211.95160888	4895289.1931	9.55679148729	196
4920000	4920	0.000229564323166	0.331191310597	0.358951155042	514	2211.95160888	4910033.90876	9.5669043999	196
4930000	4930	0.000228314818917	0.329388657014	0.359843198876	515	2211.95160888	4924396.11816	9.57623378706	197
4940000	4940	0.000228081709487	0.329052351194	0.359370134161	516	2211.95160888	4932425.31107	9.5732298242	197
4950000	4950	0.000228727601597	0.329984176538	0.358747559568	517	2211.95160888	4942530.68709	9.57426111527	197
4960000	4960	0.000228542329799	0.329716885835	0.360014828758	518	2211.95160888	4951678.80518	9.5734368541	198
4970000	4970	0.00022975216626	0.331462310897	0.359451367368	519	2211.95160888	4960985.5886	9.57292207913	198
4980000	4980	0.000228550872086	0.32972920975	0.358496207939	520	2211.95160888	4975746.8104	9.58291880307	198
4990000	4990	0.000228933206258	0.330280801363	0.359642883749	521	2211.95160888	4986477.26501	9.58512560269	199
5000000	5000	0.000228500646356	0.329656749338	0.359642883749	521	2211.95160888	4986477.26501	9.58512560269	199
5010000	5010	0.000228724453695	0.329979635076	0.35875445174	522	2211.95160888	5000370.47381	9.59339447639	199
5020000	5020	0.000228467318272	0.329608667076	0.359535165372	524	2211.95160888	5017678.87281	9.58980290861	200
5030000	5030	0.000228304763084	0.329374149513	0.360720553178	525	2211.95160888	5027740.2076	9.59070277861	201
5040000	5040	0.000228268531152	0.329321877884	0.360257954412	526	2211.95160888	5035740.45267	9.58767333535	201
5050000	5050	0.000229321922489	0.330841600342	0.361686191617	527	2211.95160888	5042353.12229	9.58201743475	202
5060000	5060	0.000229206579792	0.330675196006	0.360870548918	528	2211.95160888	5055291.10048	9.58838548173	202
5070000	5070	0.000229208999676	0.33067868716	0.362021289069	529	2211.95160888	5065710.81159	9.58995996209	203
5080000	5080	0.000229091989437	0.330509877068	0.361561816047	530	2211.95160888	5073690.49666	9.58691596418	203
5090000	5090	0.000228907800186	0.330244148149	0.361067768312	531	2211.95160888	5082173.94402	9.58483394795	203
5100000	5100	0.000228897679441	0.330229547001	0.361935718281	533	2211.95160888	5098043.53073	9.57863078782	204
5110000	5110	0.000228482997053	0.329631286775	0.361541946305	534	2211.95160888	5105134.58469	9.57396366432	204
5120000	5120	0.000228814338979	0.33010931213	0.361065656286	535	2211.95160888	5113406.03965	9.57152450944	204
5130000	5130	0.000229108145686	0.330533185608	0.360647131389	536	2211.95160888	5120876.45134	9.56759719576	204
5140000	5140	0.000228838435954	0.330144076716	0.361459938321	538	2211.95160888	5137478.65595	9.56288026879	205
5150000	5150	0.000228854834126	0.330167734277	0.360924438665	539	2211.95160888	5146634.43143	9.56212356844	205
5160000	5160	0.000229484666492	0.331076390308	0.362081904524	540	2211.95160888	5156740.11944	9.56313203679	206
5170000	5170	0.000229017111723	0.330401851362	0.361301492595	541	2211.95160888	5169410.67828	9.56888653087	206
5180000	5180	0.000228463959813	0.329603821844	0.362597639218	542	2211.95160888	5177469.60627	9.56609547997	207
5190000	5190	0.00022888623359	0.330213034128	0.361936327899	543	2211.95160888	5188461.36094	9.56872584747	207
5200000	5200	0.000229483958397	0.331075368743	0.361936327899	543	2211.95160888	5188461.36094	9.56872584747	207
5210000	5210	0.000229257280642	0.33074834187	0.362398611193	545	2211.95160888	5209941.97895	9.57303313849	208
5220000	5220	0.000230034286299	0.331869324078	0.362010053419	546	2211.95160888	5217065.95911	9.5685394633	208
5230000	5230	0.000229907720155	0.331686727729	0.362010053419	546	2211.95160888	5217065.95911	9.5685394633	208
5240000	5240	0.00022988765897	0.331657785557	0.362480253134	548	2211.95160888	5238411.21771	9.57257635485	209
5250000	5250	0.000230137798468	0.33201866057	0.362064120499	549	2211.95160888	5245962.35516	9.56888759772	209
5260000	5260	0.000229881382689	0.331648730798	0.361204378166	550	2211.95160888	5259977.40903	9.57698626124	209
5270000	5270	0.000230000970203	0.331821259111	0.362572939871	551	2211.95160888	5266725.88922	9.57184352293	210
5280000	5280	0.000230027572748	0.331859638472	0.362049584461	552	2211.95160888	5275867.87707	9.57106338559	210
5290000	5290	0.000230204666706	0.332115131046	0.361522977715	553	2211.95160888	5285081.0458	9.57041502571	210
5300000	5300	0.00023038327481	0.332372808073	0.362591941034	554	2211.95160888	5296120.23086	9.57307102939	211
5310000	5310	0.000230304143596	0.332258645863	0.362591941034	554	2211.95160888	5296120.23086	9.57307102939	211
5320000	5320	0.000230268944676	0.332207864554	0.361251129785	556	2211.95160888	5318834.66267	9.57950038029	211
5330000	5330	0.00023005404985	0.331897836856	0.362584633883	557	2211.95160888	5325916.19789	9.5750076372	212
5340000	5340	0.00023004066021	0.331878519688	0.362127483463	558	2211.95160888	5334166.2888	9.57262897162	212
5350000	5350	0.000230208985015	0.33212136105	0.361728380831	559	2211.95160888	5341577.50921	9.56875547957	212
5360000	5360	0.000230331957907	0.332298773431	0.361212943733	560	2211.95160888	5350724.36624	9.56800074174	212
5370000	5370	0.00023116843922	0.333505560873	0.36239145074	561	2211.95160888	5360004.89349	9.56748739622	213
5380000	5380	0.00023068965052	0.332814814789	0.361460512162	562	2211.95160888	5375332.28087	9.57775459761	213
5390000	5390	0.000230307090044	0.332262896689	0.360644664492	563	2211.95160888	5389016.46279	9.5850614078	213
5400000	5400	0.000231512581824	0.334002053701	0.360644664492	563	2211.95160888	5389016.46279	9.5850614078	213
5410000	5410	0.000230595062802	0.332678353558	0.361456227435	564	2211.95160888	5403685.20693	9.59409103965	214
5420000	5420	0.000229576467044	0.331208830509	0.360573196909	565	2211.95160888	5418444.36386	9.60324895789	214
5430000	5430	0.000230525874702	0.332578536229	0.36167114006	566	2211.95160888	5428765.59999	9.60451973165	215
5440000	5440	0.000231106669221	0.333416445602	0.361259323443	567	2211.95160888	5436481.50427	9.60118295523	215
5450000	5450	0.000231018149737	0.333288738981	0.362563764423	568	2211.95160888	5443643.47374	9.59688099141	216
5460000	5460	0.000230951575591	0.333192692791	0.361706229079	570	2211.95160888	5459600.73463	9.59119294028	216
5470000	5470	0.000230968101138	0.333216534115	0.361706229079	570	2211.95160888	5459600.73463	9.59119294028	216
5480000	5480	0.000230280825069	0.332225004338	0.362543816669	571	2211.95160888	5473727.61726	9.59915029062	217
5490000	5490	0.000230663585527	0.332777210954	0.361677549801	573	2211.95160888	5489887.4888	9.59383835173	217
5500000	5500	0.000231111768491	0.333423802293	0.361677549801	573	2211.95160888	5489887.4888	9.59383835173	217
5510000	5510	0.000231268404044	0.333649779628	0.362359362739	575	2211.95160888	5507855.55768	9.59171359943	218
5520000	5520	0.000231393427689	0.333830150621	0.362035990475	576	2211.95160888	5514296.77445	9.58623447451	218
5530000	5530	0.000231636013976	0.334180128654	0.361272025552	578	2211.95160888	5528998.46833	9.57848616416	218
5540000	5540	0.000231151305813	0.333480842591	0.36250443368	579	2211.95160888	5536995.64101	9.57575032768	219
5550000	5550	0.000231524398986	0.334019102262	0.361998980815	580	2211.95160888	5546243.81364	9.57518456309	219
