delta_x	delta_ca	T_category_id	T_encoding	gamma_category_id	gamma_encoding	T_scs	gamma_scs	status
-1.214286	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.214286	-23.061224	246	2671080006838320	572	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.214286	-22.551020	243	2537568978100002	570	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.214286	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.214286	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.214286	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.214286	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.214286	-20.000000	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.193878	-45.000000							error: T SSCS does not start with ±1: [-2, -3, -2, -1]
-1.193878	-44.489796	25	12088	149	17544	1,-1,0,1	17,-1,0,1	ok
-1.193878	-43.979592	5	463	181	41008	1,-1,-1,0	-17,-1,-1,1	ok
-1.193878	-43.469388	21	5884	99	4819	1,0,1,-1	16,-1,-1,-1	ok
-1.193878	-42.959184	12	1709	141	14165	1,0,-1,-1	-16,0,0,1	ok
-1.193878	-42.448980	24	9728	63	2049	1,0,0,1	-16,2,0,0	ok
-1.193878	-41.938776	7	494	78	2896	1,0,0,-1	15,0,1,0	ok
-1.193878	-41.428571	2	89	13	791	1,0,0,0	-15,0,0,0	ok
-1.193878	-40.918367	1	77	154	19871	-1,0,0,0	-15,1,0,1	ok
-1.193878	-40.408163	1	77	146	16443	-1,0,0,0	14,-1,0,1	ok
-1.193878	-39.897959	1	77	12	752	-1,0,0,0	14,0,0,0	ok
-1.193878	-39.387755	6	464	136	13503	-1,0,0,-1	-14,0,0,1	ok
-1.193878	-38.877551	68	5000702	212	109720	-1,0,0,2	13,12,-1,0	ok
-1.193878	-38.367347							error: T SSCS does not start with ±1: [-2, 0, 0, 0]
-1.193878	-37.857143	425	562436815829879698	33	1150	1,0,-1,12	13,0,-1,0	ok
-1.193878	-37.346939	421	547829318557584089	46	1460	1,0,0,12	-13,0,0,-1	ok
-1.193878	-36.836735	421	547829318557584089	386	558966305	1,0,0,12	-13,1,-11,0	ok
-1.193878	-36.326531	420	547829317510846952	213	110191	-1,0,0,12	12,-11,1,0	ok
-1.193878	-35.816327	3	275	408	1089907992	-1,0,-1,0	12,1,-12,0	ok
-1.193878	-35.306122	20	5777	713	532429196055188656	-1,0,1,-1	12,0,-12,-12	ok
-1.193878	-34.795918	54	409964	367	341401492	-1,0,2,1	-12,0,2,-3	ok
-1.193878	-34.285714	98	259771820	187	51658	-1,0,-10,0	-12,-2,-1,1	ok
-1.193878	-33.775510	116	1074740702	359	182624694	-1,0,11,-1	11,11,9	ok
-1.193878	-33.265306	170	13617037877	687	142268157752958218	-1,0,11,2	11,-11,0,11	ok
-1.193878	-32.755102	336	43617099428536340	276	885093	-1,-1,4,10	11,-10,-3,-1	ok
-1.193878	-32.244898	331	35013596617462385	337	36418823	-1,-1,1,10	11,2,-6,1	ok
-1.193878	-31.734694	363	132958060904839289	677	132958071218250579	-1,1,10,-11	-11,1,10,-11	ok
-1.193878	-31.224490	281	13515637992718094	664	66711053393069074	-1,2,-9,9	-11,-10,10,10	ok
-1.193878	-30.714286	180	30790576089	665	66720925908142496	-1,-4,-4,-4	10,10,10,10	ok
-1.193878	-30.204082	347	66681434022391265	665	66720925908142496	-1,8,10,10	10,10,10,10	ok
-1.193878	-29.693878	327	32479801288134452	628	14738679375925166	-1,9,10,-10	10,10,-10,9	ok
-1.193878	-29.183673	327	32479801288134452	660	62274862291938445	-1,9,10,-10	10,-10,9,10	ok
-1.193878	-28.673469	296	14732314495311119	627	14735498308830058	-1,9,-10,9	10,-10,-10,9	ok
-1.193878	-28.163265	296	14732314495311119	625	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.193878	-27.653061	296	14732314495311119	625	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.193878	-27.142857	293	14134174203751952	623	14134177230126971	-1,9,9,9	-10,9,9,9	ok
-1.193878	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.193878	-26.122449	294	14134174371883889	622	14134177061995017	1,9,9,9	9,9,9,9	ok
-1.193878	-25.612245	294	14134174371883889	622	14134177061995017	1,9,9,9	9,9,9,9	ok
-1.193878	-25.102041	294	14134174371883889	622	14134177061995017	1,9,9,9	9,9,9,9	ok
-1.193878	-24.591837	261	6127216937582129	595	6127218708778185	1,-9,-9,-9	9,-9,-9,-9	ok
-1.193878	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.193878	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.193878	-23.061224	258	6125569946746277	593	6125571717704269	-1,8,-9,-9	-9,8,-9,-9	ok
-1.193878	-22.551020	243	2537568978100002	570	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.193878	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.193878	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.193878	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.193878	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.193878	-20.000000	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.173469	-45.000000							error: T SSCS does not start with ±1: [-2, -8, -1, -1]
-1.173469	-44.489796	25	12088	124	9697	1,-1,0,1	-17,0,1,-1	ok
-1.173469	-43.979592	5	463	106	6072	1,-1,-1,0	-17,1,-1,-1	ok
-1.173469	-43.469388	91	161253859	231	219421	1,0,1,-3	16,-1,-2,1	ok
-1.173469	-42.959184	12	1709	42	1400	1,0,-1,-1	-16,0,-1,0	ok
-1.173469	-42.448980	51	249569	157	23841	1,0,0,-2	15,-2,0,1	ok
-1.173469	-41.938776	7	494	41	1348	1,0,0,-1	15,0,-1,0	ok
-1.173469	-41.428571	2	89	51	1682	1,0,0,0	-15,0,0,-1	ok
-1.173469	-40.918367	1	77	218	140157	-1,0,0,0	14,14,0,0	ok
-1.173469	-40.408163	1	77	126	10998	-1,0,0,0	14,-1,1,-1	ok
-1.173469	-39.897959	1	77	12	752	-1,0,0,0	14,0,0,0	ok
-1.173469	-39.387755	23	9590	76	2674	-1,0,0,1	-14,0,1,0	ok
-1.173469	-38.877551	472	1948634175409875527	417	1700990275	-1,0,-1,13	13,6,-12,-1	ok
-1.173469	-38.367347							error: T SSCS does not start with ±1: [-2, 0, 0, 0]
-1.173469	-37.857143	4	298	172	33385	1,0,-1,0	13,0,-1,1	ok
-1.173469	-37.346939	4	298	720	547829342632538516	1,0,-1,0	-13,0,0,12	ok
-1.173469	-36.836735	4	298	722	548500136869131311	1,0,-1,0	-13,7,0,12	ok
-1.173469	-36.326531	3	275	266	696766	-1,0,-1,0	12,-11,1,1	ok
-1.173469	-35.816327	214	161406858922652	408	1089907992	-1,0,1,7	12,1,-12,0	ok
-1.173469	-35.306122	382	160602940223414339	713	532429196055188656	-1,0,2,11	12,0,-12,-12	ok
-1.173469	-34.795918	100	378056252	381	541879637	-1,0,10,0	-12,0,-11,0	ok
-1.173469	-34.285714	194	132410439527	686	142128831247566283	-1,0,11,3	-12,-7,0,11	ok
-1.173469	-33.775510	372	141520454936285777	521	101599726454	-1,0,11,-11	11,11,10,3	ok
-1.173469	-33.265306	90	126922277	498	8965341443	-1,-1,7,1	11,-11,-1,-4	ok
-1.173469	-32.755102	92	164647730	280	1107794	-1,-1,1,-3	11,10,-2,1	ok
-1.173469	-32.244898	367	137197639807209155	415	1584816828	-1,1,-11,-11	11,2,-11,1	ok
-1.173469	-31.734694	335	40577314256834354	675	117155141146118680	-1,-2,3,10	-11,2,8,-11	ok
-1.173469	-31.224490	346	66592656975466895	666	66720926273439432	-1,-4,10,10	-11,10,10,10	ok
-1.173469	-30.714286	347	66681434022391265	665	66720925908142496	-1,8,10,10	10,10,10,10	ok
-1.173469	-30.204082	348	66701174303596952	665	66720925908142496	-1,9,10,10	10,10,10,10	ok
-1.173469	-29.693878	348	66701174303596952	628	14738679375925166	-1,9,10,10	10,10,-10,9	ok
-1.173469	-29.183673	328	32485555782212454	662	64459530379291495	-1,-10,10,-10	10,-10,-10,10	ok
-1.173469	-28.673469	296	14732314495311119	647	31288144257776695	-1,9,-10,9	10,-10,-10,-10	ok
-1.173469	-28.163265	296	14732314495311119	625	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.173469	-27.653061	296	14732314495311119	625	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.173469	-27.142857	293	14134174203751952	623	14134177230126971	-1,9,9,9	-10,9,9,9	ok
-1.173469	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.173469	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.173469	-25.612245	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.173469	-25.102041	294	14134174371883889	622	14134177061995017	1,9,9,9	9,9,9,9	ok
-1.173469	-24.591837	261	6127216937582129	595	6127218708778185	1,-9,-9,-9	9,-9,-9,-9	ok
-1.173469	-24.081633	261	6127216937582129	594	6127218598078424	1,-9,-9,-9	-9,-9,-9,-9	ok
-1.173469	-23.571429	261	6127216937582129	594	6127218598078424	1,-9,-9,-9	-9,-9,-9,-9	ok
-1.173469	-23.061224	258	6125569946746277	593	6125571717704269	-1,8,-9,-9	-9,8,-9,-9	ok
-1.173469	-22.551020	243	2537568978100002	570	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.173469	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.173469	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.173469	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.173469	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.173469	-20.000000	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.153061	-45.000000	113	1060600594	281	1149851	1,-2,-1,3	-18,-3,-4,-1	ok
-1.153061	-44.489796	25	12088	162	25167	1,-1,0,1	-17,0,-2,-1	ok
-1.153061	-43.979592	5	463	86	3708	1,-1,-1,0	-17,-2,0,-1	ok
-1.153061	-43.469388	18	4463	253	438484	1,0,-2,0	16,0,2,1	ok
-1.153061	-42.959184	4	298	190	55247	1,0,-1,0	-16,0,-3,0	ok
-1.153061	-42.448980	186	46388600119	247	327615	1,0,-1,4	15,1,0,-2	ok
-1.153061	-41.938776	7	494	748	1948634232660226861	1,0,0,-1	15,0,-1,13	ok
-1.153061	-41.428571	7	494	39	1297	1,0,0,-1	-15,0,-1,0	ok
-1.153061	-40.918367	1	77	71	2387	-1,0,0,0	14,-3,0,0	ok
-1.153061	-40.408163	1	77	314	5891000	-1,0,0,0	14,0,5,-1	ok
-1.153061	-39.897959	6	464	12	752	-1,0,0,-1	14,0,0,0	ok
-1.153061	-39.387755	50	248864	221	154263	-1,0,0,-2	-14,-1,3,0	ok
-1.153061	-38.877551	3	275	98	4727	-1,0,-1,0	13,4,0,0	ok
-1.153061	-38.367347							error: T SSCS does not start with ±1: [-2, 0, 0, -1]
-1.153061	-37.857143							error: T SSCS does not start with ±1: [-2, 0, -1, -1]
-1.153061	-37.346939	381	150999376233044644	156	23411	1,0,1,11	-13,0,-2,-1	ok
-1.153061	-36.836735	427	577384324614417874	532	553328330228	1,0,1,12	-13,12,3,-5	ok
-1.153061	-36.326531	26	15050	252	411754	-1,0,2,0	12,-11,-1,1	ok
-1.153061	-35.816327	205	2315073204752	408	1089907992	-1,0,-4,5	12,1,-12,0	ok
-1.153061	-35.306122	107	773916152	699	282112743986329267	-1,0,-11,-1	-12,0,-12,11	ok
-1.153061	-34.795918	390	274134141953462714	712	532429195023268897	-1,0,11,11	-12,0,-12,-12	ok
-1.153061	-34.285714	390	274134141953462714	205	83413	-1,0,11,11	-12,11,-1,0	ok
-1.153061	-33.775510	177	22244994200	370	378028734	-1,-1,-10,-3	11,11,10	ok
-1.153061	-33.265306	34	32384	217	124229	-1,-1,-1,1	11,-11,-1,-1	ok
-1.153061	-32.755102	222	575841030841460	368	365350974	-1,1,-11,7	11,10,10	ok
-1.153061	-32.244898	81	27235889	563	1397349856870719	-1,-2,-2,2	-11,3,-11,-8	ok
-1.153061	-31.734694	352	68899591900526249	678	133057458988931154	-1,3,-11,10	-11,4,10,-11	ok
-1.153061	-31.224490	347	66681434022391265	666	66720926273439432	-1,8,10,10	-11,10,10,10	ok
-1.153061	-30.714286	348	66701174303596952	665	66720925908142496	-1,9,10,10	10,10,10,10	ok
-1.153061	-30.204082	328	32485555782212454	665	66720925908142496	-1,-10,10,-10	10,10,10,10	ok
-1.153061	-29.693878	323	31288139504878815	648	31293739669567733	-1,-10,-10,-10	10,10,-10,-10	ok
-1.153061	-29.183673	323	31288139504878815	647	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-1.153061	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.153061	-28.163265	296	14732314495311119	625	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.153061	-27.653061	296	14732314495311119	625	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.153061	-27.142857	293	14134174203751952	623	14134177230126971	-1,9,9,9	-10,9,9,9	ok
-1.153061	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.153061	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.153061	-25.612245	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.153061	-25.102041	292	14131091504650400	622	14134177061995017	-1,-9,9,9	9,9,9,9	ok
-1.153061	-24.591837	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.153061	-24.081633	261	6127216937582129	594	6127218598078424	1,-9,-9,-9	-9,-9,-9,-9	ok
-1.153061	-23.571429	261	6127216937582129	594	6127218598078424	1,-9,-9,-9	-9,-9,-9,-9	ok
-1.153061	-23.061224	259	6125570057431144	594	6127218598078424	1,8,-9,-9	-9,-9,-9,-9	ok
-1.153061	-22.551020	244	2537569049340004	570	2537570117940154	1,8,8,8	-9,8,8,8	ok
-1.153061	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.153061	-21.530612	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.153061	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.153061	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.153061	-20.000000	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.132653	-45.000000	16	4184	184	47244	1,-2,-1,-1	17,2,-2,-1	ok
-1.132653	-44.489796	52	276394	295	2372898	1,-1,0,-2	-17,-1,-2,-2	ok
-1.132653	-43.979592	5	463	324	10104728	1,-1,-1,0	16,-2,-1,2	ok
-1.132653	-43.469388	55	410869	279	924088	1,0,2,1	16,0,-3,1	ok
-1.132653	-42.959184	4	298	766	10680010080751821989	1,0,-1,0	-16,-1,-1,-15	ok
-1.132653	-42.448980	32	27493	26	1005	1,0,-1,1	15,-1,0,0	ok
-1.132653	-41.938776	24	9728	140	13998	1,0,0,1	15,0,0,1	ok
-1.132653	-41.428571	7	494	285	1516382	1,0,0,-1	-15,0,-5,0	ok
-1.132653	-40.918367	1	77	45	1457	-1,0,0,0	14,-2,0,0	ok
-1.132653	-40.408163	1	77	114	7232	-1,0,0,0	14,0,-2,0	ok
-1.132653	-39.897959	6	464	10	714	-1,0,0,-1	-14,0,0,0	ok
-1.132653	-39.387755	354	69051438904821989	74	2529	-1,0,0,-11	-14,1,0,-1	ok
-1.132653	-38.877551	3	275	495	7972624649	-1,0,-1,0	13,3,-1,-4	ok
-1.132653	-38.367347							error: T SSCS does not start with ±1: [-2, 0, 0, -2]
-1.132653	-37.857143							error: T SSCS does not start with ±1: [-2, 0, -1, 0]
-1.132653	-37.346939	428	640711518334090523	704	290293981555034810	1,0,3,12	-13,0,12,11	ok
-1.132653	-36.836735	60	1469753	262	693229	1,0,-5,0	12,12,-3,0	ok
-1.132653	-36.326531	343	66523669472059877	703	283395935701805931	-1,0,10,10	12,-11,0,-12	ok
-1.132653	-35.816327	409	518503989885206327	408	1089907992	-1,0,11,-12	12,1,-12,0	ok
-1.132653	-35.306122	414	532429172321034452	530	493391481742	-1,0,-12,-12	-12,0,-12,-4	ok
-1.132653	-34.795918	414	532429172321034452	702	282812132740760797	-1,0,-12,-12	-12,-1,0,-12	ok
-1.132653	-34.285714	386	258794999567180559	507	15825717163	-1,-1,10,11	-12,11,11,2	ok
-1.132653	-33.775510	13	2277	377	532733739	-1,-1,-1,-1	11,11,-11	ok
-1.132653	-33.265306	142	3797866280	672	74129875105745606	-1,1,-11,-2	11,-11,1,-11	ok
-1.132653	-32.755102	357	79090084352297864	503	12425894168	-1,-2,2,-11	11,10,-11,2	ok
-1.132653	-32.244898	364	133024313226982652	631	15971827991466882	-1,3,10,-11	-11,-6,-11,9	ok
-1.132653	-31.734694	365	133190052359129402	681	137469122921118549	-1,8,10,-11	-11,9,-11,-11	ok
-1.132653	-31.224490	349	66711046087671104	666	66720926273439432	-1,-10,10,10	-11,10,10,10	ok
-1.132653	-30.714286	323	31288139504878815	665	66720925908142496	-1,-10,-10,-10	10,10,10,10	ok
-1.132653	-30.204082	323	31288139504878815	665	66720925908142496	-1,-10,-10,-10	10,10,10,10	ok
-1.132653	-29.693878	323	31288139504878815	648	31293739669567733	-1,-10,-10,-10	10,10,-10,-10	ok
-1.132653	-29.183673	323	31288139504878815	647	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-1.132653	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.132653	-28.163265	296	14732314495311119	625	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.132653	-27.653061	296	14732314495311119	625	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.132653	-27.142857	293	14134174203751952	623	14134177230126971	-1,9,9,9	-10,9,9,9	ok
-1.132653	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.132653	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.132653	-25.612245	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.132653	-25.102041	292	14131091504650400	622	14134177061995017	-1,-9,9,9	9,9,9,9	ok
-1.132653	-24.591837	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.132653	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.132653	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.132653	-23.061224	261	6127216937582129	594	6127218598078424	1,-9,-9,-9	-9,-9,-9,-9	ok
-1.132653	-22.551020	244	2537569049340004	570	2537570117940154	1,8,8,8	-9,8,8,8	ok
-1.132653	-22.040816	244	2537569049340004	569	2537570046700137	1,8,8,8	8,8,8,8	ok
-1.132653	-21.530612	244	2537569049340004	569	2537570046700137	1,8,8,8	8,8,8,8	ok
-1.132653	-21.020408	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.132653	-20.510204	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.132653	-20.000000	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.112245	-45.000000	16	4184	116	7592	1,-2,-1,-1	17,-2,-1,-1	ok
-1.112245	-44.489796	52	276394	100	4917	1,-1,0,-2	-17,-1,-1,-1	ok
-1.112245	-43.979592	5	463	105	5963	1,-1,-1,0	16,1,-1,-1	ok
-1.112245	-43.469388	62	1794563	174	34685	1,0,3,1	-16,0,-1,1	ok
-1.112245	-42.959184	10	1174	183	46940	1,0,1,0	-16,1,-1,1	ok
-1.112245	-42.448980	12	1709	762	6058651508526181926	1,0,-1,-1	15,-1,0,14	ok
-1.112245	-41.938776	51	249569	13	791	1,0,0,-2	-15,0,0,0	ok
-1.112245	-41.428571	1	77	23	961	-1,0,0,0	-15,-1,0,0	ok
-1.112245	-40.918367	1	77	472	4752003788	-1,0,0,0	14,1,-14,-1	ok
-1.112245	-40.408163	1	77	77	2747	-1,0,0,0	14,0,1,0	ok
-1.112245	-39.897959	23	9590	239	267519	-1,0,0,1	-14,0,0,-2	ok
-1.112245	-39.387755	71	8771765	414	1547654403	-1,0,-1,2	-14,2,-12,-1	ok
-1.112245	-38.877551	20	5777	90	3890	-1,0,1,-1	13,-3,-1,0	ok
-1.112245	-38.367347	337	45210554270478905	729	640765408306952584	-1,0,-5,10	13,-1,3,12	ok
-1.112245	-37.857143							error: T SSCS does not start with ±1: [-2, 0, 1, 4]
-1.112245	-37.346939	123	1455813818	58	1866	1,0,12,0	-13,-1,0,-1	ok
-1.112245	-36.836735	115	1060738768	235	248136	1,0,-12,0	12,12,-2,0	ok
-1.112245	-36.326531	114	1060692710	688	142268158819797129	-1,0,-12,0	12,-11,0,11	ok
-1.112245	-35.816327	114	1060692710	445	2791128231	-1,0,-12,0	12,1,-12,1	ok
-1.112245	-35.306122	124	1473566327	442	2733894517	-1,0,-12,-1	-12,0,-12,1	ok
-1.112245	-34.795918	384	237157937617406652	709	518595930342795173	-1,-1,-9,11	-12,1,11,-12	ok
-1.112245	-34.285714	13	2277	393	741336742	-1,-1,-1,-1	-12,11,11	ok
-1.112245	-33.775510	142	3797866280	514	38197788981	-1,1,-11,-2	11,11,-11,-3	ok
-1.112245	-33.265306	360	124837591537315502	603	7394473248142556	-1,-2,9,-11	11,-11,-2,9	ok
-1.112245	-32.755102	358	103009601338645652	522	120318915404	-1,-3,6,-11	11,10,-11,3	ok
-1.112245	-32.244898	340	62237361082365380	356	164720304	-1,-8,9,10	-11,-9,9	ok
-1.112245	-31.734694	349	66711046087671104	679	133256401683868569	-1,-10,10,10	-11,10,10,-11	ok
-1.112245	-31.224490	349	66711046087671104	666	66720926273439432	-1,-10,10,10	-11,10,10,10	ok
-1.112245	-30.714286	349	66711046087671104	665	66720925908142496	-1,-10,10,10	10,10,10,10	ok
-1.112245	-30.204082	323	31288139504878815	665	66720925908142496	-1,-10,-10,-10	10,10,10,10	ok
-1.112245	-29.693878	323	31288139504878815	648	31293739669567733	-1,-10,-10,-10	10,10,-10,-10	ok
-1.112245	-29.183673	323	31288139504878815	647	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-1.112245	-28.673469	323	31288139504878815	646	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-1.112245	-28.163265	321	31282544843925584	645	31282549346268347	-1,9,-10,-10	-10,9,-10,-10	ok
-1.112245	-27.653061	296	14732314495311119	625	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.112245	-27.142857	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.112245	-26.632653	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.112245	-26.122449	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.112245	-25.612245	293	14134174203751952	622	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.112245	-25.102041	282	13554435274332185	622	14134177061995017	-1,-9,-9,9	9,9,9,9	ok
-1.112245	-24.591837	260	6127216826882384	595	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.112245	-24.081633	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.112245	-23.571429	260	6127216826882384	594	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.112245	-23.061224	258	6125569946746277	594	6127218598078424	-1,8,-9,-9	-9,-9,-9,-9	ok
-1.112245	-22.551020	243	2537568978100002	570	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.112245	-22.040816	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.112245	-21.530612	244	2537569049340004	569	2537570046700137	1,8,8,8	8,8,8,8	ok
-1.112245	-21.020408	244	2537569049340004	569	2537570046700137	1,8,8,8	8,8,8,8	ok
-1.112245	-20.510204	244	2537569049340004	569	2537570046700137	1,8,8,8	8,8,8,8	ok
-1.112245	-20.000000	244	2537569049340004	569	2537570046700137	1,8,8,8	8,8,8,8	ok
-1.091837	-45.000000	77	16695529	116	7592	1,-2,1,2	17,-2,-1,-1	ok
-1.091837	-44.489796	52	276394	148	17358	1,-1,0,-2	-17,-1,0,1	ok
-1.091837	-43.979592	5	463	147	17173	1,-1,-1,0	16,-1,0,1	ok
-1.091837	-43.469388	78	17343103	42	1400	1,0,-7,0	-16,0,-1,0	ok
-1.091837	-42.959184	21	5884	103	5534	1,0,1,-1	-16,-3,0,-1	ok
-1.091837	-42.448980	12	1709	122	9150	1,0,-1,-1	15,-1,-2,0	ok
-1.091837	-41.938776	69	5003864	139	13832	1,0,0,2	-15,0,0,1	ok
-1.091837	-41.428571	1	77	727	608482022600295682	-1,0,0,0	-15,-2,2,12	ok
-1.091837	-40.918367	1	77	62	1988	-1,0,0,0	14,1,-1,0	ok
-1.091837	-40.408163	6	464	258	566552	-1,0,0,-1	14,0,-1,-2	ok
-1.091837	-39.897959	106	741336764	76	2674	-1,0,0,3	-14,0,1,0	ok
-1.091837	-39.387755	3	275	224	158739	-1,0,-1,0	-14,13,0,-1	ok
-1.091837	-38.877551	28	18527	308	5067310	-1,0,-2,-1	13,2,2,-2	ok
-1.091837	-38.367347	114	1060692710	427	1975846927	-1,0,-12,0	13,0,-13,0	ok
-1.091837	-37.857143							error: T SSCS does not start with ±1: [-2, 0, 2, -2]
-1.091837	-37.346939	435	1007205229491105968	540	3815560857551	1,0,12,12	-13,-2,0,-6	ok
-1.091837	-36.836735	307	18001571791909094	726	578580883094419429	1,0,12,9	12,12,1,12	ok
-1.091837	-36.326531	141	3654483777	703	283395935701805931	-1,-1,12,1	12,-11,0,-12	ok
-1.091837	-35.816327	410	518549947383786635	541	4618880439372	-1,-1,11,-12	12,1,-12,-5	ok
-1.091837	-35.306122	48	199395	708	518549969788169218	-1,-1,-2,1	-12,-1,11,-12	ok
-1.091837	-34.795918	13	2277	710	518779803114534928	-1,-1,-1,-1	-12,3,11,-12	ok
-1.091837	-34.285714	128	1546319465	392	741298238	-1,1,-11,1	11,11,11	ok
-1.091837	-33.775510	143	3834296234	504	12603559506	-1,-2,-11,-2	11,11,-11,2	ok
-1.091837	-33.265306	361	128882205089963402	607	8087036442198434	-1,-3,-10,-11	11,-11,-3,9	ok
-1.091837	-32.755102	303	15981963648634235	375	516313023	-1,7,-11,9	11,10,-11	ok
-1.091837	-32.244898	349	66711046087671104	362	250197244	-1,-10,10,10	-11,-10,-10	ok
-1.091837	-31.734694	366	133256391358893179	679	133256401683868569	-1,10,10,-11	-11,10,10,-11	ok
