category_id	count	encoding	T_scs	gamma_scs
1372	27	176182801706400896838497380180935815436584585248769472610596826	1,-9,-9,-9,-9	9,-9,-9,-9
1373	6	176182801706400896869417870507338132364824350216011890565667383	1,-9,-9,-9,-9	9,9,-9,-9
1374	5	176182801706400932123851502497632102578756295485914615375023045	-1,-9,-9,-9,-9	9,9,9,9
1375	1	176182801706401047140346433267019714898013442857014188829170938	1,-9,-9,-9,-9	9,9,9,9
1376	1	176372118068008791941549042147386388880333344339956225163562147	-1,0,9,-9,-9	-10,1,8,-3,-2
1377	1	176372270999293714149772005893900207161042101241807134509257900	-1,6,9,-9,-9	9,9,8,9
1378	1	176372321976414262822364734097856105258298035823486625016816945	-1,8,9,-9,-9	9,-9,-9,-9
1379	7	176372321976414391875478055263363186024404915821302847999809350	-1,8,9,-9,-9	9,-9,8,9
1380	2	176372334720696446679555853910426603099636855224041135027132060	-1,-9,9,-9,-9	9,-9,-9,-9
1381	1	176372334720696446710492971508030897976452933777395854699531521	-1,-9,9,-9,-9	9,9,-9,-9
1382	1	176372334720696586173861953265462936293073179094825922484995146	-1,-9,9,-9,-9	9,-9,-9,9
1383	1	176372347464979701793669685328145768114777904747519263986939498	1,9,9,-9,-9	9,9,9,9
1384	1	208400254639826957518647158413959858956555433637644831455587280	-1,1,1,9,-9	9,9,7,8
1385	1	209289057370467981282213849765874676482487185575755699902630170	-1,-4,3,9,-9	9,9,9,9
1386	1	211077155433356591387236728497710463965668983293730042117533070	-1,-3,7,9,-9	9,9,-9,9
1387	1	211526404978711364707839464645290815058583854837385825372851270	-1,2,8,9,-9	9,9,-9,2
1388	1	211526479684253757542715197666096479402468431560331058941559170	-1,-5,8,9,-9	9,9,-8,7
1389	1	211976505917224793031243058993049253371653868496900383875628169	-1,0,9,9,-9	-10,-2,-3,-1,0
1390	1	212202192614793121863336366272864169254126794707076881225714777	-1,0,-1,0,9	10,0,9,9
1391	1	212202207597658570763981982293716160519612011490622598942144931	1,-1,-1,0,9	10,9,9,-1
1392	1	212202207597660818777082999619751870025394621850041529656006925	-1,-1,5,-1,0	-10,-1,-1,0,9
1393	1	212202222580525941439180056870916354441220975384799272226948453	1,1,-1,0,9	10,10,3,10
1394	1	212202237563394941375447560853428329260850746009405505657781051	-1,0,-10,-1,0	10,-2,-1,0,9
1395	1	212427834586754254065072380024735756525064376383773492878095013	-1,0,1,0,9	10,0,5,-9
1396	1	212653701482910087002832270125878451585352042159064492320313539	-1,0,-2,0,9	10,0,8,-4
1397	1	212653716493667289550138887892317282434400480726078966488319628	1,-1,-2,0,9	10,5,9,-10
1398	1	212654420735438289335546362565594206776440687174185082301964408	-1,0,9,9,5	10,-1,-2,0,9
1399	1	212879793512510138956808849284819607289914177908600891867415279	1,0,2,0,9	10,10,-1,0,-1
1400	1	212879793512510410525496521642361859747926383124297684491106502	-1,0,2,0,9	-10,0,3,9,0
1401	1	213106110884984356997110104781557239888954828395402697082574927	-1,0,-3,0,9	-11,0,-9,9
1402	1	213559422497179928151820107671935346092475821775040629856811000	-1,0,-4,0,9	-11,0,10,-1,0
1403	1	213559422497179928572118042780030846936527024374392301740429892	-1,0,-4,0,9	11,1,1,5,-1
1404	1	214013637998559402334163875461761464009803039805684040649978060	-1,0,-5,0,9	-11,0,5,2
1405	1	214924787399627227434105870570367625121660391759144889421058020	-1,0,-7,0,9	-10,0,8,0
1406	1	215610534690283644092524955942417966543942065951959075009409141	1,0,8,0,9	10,2,0,8
1407	1	215839572578790269515150179537953817827026221198329291156199762	-1,0,-9,0,9	-10,0,-9,0
1408	1	215839572578790269515153171253037331725732584734665167576803513	-1,0,-9,0,9	10,0,-10,0
1409	1	215839572578790403447635738434637889221021289856577424994584713	-1,0,-9,0,9	9,-9,0,9
1410	1	215839572578791053323451703877813160824856817040006828450624532	-1,0,-9,0,9	-10,-2,1,9,-1
1411	1	216068838549277423615800454294644844675854174076916221249816452	-1,0,9,0,9	-10,8,9,8
1412	1	216068838549277497950007982226405308601562598482850717190720502	-1,0,9,0,9	-10,0,9,-9
1413	1	216068838549277499226095510560037674643414419089232535195890781	1,0,9,0,9	10,10,-4,0
1414	1	216068838549277499226108015938287013580304398244364158940834701	1,0,9,0,9	10,3,10,-1
1415	1	216298332813720771019458174115133236728765888177441939801419501	1,0,-10,0,9	10,4,5,-1
1416	1	216298332813720904880821206643152288024439771936590621748609796	1,0,-10,0,9	10,-6,0,9
1417	1	216298332813721365499934287946786066613830504101465073931499084	-1,0,-10,0,9	-11,2,1,10
1418	1	216298348049345946127435345438132931600903205707698290285907219	1,-1,-10,0,9	10,-10,0,9
1419	1	216528055584279005059327726371411326796784575758968214333187416	1,0,10,0,9	10,10,1,-3
1420	1	219363261806344371584092345668696177432122867568644425634228520	-1,0,-2,0,2,2	-10,0,2,0,9
1421	1	228508812870061265312053102913840265081241187019593068402771000	-1,0,0,1,-8,0	10,1,0,0,9
1422	1	254771882188436374717362175993003211154938738389853257607918506	1,0,0,0,-9,0	10,2,0,-10,0
1423	1	259633359084471310133118949829601717047387979334693406118411045	-1,0,-10,-1,9	10,1,9,9
1424	1	300215126005657807914703734806152202846766785804378798712957348	-1,-1,1,10,-9	11,-10,-2,-1,-1
1425	1	304616251747273005765573915773641888881580100155439964081283307	-1,-1,8,10,-9	10,10,10,-10
1426	1	305249878743561367716098588643610547433394473901226741900494665	-1,0,9,10,-9	-11,0,9,10
1427	1	305567557373679234239666253701343773070860542301414799340555473	-1,-1,-1,1,9	-11,1,10,10
1428	1	305884761849597792594005637733915307390395935538269504919033965	-1,0,10,10,-9	-11,1,-10,0
1429	1	305885133234794324936422763524881069377377028331019972937295748	-1,0,1,1,9	-11,0,-1,0,-1
1430	1	305885153867316637956900519902072970422364744540291662506868487	-1,-1,1,1,9	-10,-1,-1,-1,1
1431	1	305885153867316637956900710550487891075334155957234649462055503	-1,-1,1,1,9	9,9,-9,1
1432	1	305885153867317176938442675750730325951802622152807466243296745	1,-1,1,1,9	10,-4,0,-10
1433	1	305885174499847572429309577504508991129449142930041405927529088	-1,-1,-1,9,1	10,1,1,1,9
1434	1	306203101113884066139457377732105544415693159837646222915461356	-1,-2,-2,1,9	10,-10,1,9
1435	1	306521254817002248413313959163434858096913478971955154478789702	-1,0,2,4,0	-10,0,2,1,9
1436	1	306839821865053536763129757703047766355098836219907082821086190	-1,1,-3,1,9	-11,1,5,10
1437	1	306839904620489731823427959704091652801440465888683571317679651	1,3,-3,1,9	10,-9,1,9
1438	1	307797220398502569257945057118475898430079403197677362062295041	1,0,4,1,9	10,9,1,8
1439	1	309720550427007975410864054707783393225725649057882317487741670	-1,1,7,1,9	10,1,9,-10
1440	1	310042191811240948985682915360393859916199239583367606832216305	-1,1,-8,1,9	9,8,-9,1
1441	1	310364104529320595731598145516822915611060506408242483389601837	-1,0,8,1,9	-10,0,9,-1,0
1442	1	310686414245543348954655924496918622817598096752109607008427280	-1,1,-9,1,9	9,9,2,8
1443	1	310686414245543385751008119547273127608292213894628274333089370	-1,1,-9,1,9	9,9,9,8
1444	1	310686414245543613498410984423569922233410285432025547816878955	-1,1,-9,1,9	9,9,7,9
1445	1	311008953995615017838964150326707191434021507378428463490483249	-1,0,9,1,9	9,8,9,1
1446	1	311331891465490514358694984292229100429142219207670145119672666	-1,1,-10,1,9	10,10,2,9
1447	1	311331933372765044773501405820254899602648812993726344831999151	1,2,-10,1,9	10,6,-10,1
1448	1	366118824036473648626128779663721094359044943366379102420968601	1,0,0,1,-9,0	-11,0,0,0,0
1449	1	366495054001642551789859993598729369616363283903828069387197727	-1,0,1,9,1,0	-11,0,1,-2,9
1450	1	437783736932671098935028514328693839423857395699677031406476697	-1,0,0,2,9	11,-1,-2,8
1451	1	437783736932671289423340252987864031350750338847123910835333857	1,0,0,2,9	-11,0,0,0,1
1452	1	439119743569252785561183444990895838776585601874719309534051624	-1,-1,-2,2,9	9,9,-9,1
1453	1	439565918417206478098902484356328481301014590332361862511459375	-1,-1,2,2,9	-10,2,9,9
1454	1	441803203468884312067153599673877663606746118049041704327123563	-1,1,-5,2,9	-10,1,2,-9
1455	1	443600747507667169744881819764551004743033553866819544347920971	-1,2,-7,2,9	-10,-8,8,9
1456	1	444502059929643979782837510318880469612987877131667810771219005	-1,2,-8,2,9	9,9,8,9
1457	1	445405088987800337151254159195528286463168196900637159511453610	-1,2,-9,2,9	10,10,10
1458	1	445405088987800337151715597752085333238655598186322186745805371	-1,2,-9,2,9	9,-9,-9,-3
1459	1	445405088987800435265069951397086013267915863186788711160353545	-1,2,-9,2,9	9,-9,2,-9
1460	1	524020383231366285451425055851342844252913481862629722678300970	-1,0,0,2,-9,0	10,1,6,0
1461	1	525601667344503259580645050681855887841677329602169053328561721	-1,1,2,-3,9	-10,1,1,9
1462	1	533040098849649644244280995045416964681999226804218905770257889	-1,0,9,-3,9	9,9,-9,-4
1463	1	625992215701866602132111208129229619876003225563837515063419586	-1,-1,-1,3,9	-10,-1,7,9
1464	1	634124879530253136536586074621570488316004208175476571606403276	-1,0,7,3,9	9,9,3,-9
1465	1	634754713645322281182827520943675689037995215545391550350408295	-1,2,-8,3,9	9,9,6,9
1466	1	639178821276149322497372834179067770418661287926490317972886526	-1,1,11,3,9	11,-10,8,4
1467	33	704731181361010038061001754552487552400118508032604229784160892	-1,8,-9,-9,-9	-9,-9,-9,-9,-9
1468	755	704731206825606347749859547235987325794879265190801445527867752	-1,-9,-9,-9,-9	-9,-9,-9,-9,-9
1469	1	704731206825606577782849408775171257568371873314452099055009839	1,-9,-9,-9,-9	-9,-9,-9,-9,-9
1470	20	704731206825606577782849408775771942492350085518746908245876609	-1,-9,-9,-9,-9	9,-9,-9,-9,-9
1471	1	704731232290204037636714692875499804938433840216294043544034295	-1,-9,-9,-9,-9	9,9,-9,-9,-9
1472	1	759656091574527273173336102781585786425276576529941236551011742	-1,1,9,-4,9	-10,3,8,8
1473	1	761895724915155007500110339589926244749047103146084422501093139	-1,1,-11,-4,9	-11,-2,10,-11
1474	1	891601728439185538275018895379175860904761042119583571682320901	1,-2,1,4,9	10,5,9,-9
1475	1	903807265122724715405614439755975890596589780876660809182443658	-1,0,8,4,9	9,9,8,1
1476	1	904685280667866063618471817489155334882478618887240356422392689	-1,2,-9,4,9	9,-9,4,9
1477	1	904685387242559017305422762197228239251739989063080003302906388	-1,3,-9,4,9	9,9,8,9
1478	1	905563775799132054800801202052179095728653501607484088992823645	-1,1,9,4,9	9,9,9,9
1479	1	907323486433650585888779266128335995244063776004212156729445075	-1,2,10,4,9	10,-10,-2,10
1480	1	1062024232813601987758901813174781882236477237319439519233803988	-1,0,1,-5,9	-10,0,1,-5,3
1481	1	1062024294125139381781713226402105771718789627462387439176704118	-1,-1,1,-5,9	9,8,8,-9
1482	1	1145900102206257460809930559805563224923260536068989886421594364	-1,0,-10,0,9	10,1,1,-2,9
1483	1	1261431542432605921671775445561317810645939458235453580192341738	-1,0,0,5,9	10,0,2,7
1484	1	1281975986981415015844772179616885268166585011532518138478198650	-1,-5,-9,5,9	9,-9,5,8
1485	1	1283193509905741695787081761695771455721123363830009660630430790	-1,0,9,5,9	9,9,8,8
1486	1	1803160790181253415544881212134431562912072406003799763539320570	-1,-5,-7,6,9	9,9,-9,9
1487	1	2506792341255063233580674087925162026739711331485545094113275936	1,0,0,7,9	10,8,10,0
1488	1	2518233637439955829491322581541122200991793201624886958742257270	-1,-3,-3,7,9	9,9,9,6
1489	1	2545892012134621841478217765979455129379068747000138794030513263	-1,-6,-9,7,9	9,9,8,9
1490	1	2548208432876850038293257366417530268044257768094033193311704245	-1,1,9,7,9	9,9,9,-6
1491	1	2548208696615837191946597599214973546138953868940288051142839241	-1,2,9,7,9	9,9,8,-9
1492	1	3521091829962147907940391527236696464357344435915092533619377137	-1,-1,1,8,9	9,8,-9,1
1493	1	3521092004959480987182797380478696659795467372288438923985180590	-1,1,1,8,9	10,1,4,1
1494	1	3527376861813956109409089477245685813589022783403130279019443038	-1,-2,2,8,9	9,-9,2,9
1495	1	3536823078582984185749714555189397975075406740444289142722958591	-1,0,-4,8,9	10,-1,0,-3,0
1496	1	3539977611564080701767746559026657287147173338798154237046121469	-1,1,4,8,9	9,-9,1,9
1497	1	3539978490655903366265773115184713110750964441608871670688842924	-1,-4,4,8,9	9,-9,-6,-4
1498	1	3565306169575047159237565776220195370076011420786675795879548299	-1,1,8,8,9	9,-9,1,8
1499	1	3565306700330846083621308551674685240854182492569683894673210349	-1,-3,8,8,9	9,9,-8,4
1500	1	3568486637193454370510779595416034568543854839688334373204738263	-1,8,-9,8,9	9,-9,-9,-9
1501	2	3568486637193454951001534247699919373385647274669836101938896772	-1,8,-9,8,9	9,-9,8,9
1502	1	3571664448409990292214903104035870589466417822851090602093099833	-1,0,9,8,9	9,-9,-1,0
1503	1	3571664448409990292214917610100526394819476475494783484581176207	-1,0,9,8,9	9,9,-9,0
1504	1	3571664448409991398493224738098144217627233820865325068916384211	1,0,9,8,9	10,2,4,-7
1505	1	3571664802799267022810086959757973236206950761494401310757772070	-1,1,9,8,9	9,9,-4,8
1506	1	3571665157188574254851037907673300053315497677561119521972299078	-1,2,9,8,9	9,9,-9,-3
1507	1	3571665511577912388097157693526293817927847550950889237502343495	-1,3,9,8,9	9,9,-9,3
1508	1	3571665865967281322831825000015406019487911072511048953987352313	-1,4,9,8,9	9,-9,-8,7
1509	1	3571667283525065672260634576431943752798675228738575388897933725	-1,8,9,8,9	9,-9,8,9
1510	1	4219257808831171922690965475826243924794455388911139990481178020	-1,-9,-9,-9,9	9,9,9,-9
1511	1	4219257808831172631584599969275733753418705692632177479232662670	-1,-9,-9,-9,9	9,9,9,9
1512	1	4222979109730241633180333318891840671921554283385541586769820573	-1,8,9,-9,9	9,-9,8,9
1513	1	4286717668427699398714907452963627082242293630519922217365200375	-1,-1,-10,-1,1,-3	11,10,11,-2
1514	1	4910977585954040711317234257290527409360287066486811104536750784	-1,0,0,9,9	10,0,-5,0,-1
1515	1	4919562739845466331165824053900299031755822972982773986420627922	-1,-1,1,9,9	-10,-1,7,4
1516	1	4919563208825596358797400828266333080712252976938597553274904521	-1,-2,1,9,9	-10,-3,2,8
1517	1	4919563208825597624028759334178704924983463755611904924186950111	1,-2,1,9,9	10,10,-1,-1,1
1518	1	4919563208825597624028956324827305823844323547250517093696956261	-1,-2,1,9,9	-10,1,9,9
1519	1	4919563208825598321864557607962537364844728094026773556931156186	1,-2,1,9,9	10,-2,1,9
1520	1	4923860943209581335706531777006871910252476999931886482582369441	-1,-2,-2,9,9	-10,9,9,-9
1521	1	4928162666972115150530488105612541336100077490935211217299036072	-1,-3,2,9,9	-10,8,9,9
1522	1	4928162666972115151142516151107303831025502148513052675728740395	-1,-3,2,9,9	9,9,9,9
1523	1	4928163136669519137553313069401198703106296419882690129192994176	1,-4,2,9,9	-10,2,9,-10
1524	1	4932466268626865801525385204337384999725083449539111009175031442	-1,0,-3,9,9	10,0,9,8
1525	1	4966734050302467498671535297815130550905281518611393249087481062	-1,0,0,9,9	-10,0,1,0,8
1526	1	4980052051300135407479925314465994161863250046851790492218872257	-1,0,8,9,9	-10,0,9,1
1527	1	4980052525322026672070263996915639468729343387332605218320185769	-1,1,8,9,9	9,9,-9,1
1528	1	4980052525322027592804517600177543629480050408554355490895860972	-1,1,8,9,9	-10,9,4,9
1529	1	4980052525322028077749270754492897638567512882063303138962853297	-1,1,8,9,9	-10,1,9,9
1530	1	4980052762332987167465331619464903101490602028658891185243696501	-1,-2,8,9,9	-10,-9,3,-8
1531	1	4984399543373335605940617468786653672778716327823708884276081702	-1,-1,-9,9,9	-10,0,9,9
1532	1	4984400017757292875418182146158362799432436087440280351242685563	-1,-2,-9,9,9	-10,1,-10,9
1533	1	4984403338446099433969723942444956618991354953777415657406044545	-1,-9,-9,9,9	9,9,9,9
1534	1	4988750118580294045202228285348385161881674977118592760659385832	-1,0,9,9,9	-10,-1,2,5
1535	1	4988750118580294046426688431193427341906853141562440549131821157	-1,0,9,9,9	10,-2,0,6
1536	1	4988750118580294338858980183400069266692881386047315385767414707	-1,0,9,9,9	10,0,-10,8
1537	1	4988750118580294685358236373847425327024457312469378655802402869	-1,0,9,9,9	-10,7,9,-9
1538	4	4988750118580295451334913203348250456557371337524925488938152482	-1,0,9,9,9	-10,0,9,9
1539	1	4988750355953409948432051800069878939194478970447401731059776301	-1,-1,9,9,9	10,-1,0,9
1540	1	4988750593326534452272769626514449552878935525829903927613871405	-1,1,9,9,9	-10,2,-3,1
1541	1	4988750593326534452272822722189687687669186132373185930725783699	-1,1,9,9,9	-10,9,-9,1
1542	1	4988750593326534452534882651263057027011994331953466136562436850	-1,1,9,9,9	-10,1,4,5
1543	1	4988750593326535090548134653411472147287502565910867329087851942	-1,1,9,9,9	-10,1,9,-9
1544	1	4988750593326535861637612554868797577353400212455732492820240992	-1,1,9,9,9	-10,5,9,9
1545	1	4988750593326535864099569305828557500688285762953678166389267270	-1,1,9,9,9	9,9,9,9
1546	1	4988750830699673893318116175295497733157811424117687177627570146	1,-2,9,9,9	10,2,9,-10
1547	1	4988751068072814531257125306665369637327440428807268401451392519	-1,2,9,9,9	-10,-5,-3,8
1548	1	4988751068072815802471799341166921015080023815876391158782012595	-1,2,9,9,9	9,9,9,9
1549	1	4988751068072815802471816135438622398714833556603333003146372232	-1,2,9,9,9	-10,9,9,9
1550	1	4988751780192309829697069893478903485908108909149788290150125549	-1,-4,9,9,9	-10,7,9,9
1551	12	4988754153924598973683795736140278763528775663661498318361074645	-1,-9,9,9,9	9,9,9,9
1552	1082	4988754391297882243303500714265803434061224583630874033836725088	-1,9,9,9,9	9,9,9,9
1553	57	4988754391297882243303517508543098515861621362934613724135749601	-1,9,9,9,9	-10,9,9,9
1554	77	4988754391297883655130837931371797936990908330240455955226154192	1,9,9,9,9	9,9,9,9
1555	4	4988754391297883655130854725649093018793681516351810847207915831	1,9,9,9,9	-10,9,9,9
1556	1	4993104491213943048659574273923066623191570761170393525047586047	-1,0,-10,9,9	-10,0,-10,9
1557	1	5812548908775994292222326655242289081127769178004534249373317255	1,-3,-2,-10,9	10,-5,2,-10
1558	1	5822606577482282593074662650658663594158405329377611404402988129	1,-9,-3,-10,9	10,9,10,7
1559	1	5888354639073595957811659346957944206530245475737172651593906894	1,1,9,-10,9	10,2,-2,8
1560	1	5888355187935976814294673544141506045645670187898597677368617263	-1,2,9,-10,9	-10,1,-10,9
1561	6	5888359029973897235680269559220901686695343363037336736502677182	-1,9,9,-10,9	-10,9,-10,9
1562	11	5888359029973898906009837881248036660701332209591298776925630002	-1,9,9,-10,9	-10,9,9,-10
1563	10	5888359029973899031721154878369397383485652833010677703576386947	-1,9,9,-10,9	-10,9,-10,-10
1564	3	5888359029973900504769588907410209457633802601896954339436713288	1,9,9,-10,9	-10,9,9,-10
1565	4	5893445615541944067058356542942841633088779140911152695723768298	-1,9,-10,-10,9	-10,9,-10,9
1566	1	5893445615541945863874818173637180112946768169937318249040458423	-1,9,-10,-10,9	-10,9,-10,-10
1567	2	5893445615541947337904656556527667108964550333266042130091434732	1,9,-10,-10,9	-10,9,9,-10
1568	1	5893445890180788727853368414603239037278240610481020639234362475	1,0,0,0,1,0	-11,0,0,0,-10
1569	1	5893446164819651790323585495835919826783002604619146293484875066	-1,0,0,9,0,-1	10,-1,0,0,-10
1570	1	5893446164821455513295811433559370038229316808707629586286022694	-1,0,0,-1,0,0,-1	11,-1,0,0,-10
1571	1	5898531922736799201925505350190630727735726489168956415670700477	-1,1,10,-10,9	10,10,-9,8
1572	1	5913833456095921144573808937639179924186480783442555929296961035	1,0,0,0,1,-1	-11,0,2,0,-10
1573	1	5935213992513991402072685854487242049620734834333292852296508497	-1,1,5,8,9	-10,-1,1,1,9
1574	1	5990877221318945992287372731395288068243642990058139213722809675	-1,0,-10,0,-10	10,1,-6,0
1575	1	5990877221318946330902928498778140643965352719826982330342789194	-1,0,-10,0,-10	-11,0,10,8
1576	1	5990877221318947765788033699210943109873944334781753773441914756	1,0,-10,0,-10	10,3,-3,8
1577	1	5996046784442870316753794032227508610606753446618789376313614356	1,0,10,0,-10	10,2,-10,-10
1578	1	6861682919125702119610388222931776591452489950777661361168203860	-1,-1,2,10,9	-11,-10,-10,-1
1579	1	6873430801749924701432320566435182498228084131316657838477816412	-1,-3,3,10,9	10,-10,-2,-2
1580	1	6944305833235605226910490560833116196777736762961219104093764080	-1,0,9,10,9	-11,-1,0,7,1
1581	1	6956185641517942891122409171022333289577571551173338920960573067	-1,1,10,10,9	10,10,-10,-2
1582	1	6960805760595008687464544759092608392534456116181783429194514325	-1,0,0,0,7,0	11,0,0,-1,-10
1583	1	6965464132404216271941291992169149365912438965389313657598254913	-1,0,0,0,9,0	10,1,0,0,-8
1584	1	7063964634964628131104523795492548953918243736155915777549060877	-1,-1,-10,-1,-10	-11,-1,-10,-1
1585	1	7498289313081840643485487679202573578413375828583729265513446764	1,-1,9,9,9	10,2,-1,-1,9
1586	1	8196622849147676102110356006499290473818567002849189695768076485	-1,1,10,-11,9	-11,-2,10,10
1587	1	8238326275060821973039219300841322306263783770704356123456985669	-1,1,-4,1,-10	11,5,-11,-2
1588	1	8238326643230369244673255048095438895451211326062623985365090891	-1,-2,-4,1,-10	-10,1,9,9
1589	1	8322315716565588187559486283722857487934265539780873045757303396	1,0,-10,1,-10	10,2,10,-1,0
1590	1	8322316459469105962142965875707225346937900184434010779869112576	1,1,-10,1,-10	10,4,-3,-1,-1
1591	1	8322317202372681763536135385679500601902934021513807530209066214	1,2,-10,1,-10	10,9,-10,1
1592	1	8322317202372682145237783920234108163021371439201749497746553626	1,2,-10,1,-10	10,9,-10,8
1593	1	8322317202372682756778960422064327927722627258612650950928025793	1,2,-10,1,-10	-10,-2,2,9
1594	1	8322319059631876432957290539898406078429438113861832538305929874	1,-5,-10,1,-10	10,9,5,9
1595	1	8343438336204779504153240911443987419650414748864506158613155000	-1,0,11,1,-10	11,10,1,-11
1596	1	8343438336204784126830489864057832104406414537037867229866173950	-1,0,11,1,-10	11,3,7,-11
1597	1	11522928497149622743621496956406849105948893386264996662854674072	-1,2,-10,2,-10	10,10,10,10
1598	1	11522932447597157488014384753842780012694395361439848577801804391	1,6,-10,2,-10	10,9,-10,2
1599	1	11522933435209230962579763908879952736504894837938809311903355506	1,7,-10,2,-10	10,-9,-3,-10
1600	1	13376760345737881097464460145422522988287861217032638170336880268	-1,-1,1,-2,-9,-1	10,10,-10,1
1601	1	14520388497858984600020176782275143308346782884218993587291600012	1,-3,2,4,9	-10,-2,-2,1,-10
1602	1	15723121767518069931206132015696526962122812749710208752386045506	-1,-3,-3,3,-10	10,10,10,10
1603	2	19955017090445001965139615122897477284766544240819308279183363159	-1,-9,9,9,9	9,9,9,9,9
1604	30	19955017565191571328034119370290495377425119478446059510478668851	-1,9,9,9,9	9,9,9,9,9
1605	1	21895364366735257977820150711543043091308274818963543567779170261	-1,1,10,4,-10	10,10,9,10
1606	1	21930223521032319113302814873343963073553437837356552305863742139	-1,1,11,4,-10	11,10,-11,2
1607	1	30004476836838905828503431716473524375192664180809518277920022000	1,1,-10,5,-10	10,9,-10,-1
1608	1	40431925615124963425865595280263946524270111568307210639375872974	-1,0,0,6,-10	11,-6,0,-1,0
1609	1	40431925615124970207444415096712002094649871992235304296587340216	1,0,0,6,-10	-11,0,2,0,0
1610	1	55880879664326804584089441556073267376501788880409999204829639715	-1,1,9,7,-10	-10,1,2,9
1611	1	64978586942297693011251326773097959130680629289592413085572528465	-1,-2,7,-8,-10	-11,2,10,10
1612	1	75173806243289200330254438309600639088003858374252821114293440520	-1,1,2,8,-10	10,10,-3,-1
1613	1	75173806243289211128107252607837626535863788366174884236189199485	1,1,2,8,-10	10,6,-9,-1
1614	1	101606424168269135967909606846597806569392211123969209139442784151	1,-1,0,9,-10	10,10,1,5
1615	1	101753383646869594624543030381890114963471087351795369582052795415	-1,-1,1,9,-10	10,1,9,9
1616	1	101753383646869604068581116735225272911674760323998040799508253055	-1,-1,1,9,-10	-11,1,1,10
1617	1	101753386968061712715249176879479509381503347073898660944788652899	1,1,1,9,-10	10,-8,-3,0
1618	1	101753390289253921791537534190060376982940073770582445470347722036	1,-2,1,9,-10	10,7,-2,9
1619	1	102195458619969167296867198206140617654420286950644848018530918265	-1,-1,4,9,-10	10,1,-10,0
1620	1	102787696620634713087383199678140589324897034982092037705814408147	-1,1,8,9,-10	-10,-1,1,-3,1
1621	1	102787703322060921092730618349541396877126826426119481225392985965	-1,2,8,9,-10	-10,1,-10,9
1622	1	102936250507738083554008563089863961675059090249764841270230125808	-1,0,9,9,-10	10,1,-10,5
1623	1	102936257217638100957434977832583659240691836409998875245561495197	-1,1,9,9,-10	-10,1,9,8
1624	1	102936257217638104647809524779963892340965952449648161684715663247	-1,1,9,9,-10	-10,1,6,9
1625	2	102936310896852012829931008703388816966127491474831188443753490772	-1,9,9,9,-10	-10,9,9,9
1626	12	102936310896852020085086704705664641001949240109756180828339414377	-1,9,9,9,-10	-10,9,9,-10
1627	1	102936310896852033753369140845260806095229435715023553278497094813	1,9,9,9,-10	-10,9,9,-10
1628	1	103010612980271822082939351316177360759414617357609096753898605075	-1,1,-10,9,-10	-10,1,9,-10
1629	1	103010619694413050188463262908052488129785470543561497661884970136	1,2,-10,9,-10	10,-8,1,6
1630	1	103010626408554661155695954525989243265262740901685873639151044300	1,3,-10,9,-10	10,8,-10,-3
1631	1	103010633122696661445631916569886401293698900104990945998254848155	1,4,-10,9,-10	-10,2,9,9
1632	61	103010666693412361318723253186098300074277284708182314940358994833	-1,9,-10,9,-10	-10,9,-10,9
1633	2	103010666693412361320166892202227039644777728238210048196634171033	-1,9,-10,9,-10	-10,-10,-10,9
1634	1	103010666693412368305005495456771899965744999800883641085590514383	-1,9,-10,9,-10	-10,9,9,-10
1635	3	103010666693412368830802774176876206981889325403696806520276040908	-1,9,-10,9,-10	-10,9,-10,-10
1636	1	103010666693412368833342167075072991809532921982459474425342439796	-1,9,-10,9,-10	-10,-10,-10,-10
1637	1	103085012376341711849491817835276194915033505485646547764800091175	-1,0,10,9,-10	-11,8,-10,0
1638	1	103085019094725883328970648618489133059680370820722208935581375936	-1,1,10,9,-10	10,10,3,-10
1639	1	118343937752455861440222037731521882020077899497025160358105116706	1,-3,1,-10,-10	10,-10,2,-4
1640	1	118513473524007605848394334664947271821364928802746980669583031456	-1,-2,2,-10,-10	10,10,-10,3
1641	1	118513481114422404477812666026004023664555680853632876765224060531	1,-3,2,-10,-10	10,9,8,-10
1642	1	118551931241309473814830810517568900597784341774994518202953795418	-1,0,2,-10,-10	-11,0,-3,0,-8
1643	2	119706725841592149172787621849864321896952379243741478543131190002	-1,9,9,-10,-10	-10,9,9,-10
1644	31	119792383601947999458463248141740814978905398346286108409729541958	-1,9,-10,-10,-10	-10,9,-10,9
1645	36	119792383601948007559370890968500420324561876831023563921887277408	-1,9,-10,-10,-10	-10,9,-10,-10
1646	53	119792383601948007562109332072546286804938563241177285004285824671	-1,9,-10,-10,-10	-10,-10,-10,-10
1647	2	119792383601948007562109454515697735485372775152971207070839952650	-1,9,-10,-10,-10	10,-10,-10,-10
1648	1	119792383601948022876841267659675385819097719559577815098508502691	1,9,-10,-10,-10	-10,-10,-10,-10
1649	731	119792387432966962835758647214707383553716437264105594664641632507	-1,-10,-10,-10,-10	-10,-10,-10,-10
1650	184	119792387432966962835758769657860790130038052408299969079637650190	-1,-10,-10,-10,-10	10,-10,-10,-10
1651	20	119792387432966962838497578124206664277647217820876641520788411289	-1,-10,-10,-10,-10	10,10,-10,-10
1652	2	119792387432966963424679971597343035184433795571635765656328664832	-1,-10,-10,-10,-10	10,10,10,-10
