category_id	count	encoding	T_scs	gamma_scs
1726	1	1033816015442731497366888761501806	-1,-9,9,-10	10,9,10,9
1727	1	1034063294330287136242732107385201	-1,9,9,-10	10,9,10,9
1728	1	1034135370242492167962476599883536	-1,-7,8,9	10,10,10,-10
1729	1	1034161524353434849302812592740935	-1,-9,10,9	10,-10,9,-10
1730	1	1034310696983350623305292346357840	-1,9,10,9	10,-10,9,-10
1731	1	1056707721186202569993202530358313	1,8,-10,-10	-10,4,-10,9
1732	1	1056848116787860546495213366678163	1,8,-10,9	-10,6,-10,-10
1733	3	1058683790077752449721480363188545	-1,9,-10,-10	10,9,-10,9
1734	1	1058683801587456735456443613904060	1,9,-10,-10	10,9,-10,9
1735	4	1058683847179548740021138063480658	-1,9,-10,9	-10,9,-10,-10
1736	3	1058683866587827079736240094493825	1,9,-10,9	10,9,-10,-10
1737	1	1058830147804440251460268966623961	-1,9,-10,-10	10,-10,-10,9
1738	17	1058941311922328452367813431969900	-1,9,-10,9	10,-10,-10,-10
1739	1	1059052471502392651300625427808284	-1,-9,-10,9	10,10,-10,-10
1740	2	1059198830994181013509292670426111	-1,9,-10,9	10,10,-10,-10
1741	1	1059321036004823603041665724862762	-1,8,10,-10	10,-10,-9,9
1742	1	1059830529244119547997300673997297	-1,-8,-9,9	10,10,10,-10
1743	1	1061440505379938606376458834785504	1,3,9,-10	10,-3,1,-10
1744	1	1079572522678987392356915655930042	-1,0,9,9	11,1,10,-10
1745	1	1098398521943293119196825816574575	-1,0,-5,-10,0	-11,0,10,-1,0
1746	1	1108327095773789918746748073692071	-1,7,-10,6	10,-10,5,10
1747	1	1112621068157800400005163599422512	-1,5,10,-10	10,10,-10,9
1748	1	1113163500835121694257852013382047	-1,6,10,-10	10,10,-10,9
1749	1	1114249195680704216897828667886412	-1,8,10,-10	10,10,-10,9
1750	1	1114249203785656185687280388033010	-1,8,10,-10	-11,10,-10,9
1751	1	1114763926849427889025753775322969	-1,0,0,1,-2,0	11,2,5,10
1752	13	1114792458111086050176147837107937	-1,9,10,-10	10,10,-10,9
1753	1	1114885465289120937458746946610262	-1,-9,-10,9	10,10,10,-10
1754	1	1115035633117397814143634399212266	-1,9,-10,9	10,10,10,-10
1755	1	1141804963990752588092812845866130	-1,-5,10,-10	10,10,10,9
1756	1	1143644704750186578654398400892733	-1,-1,0,-10,0	10,1,9,9
1757	1	1143729175196217278606891902496180	-1,8,10,-10	10,10,10,9
1758	1	1147249166996727120296083466880586	1,1,10,9	10,-10,0,10
1759	1	1174816732116885725866887761952250	1,-1,0,-10,0	10,9,-10,9
1760	1	1176145238848880286675573689573386	1,0,10,4,2	10,10,-2,-2,-2
1761	1	1176332163425577680612845477263585	-1,0,10,-9,0	-11,-7,0,10
1762	1	1176558901657910867865424003076850	-1,0,3,-10,0	11,-8,0,9
1763	1	1211329912091690768974642509180589	1,3,9,9	10,-10,1,10
1764	1	1214458848384759317083402435980112	-1,0,1,-10,0	10,0,8,9
1765	1	1253107528548882540480799931549626	1,0,9,9,0	10,8,3,-10
1766	1	1263114789202720524186006334176481	1,0,10,-4,-2,0	10,10,-3,-1,0
1767	1	1271162791955071247661166676540814	-1,0,0,4,-2,0	11,-1,1,0,1
1768	1	1271166968258450882698926529927764	-1,0,0,4,-2,0	11,1,2,4
1769	1	1275361192714191122319586563236768	-1,-7,6,10	10,10,-10,6
1770	1	1283733448543653005159741941578239	1,-1,-10,0,-2,0	10,10,6,10
1771	1	1307658590867286212376789941209784	1,-1,1,-10,0	10,10,0,-10
1772	1	1339245542359166460001706172877390	-1,2,10,9	10,-10,-2,10
1773	1	1359698463540685523589962113179738	-1,0,6,-10,0	10,1,-10,0
1774	1	1359698585217134525102855314576216	1,0,6,-10,0	10,8,-1,2,-1
1775	1	1398797482685983664212980407165656	-1,1,2,-8,1	10,10,10,-10
1776	1	1405240966361055890077282546928451	-1,0,0,-2,0,1	11,0,3,10
1777	1	1467711000185427582994534552449498	-1,-1,1,-2,1	-11,10,7,10
1778	1	1512523757529458042262868057432725	1,0,5,-10,0	10,-3,0,9
1779	1	1541698673946547041068480002016491	-1,-2,2,-8,1	10,-10,1,10
1780	1	1564669871086101167537111700067447	-1,2,-10,-2,-3	10,-10,-2,1
1781	1	1565638126030514788463092004223686	1,-1,7,-10,0	10,10,-2,0
1782	1	1565793507763370477256974198859713	1,-9,7,-10	-10,-8,9,-10
1783	1	1567967478668180129375018665293763	-1,3,10,9	10,-10,3,10
1784	1	1584586233282543314072351461481512	-1,4,9,9	10,-10,-4,10
1785	1	1623952441735525065346281494966655	1,9,9,-10	10,-9,-8,-10
1786	1	1640323455203720223378579036963086	-1,2,10,8	10,10,7,10
1787	1	1678992378750320413914233258794860	-1,1,8,10	-11,10,9
1788	1	1679004241973625396929448714620742	-1,0,4,-4,0	11,1,8,10
1789	1	1679560603902519024591851990337957	-1,7,8,-10	-10,3,9,-10
1790	1	1680487757432540550308523744178257	1,-8,8,-10	-10,4,9,-10
1791	1	1680612615312627199452703619953942	-1,2,8,10	10,10,10,5
1792	1	1683604780538764150433255393857014	1,-9,8,-10	-10,8,9,-10
1793	2	1684551545319674280450096400201030	-1,-9,8,-10	10,-10,9,-10
1794	1	1687262337607648051008917073932486	1,9,8,10	10,9,-10,-4
1795	1	1688280722685446804809659339784209	-1,0,10,1,0	10,10,8,10
1796	1	1699373311805128100557136049095063	-1,5,-10,-7	10,-10,8,10
1797	1	1748029038298417860239587778685691	-1,-9,9,-10	10,-10,-9,-10
1798	2	1752139239310600024867316326920771	1,9,-10,-10	-10,-9,8,-10
1799	1	1760204317974650737159435947431846	-1,7,10,-10	10,-10,-8,-10
1800	1	1761450976100390584036809072498889	-1,8,-10,-8	10,-10,8,10
1801	1	1781550229107684506147174316948129	-1,0,10,-9,0	10,10,4,10
1802	1	1797358174616298300519520122084135	-1,0,4,8,1	-10,0,4,-9,0
1803	1	1798916950682096137997469413433570	1,1,-10,-1,-2,-1	10,-9,-1,-1,-1
1804	1	1799463869464794966568661604001875	-1,0,8,-10,0	-11,1,-1,-1,1
1805	1	1808986241650931026338345545452443	-1,0,0,0,0,0,0	11,1,-1,2,-3
1806	1	1809692379963364604091653716423419	1,7,9,-10	-10,3,9,-10
1807	1	1811980912291649563522199658535754	1,8,9,-10	-10,-6,9,-10
1808	1	1812962454198309613885489384116601	1,7,9,-10	10,8,9,-10
1809	1	1813944897350668907485526198509510	-1,7,9,-10	10,-10,9,-10
1810	4	1814272176277509218185315939542126	1,9,9,-10	-10,8,9,-10
1811	3	1814599706581996123695109672879083	1,9,9,-10	-10,-9,9,-10
1812	14	1814927310806406080803055445046083	1,9,9,-10	-10,9,9,-10
1813	2	1814927325594661354200254102302155	1,9,9,-10	10,9,9,-10
1814	1	1814927355193864534493861624406685	-1,-9,9,-10	10,-10,9,-10
1815	1	1815254988968090774616040759429615	-1,9,9,-10	10,-10,9,-10
1816	1	1859005445160102000100994681348491	-1,-7,-6,9	10,-10,6,10
1817	1	1877922932384607566343798259758916	1,5,9,-10	-10,2,-10,-10
1818	1	1884398740568831137993064019246010	-1,7,9,-10	10,-10,-10,-10
1819	1	1885046973910809498461065040624958	1,9,9,-10	-10,-9,-10,-10
1820	1	1885076001506320549345848402486639	-1,-8,9,-10	10,10,-10,-10
1821	2	1885390471986806948436729719320050	1,9,-10,-10	10,9,9,-10
1822	3	1885724434860456657995810452009255	-1,9,-10,-10	10,-10,9,-10
1823	1	1885734027338788397075000021025115	-1,9,9,-10	10,-10,-10,-10
1824	1	1885743705716483185867149893186136	-1,-9,9,-10	10,10,-10,-10
1825	1	1900992495617150215207521548342936	1,-1,0,-10,0	10,9,8,-10
1826	1	1928013043614081719208503775726744	-1,0,9,10	11,-10,11,-1
1827	1	1928013463520152761512458960389639	-1,0,-1,0,-1,0	11,0,9,10
1828	1	1928594035424831076170812884269755	1,0,-9,-10,0	-11,-10,1,0
1829	1	1931506678874583491150500971981282	-1,3,9,10	10,10,-10,3
1830	1	1931604313655135745370863341046115	-1,3,9,10	10,-10,2,5
1831	1	1932683158641708530019214185147435	-1,4,9,10	10,10,-10,-4
1832	1	1933248182043726834383860405735522	-1,-5,9,10	10,-10,-4,3
1833	1	1933280872052825478912010928934547	-1,-5,9,10	10,-10,-8,4
1834	1	1935561969867948550077586599383715	1,0,6,-10,0	10,10,5,9
1835	1	1936535530320047507196751641883192	-1,7,9,10	10,-10,-8,5
1836	1	1936744579216232551827918963789694	-1,-8,9,10	-11,9,10
1837	1	1938482248359718915282016666018235	1,-9,9,10	10,9,-10,5
1838	1	1938495535645213670084785898478320	1,0,10,-1,0	10,9,9,10
1839	1	1938553225773752191671501719094460	1,9,9,10	10,9,-10,4
1840	1	1939115833610402792574201346167166	1,3,10,-2,1	10,-10,9,10
1841	1	1939699393292379052918662910926299	-1,1,10,-2,1	10,10,9,10
1842	1	1939873421416099210460261977989015	-1,-1,-1,-1,-1,-1	-11,10,9,10
1843	1	1940443019308022488190106161436486	-1,-7,-6,-6	10,10,9,10
1844	1	1940795379425949220796031719723619	-1,2,-10,-2,-2	10,10,9,10
1845	1	1942502265751366381279008034045425	-1,-1,2,-2,-1,-1	-11,10,9,10
1846	1	1943746111842403497496669227767500	-1,-8,-10,6	10,-10,9,10
1847	1	1957195536812752666662091018160190	1,9,-10,-10	10,9,-10,-10
1848	1	1957428020450801718510673059262088	-1,5,10,-10	10,10,9,-10
1849	4	1957545567330942237645396585524755	-1,9,-10,-10	10,-10,-10,-10
1850	27	1957895644772191878667329605784500	-1,-10,-10,-10	10,-10,-10,-10
1851	2	1957895660425807611181669458654045	-1,-10,-10,-10	-11,-10,-10,-10
1852	75	1958245800502513336704170311349159	-1,-10,-10,-10	10,10,-10,-10
1853	1	1959967206550261690777293167416573	-1,9,10,-10	10,-10,9,-10
1854	1	2004159108442074317277835353191776	1,1,9,10	10,10,1,8
1855	1	2006748928565278770932487418022343	-1,0,1,-8,0	11,0,9,10
1856	1	2018601920916875871447794357543964	-1,8,-10,-8	10,10,9,10
1857	1	2029866752847098026955564146074338	-1,4,10,-10	10,10,-10,-10
1858	8	2033175439573144708964522240160073	-1,9,10,-10	10,-10,-10,-10
1859	10	2033532263141859124962147725305938	-1,9,10,-10	10,10,-10,-10
1860	4	2033542408395256055555860296643370	-1,-10,10,-10	10,-10,-10,-10
1861	1	2033552656094706945593269495487086	-1,9,-10,-10	10,10,10,-10
1862	1	2033811724676526329666325321615038	-1,-1,0,-10,0	10,1,9,-10
1863	10	2033899264162734487064221078335311	-1,-10,10,-10	10,10,-10,-10
1864	34	2033909464873275808335348698093762	-1,-10,-10,-10	10,10,10,-10
1865	1	2035889627330678567080134579348035	1,-1,0,-10,0	10,4,9,-10
1866	1	2038664423162003765567731229785150	1,-1,0,-10,0	10,8,9,-10
1867	1	2065143787488429246764911926278285	-1,-1,-11,-1,-2,-1	11,10,11,1
1868	1	2066377950595898371422075409741620	1,0,9,-10,0	10,9,-2,0
1869	1	2066377970657329827135510494605186	1,0,9,-10,0	10,5,-10,0
1870	1	2066378066459874662126096920580505	1,0,9,-10,0	10,6,9,-2
1871	1	2066378386249019930710818836719450	1,0,9,-10,0	10,2,-10,2
1872	1	2066378526929861453218808813873275	1,0,9,-10,0	10,10,0,3,0
1873	1	2066379863775200333984765693151271	1,0,9,-10,0	10,2,5,1,1
1874	1	2066384056457057217908865452254647	-1,0,9,-10,0	10,-2,8,1,1
1875	1	2066439783016659458154422094632361	1,0,9,-10,0	10,7,-2,1,-2
1876	1	2066995320837982774915585596305535	-1,-1,9,-10,0	-11,10,-10,-1
1877	1	2066995333945385832841919982924733	-1,0,-9,9,-1	9,9,8,1
1878	1	2077515111763902587268536627895444	-1,-10,-10,10	-11,-10,10
1879	1	2077515112164670975202297831442789	-1,-10,-10,10	-11,10,10
1880	1	2077515893406879672102414151736886	-1,-1,-1,1,-2,-1	10,10,9,2
1881	1	2079157202250105601827348305224563	-1,0,9,-10,0	10,1,-10,-7
1882	1	2108019387170331632300843017399917	-1,0,10,-10	11,-6,0,10
1883	1	2108381416388160943832144187286672	-1,6,10,-10	10,10,10,-10
1884	1	2109875496724820045308426069829087	-1,8,10,-10	10,10,10,-10
1885	2	2110623033320312848870429381034872	-1,9,10,-10	10,10,10,-10
1886	2	2110996925786424128103451655341571	-1,-10,10,-10	10,10,10,-10
1887	1	2113605095560694930568691659491759	-1,-10,-10,-10	11,10,-11,-10
1888	1	2113989992940668339667768465528104	-1,-10,-10,-10	11,-11,-11,-10
1889	1	2127578123368808022353973702873698	-1,8,-10,8	10,-10,9,10
1890	1	2135063511166430571489008484394536	1,0,9,-10,0	10,-2,0,8
1891	1	2147304605627448839954236248622332	-1,0,9,-10,0	-10,0,-10,-8
1892	1	2163875117519076188246097197844231	-1,1,10,9	10,10,6,10
1893	1	2200598401021371065056932666947341	1,-1,0,-10,0	10,-10,0,10
1894	1	2208346391119520391501466738487515	-1,-5,-8,-3,2	10,-10,9,10
1895	1	2212699300024533403147079077301013	-1,0,10,10	11,10,-2,0
1896	1	2212707192651709953597701123057035	-1,0,10,-3,0	-11,0,10,10
1897	1	2214010381920602245715354239513179	-1,1,10,10	11,8,10
1898	1	2214010946422790322531294600893115	-1,0,10,-1,0	-11,1,10,10
1899	1	2214234946273628699478720030359817	-1,1,10,10	10,10,10,-5
1900	1	2214235431812817592746852403514700	-1,-1,-1,-1,-1,-1	-11,1,10,10
1901	1	2215322122444648084192504204330395	-1,2,10,10	-11,10,10
1902	1	2215327691844121016377689037957701	-1,2,10,10	10,10,-10,3
1903	1	2215353472561557908262919670144815	-1,2,10,10	-11,-10,-3,-5
1904	1	2216247619235568760578206054150685	-1,2,10,10	11,9,6,-6
1905	1	2216834319280308297873329974354704	-1,3,10,10	10,10,-10,-5
1906	1	2217947621283891429610235269836478	-1,4,10,10	-11,-10,8
1907	1	2220713435140380205561106997508950	-1,0,10,10	11,-3,-1,1,2
1908	1	2222548859207087585192802433198323	-1,-8,10,10	11,10,-11
1909	1	2224542315066306662486236768166510	-1,-1,-4,2,1	-11,9,10,10
1910	1	2224619373234663095475898991724310	-1,2,10,6	-11,5,10,10
1911	1	2225181851746608995805041709255970	-1,-10,10,10	-11,-10,-10
1912	3	2225181859012064695547090595919665	-1,-10,10,10	-11,-10,10
1913	1	2225181859426831620857988348082620	-1,-10,10,10	-11,10,10
1914	1	2225841025942373760217898521347550	1,0,0,0,-1,1	-11,0,0,0,0,0
1915	1	2225887849647216800419202991031038	-1,1,2,-3,1	-11,10,10,10
1916	1	2226066163289896014344485253183687	-1,-1,-1,-1,-1,-1	10,10,10,10
1917	1	2226446117661478679072440316083935	-1,5,-10,5	-11,10,10,10
1918	1	2227052410985183777233917915353526	-1,-2,-10,-2,-2	10,10,10,10
1919	1	2230083326742848670935383253159877	-1,-6,-9,6	-11,10,10,10
1920	1	2234382048581965751104996565903979	-1,0,0,1,-2,0	11,0,10,10
1921	1	2237468923378612503607526432582565	-1,0,0,0,-1,0,0	11,0,10,10
1922	1	2272865481510721716372106621672989	-1,6,-10,8	10,10,-10,10
1923	1	2274872438247260201636355916236696	-1,9,-11,-10	11,-11,-11,-10
1924	1	2275271643705266191974244542617819	-1,-10,-11,-10	11,-11,-11,-10
1925	1	2282821197038816640739557807341636	-1,-4,10,8	10,10,-10,10
1926	1	2294207751817267882114486700555936	-1,1,10,-8,1	10,10,9,-10
1927	1	2304187104504492396422317145539735	-1,4,9,-10	10,-10,2,10
1928	1	2310074355229378595159933096305011	-1,4,-10,-8	10,10,10,10
1929	1	2338403319097628920927846385789364	-1,1,10,10	-11,-2,5,8
1930	1	2347909049857432100892879974186169	-1,0,9,10	11,-4,0,9
1931	1	2370094808341374430090962936213270	-1,0,10,-10,0	-11,-9,-8,0
1932	1	2370094828760093056498596513252186	-1,0,10,-10,0	10,10,-10,0
1933	1	2370096063917876472841540619813455	1,0,10,-10,0	-11,-10,0,-2,1
1934	1	2370117653566504472656309786445986	-1,0,10,-10,0	10,10,10,-4
1935	1	2370790953767483764889119946109597	-1,1,-11,10	11,-4,-11,1
1936	1	2372742743342646050562359487044440	-1,-7,-10,9	-11,-10,7,10
1937	1	2374300590335847245337255460666994	-1,-4,-11,10	11,-11,-11,-4
1938	1	2376075299817212041170592156814691	-1,0,10,-10,0	11,1,-11,6
1939	1	2377761351137439363133643821239804	-1,6,-11,10	11,10,-11
1940	1	2378910514934214737388361862510625	-1,-9,9,10	10,10,-10,-9
1941	1	2379157583880139927583774400620760	-1,7,-11,10	-11,8,10
1942	1	2380554546487296379544567125894005	-1,8,-11,10	-11,-9,10
1943	1	2381952219680063326900733296024675	-1,9,-11,10	-11,-10,-10
1944	2	2381952238047652108234519960476426	-1,9,-11,10	11,10,-11
1945	1	2381952238611004144798831058513601	-1,9,-11,10	11,-11,-11
1946	1	2382651328839368791190989884051239	-1,-10,-11,10	-11,-10,-10
1947	1	2382651347209652842258944022828614	-1,-10,-11,10	11,10,-11
1948	2	2383350635908507526633940069855099	-1,10,-11,10	11,10,-11
1949	1	2383351169967954674303150565598732	-1,0,-1,0,-1,1	10,0,-9,0,-1
1950	1	2384178329365767507112416831856183	-1,0,-11,2,2	-11,-1,10,10
1951	1	2385590603082766108741014467798625	-1,0,-11,-5,0	11,-1,0,-11
1952	1	2391581724785536864942128716065635	-1,-6,-7,-7	-11,-10,-11,10
1953	1	2397015908064211189804963034294881	1,6,9,10	10,9,10,-9
1954	1	2404611060626293157667179975319790	-1,3,-11,10	-11,-4,-9,7
1955	1	2413708506884921999920370855274120	-1,1,10,9	-11,10,7,10
1956	1	2427219886658993076995611446688632	-1,6,-10,8	10,10,10,10
1957	1	2427419114537870170600786917468477	-1,-8,-10,8	-11,10,10,10
1958	1	2427485523846937827046490118060197	-1,8,-10,8	10,10,10,10
1959	1	2440422196937603262799150825446150	-1,4,10,10	-11,4,-11,8
1960	1	2440515669279045480380013240125669	-1,2,9,10	10,-10,2,9
1961	1	2501997388893446220815124800011601	1,-1,9,-10,0	10,-8,0,9
1962	1	2519402383693689786136548033168157	-1,3,9,10	10,-10,-4,9
1963	1	2543181495281690089352218257919053	-1,4,11,10	11,-11,-11,5
1964	1	2552756396115123930799060935077484	-1,0,0,10,0	11,-1,0,-1,0
1965	1	2552756423287942580232501449134084	1,0,0,10,0	10,-10,0,1,0
1966	1	2552756426330882512007246603426407	1,0,0,10,0	-11,0,0,0,1
1967	1	2552756545400313031386283499185242	-1,0,0,10,0	11,-1,-11,-1,0
1968	1	2552756585417325132177003386779617	-1,0,0,10,0	11,1,0,1,1
1969	1	2552757177843297578671904490547270	1,0,1,-2,0,0	-11,0,0,10,0
1970	1	2552998119964699215768289932596958	-1,0,0,0,0,0,0	11,0,0,10,0
1971	1	2553499205359802889069718935998546	1,-1,0,10,0	10,10,2,1
1972	1	2555745242478566527628613907717465	1,0,10,-1,-1,0	-11,2,0,10,0
1973	1	2652466922124038850157415018000095	-1,-8,-9,-9	-11,-10,10,10
1974	2	2653425949971279205048744385162136	-1,-9,-9,-9	10,10,10,10
1975	1	2653425976582482606164919206369268	-1,-9,-9,-9	-11,10,10,10
1976	1	2658916095023673989089845462837513	-1,0,-10,-10,0	10,1,9,-9
1977	1	2679254275979108495678205392580971	1,2,6,9	10,9,9,10
1978	1	2692840115031737575351586828393250	-1,-6,8,10	10,10,10,9
1979	1	2697102009385337850090512749169638	-1,8,10,9	10,-10,8,10
1980	1	2708217423409799296991367956256561	-1,2,10,10	10,10,10,-9
1981	1	2717963168056987801116033094492206	-1,3,10,-9	10,10,10,10
1982	1	2729148383880493780728689659388742	-1,0,10,10	11,-1,-2,9
1983	1	2731822961624694557528271813342180	-1,0,0,-3,0,0	11,0,-1,10,0
1984	1	2733393833669870614167037829320085	-1,-1,0,-10,-1	10,1,2,2
1985	1	2733393879686987495881619313889246	1,-1,0,-10,-1	10,2,-10,0
1986	1	2738169070053843776498791633072622	-1,1,-11,-2,-2	11,-4,1,-11
1987	1	2739945917069844244192215289758075	-1,-8,10,10	-11,9,-11,-9
1988	1	2743169799902272706653084252604322	-1,0,8,-10,0	10,0,9,9
1989	1	2743661851405226358332240385204626	-1,-1,-11,-1,-1	11,8,1,-11
1990	1	2766223336963192396954879110283267	-1,-8,6,10	10,-10,6,-10
1991	1	2820463054810365827221026425459747	-1,1,10,-7,1	10,10,10,10
1992	1	2830916093597106962952916881393084	-1,2,8,9	10,10,9,10
1993	1	2842441623506211833119263075580855	-1,-4,10,10	-11,-4,-4,9
1994	1	2857676373153510523690882941318580	-1,0,10,-10,0	-11,-10,-1,9
1995	2	2874783175831409383582913640233146	-1,9,9,10	10,-10,-9,9
1996	1	2875752224856084988611108186564429	-1,-9,-9,9	10,10,9,10
1997	1	2917063230960557093995129931211699	-1,3,9,9	10,10,9,10
1998	1	2922609320364223587059673027224233	-1,0,1,10,0	-11,0,-2,0,-1,0
1999	1	2922609325639960507381954050387843	-1,0,1,10,0	11,-1,0,2,-1
2000	1	2925961526914252191050841233773574	-1,-1,-11,-1,1	11,-2,-1,-10,-1
2001	1	2954730438414537015363007262341652	-1,2,9,10	10,10,-10,9
2002	1	2964098504279411634897699686316081	-1,-9,9,10	10,10,-10,9
2003	12	2965052638371354141530652694658275	-1,9,-10,9	10,-10,9,10
2004	2	2965774722647667675279553194439986	-1,9,-10,9	10,10,9,10
2005	1	2999782221668709087607567400831415	-1,1,-10,3,2	-11,1,10,10
2006	1	3009665229495968356004822779895436	-1,1,10,9	10,10,9,10
2007	1	3015326055674799565814657822922378	-1,2,6,9	-11,10,10,10
2008	1	3015918754456543710339215179290797	-1,-4,6,9	10,10,10,10
2009	1	3054425127894087593748935602546647	-1,-7,-7,9	10,10,10,10
2010	1	3134582373979183523068473942629235	-1,1,2,-5,1	11,-2,2,-11
2011	2	3135415768169112143140270440931371	-1,9,-10,10	10,10,-10,9
2012	1	3135674147321562256400535024409300	-1,9,-10,9	10,-10,-10,10
2013	1	3160702813603042177885624895298385	1,-3,1,-10,-1	10,-10,7,7
2014	1	3166303516778066295918391282576690	-1,3,9,10	10,-10,2,-10
2015	1	3221587269178775258850889387600827	-1,-8,-9,9	-11,10,10,10
2016	4	3222066806488381514141952102405717	-1,-9,-9,9	10,10,10,10
2017	1	3222066835812725057114216242722585	-1,-9,-9,9	-11,10,10,10
2018	1	3243497439523861963750809508602176	-1,-4,9,-10	10,-10,6,10
2019	1	3282462388056469517846000075046644	-1,2,9,10	10,10,3,-10
2020	1	3311404770175421238999997085857347	-1,6,10,10	10,10,-10,9
2021	1	3314617432897353456553428677372262	-1,8,10,10	10,10,-10,9
2022	1	3316020639987104004337397393470008	-1,-7,-10,9	-11,10,10,10
2023	2	3316224883670986186502414641289187	-1,9,10,10	10,10,-10,9
2024	1	3316538284494294231394394703608322	-1,-8,-10,9	10,10,10,10
2025	1	3317056166862038558322805460536512	-1,-9,-10,9	10,10,10,10
2026	4	3317315186111404320297555838153416	-1,9,-10,9	10,10,10,10
2027	1	3346048060655053490421809670979260	-1,0,0,8,-1,0	11,-3,0,-1,0
2028	1	3349178231908504302483543614271045	-1,1,10,9	-11,1,10,10
2029	1	3354006563595755189119452815112279	-1,1,10,10	-11,10,10,9
2030	1	3357236217774011761550488715964315	-1,3,10,10	10,10,10,9
2031	1	3362105551644332958085445790810823	-1,1,10,9	-11,9,10,10
2032	1	3363724834514437653023010392212698	-1,1,10,9	-11,10,10,10
2033	1	3364261622835673719328445644641126	-1,2,10,9	10,10,10,10
2034	1	3364513908490259484937390477953018	-1,-8,10,10	10,10,10,9
2035	1	3390505242579733484071247596993535	1,-1,5,-10,0	10,-3,0,-10,0
2036	1	3542633225251234160994587640596718	-1,0,-4,-10,0	-11,0,3,10
2037	1	3545224820946438193306147120339311	-1,-4,7,10	10,10,9,-10
2038	1	3572741305871784164682796430751135	-1,0,-11,1,1	-11,-1,3,-11
2039	1	3575712924729226150415611786320040	1,1,2,-10,-1	10,-10,-10,0
2040	1	3576710477392486570078882274107725	-1,0,-1,8,-1,0	11,0,1,1,0
2041	1	3577708304075519620064092869688954	1,0,0,-8,0,-1	10,-10,0,0,0
2042	1	3577708965836699497459042871428464	-1,0,-11,-1,0	11,3,3,-11
2043	1	3598715175961818016955000602814670	-1,2,-11,9	-11,-3,-11,10
2044	1	3615628528444626093313214150994825	-1,9,-11,9	-11,10,-11,10
2045	1	3627716114963613259472634088561143	-1,0,-11,9	11,-10,0,-11
