delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_category_id	T_encoding	gamma_category_id	gamma_encoding	T_scs	gamma_scs	status
-0.908163	-28.673469	-48.600153	0.745216	continued[1]:5	308	31288139504878815	661	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.908163	-28.163265	-48.131403	0.745718	continued[1]:5	308	31288139504878815	661	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.908163	-27.653061	-47.600699	0.747301	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.908163	-27.142857	-47.013685	0.749967	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.908163	-26.632653	-46.349264	0.753836	continued[3]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.908163	-26.122449	-49.915976	0.736601	continued[2]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.908163	-25.612245	-49.586329	0.735558	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.908163	-25.102041	-49.187843	0.735184	continued[1]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.908163	-24.591837	-48.720516	0.735892	continued[1]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.908163	-24.081633	-48.184114	0.737476	continued[1]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.908163	-23.571429	-47.582563	0.740142	continued[1]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.908163	-23.061224	-46.910974	0.742935	continued[1]:5	251	6125569946746277	586	2671081176279736	-1,8,-9,-9	-9,8,-9,8	ok
-0.908163	-22.551020	-46.791587	0.743938	continued[3]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.908163	-22.040816	-50.808595	0.725274	full	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.908163	-21.530612	-50.550261	0.723897	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.908163	-21.020408	-50.226267	0.722982	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.908163	-20.510204	-49.830968	0.722815	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.908163	-20.000000	-49.360295	0.723523	continued[1]:5	236	2536718799892277	583	2537570046700137	-1,-8,8,8	8,8,8,8	ok
-0.887755	-45.000000	-45.604797	0.789713	continued[1]:5	71	37389626	498	6077145349	1,1,4,-2	16,1,15	ok
-0.887755	-44.489796	-45.231710	0.789674	continued[1]:5	508	30275625062797709629	137	11445	1,-1,-1,-16	-16,-1,1,-1	ok
-0.887755	-43.979592	-45.207913	0.788671	continued[3]:5	99	689337013	239	199997	1,-1,3,-3	-16,15,1	ok
-0.887755	-43.469388	-46.951017	0.784236	full	245	5060182364100274	361	111131656	1,0,-7,-9	15,-1,-1,-3	ok
-0.887755	-42.959184	-46.663588	0.782780	continued[1]:5	10	1709	483	4582451482	1,0,-1,-1	-15,0,-15	ok
-0.887755	-42.448980	-46.331102	0.781944	continued[1]:5	1	77	286	885086	-1,0,0,0	-15,13,2,-1	ok
-0.887755	-41.938776	-45.954875	0.781777	continued[1]:5	1	77	464	3313997550	-1,0,0,0	14,-12,-14	ok
-0.887755	-41.428571	-45.535939	0.782278	continued[1]:5	47	1106327	438	1953718768	-1,0,1,-2	-14,0,13	ok
-0.887755	-40.918367	-45.567278	0.781196	continued[3]:5	446	2597311072611766877	772	3505735941092831188	-1,0,7,13	-14,-1,-1,-14	ok
-0.887755	-40.408163	-47.542297	0.776007	full	447	3356526775495775777	453	2620337001	-1,0,13,13	-14,13,-13,0	ok
-0.887755	-39.897959	-47.235211	0.773882	continued[1]:5	434	1902044119980309200	310	3093802	-1,0,13,-13	13,-13,-1,-2	ok
-0.887755	-39.387755	-46.878753	0.773174	continued[1]:5	424	1817960541519937815	458	2791128229	-1,-1,12,-13	13,2,-13,-1	ok
-0.887755	-38.877551	-46.474790	0.773214	continued[1]:5	11	2277	187	38756	-1,-1,-1,-1	-13,-1,-1,1	ok
-0.887755	-38.367347	-46.026100	0.774050	continued[1]:5	425	1818078296518131494	472	3480991616	-1,1,12,-13	-13,12,-12,1	ok
-0.887755	-37.857143	-45.537259	0.775840	continued[1]:5	403	608481991711789964	425	1420578229	-1,-2,2,12	12,12,12	ok
-0.887755	-37.346939	-48.093343	0.770013	full	404	675772959923042555	545	527839594429	-1,-11,4,12	12,12,-12,-4	ok
-0.887755	-36.836735	-47.794314	0.767220	continued[1]:5	359	146389105581798365	414	1033010307	-1,11,-12,-11	12,-12,-12	ok
-0.887755	-36.326531	-47.421354	0.764426	continued[1]:5	378	282753768330764775	412	1019374105	-1,11,-12,11	-12,11,-12	ok
-0.887755	-35.816327	-46.995820	0.764593	continued[1]:5	393	533461250162156120	733	533461272886383283	-1,11,-12,-12	-12,11,-12,-12	ok
-0.887755	-35.306122	-46.521073	0.765636	continued[1]:5	373	274761540684197919	728	519515783204926708	-1,11,11,11	-12,11,11,-12	ok
-0.887755	-34.795918	-46.001062	0.767554	continued[1]:5	373	274761540684197919	713	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.887755	-34.285714	-46.739616	0.762588	continued[2]:5	372	274732999219284452	713	274761556251461169	-1,-11,11,11	11,11,11,11	ok
-0.887755	-33.775510	-46.214699	0.764506	continued[1]:5	352	137520058369471127	699	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.887755	-33.265306	-46.192548	0.763709	continued[3]:5	352	137520058369471127	698	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.887755	-32.755102	-49.269027	0.748546	full	352	137520058369471127	698	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.887755	-32.244898	-48.999966	0.751340	continued[1]:5	351	137503074817916327	698	137520068858324757	-1,10,-11,-11	-11,-11,-11,-11	ok
-0.887755	-31.734694	-48.672610	0.750297	continued[1]:5	331	66720918967500902	680	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.887755	-31.224490	-48.283452	0.749795	continued[1]:5	331	66720918967500902	680	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.887755	-30.714286	-47.834395	0.750297	continued[1]:5	331	66720918967500902	680	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.887755	-30.204082	-47.326246	0.751546	continued[1]:5	330	66711046087671104	680	66720925908142496	-1,-10,10,10	10,10,10,10	ok
-0.887755	-29.693878	-46.764671	0.753877	continued[1]:5	308	31288139504878815	661	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.887755	-29.183673	-48.612931	0.744134	continued[2]:5	308	31288139504878815	661	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.887755	-28.673469	-48.158742	0.744636	continued[1]:5	308	31288139504878815	661	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.887755	-28.163265	-47.642161	0.746013	continued[1]:5	307	31282544843925584	661	31288144007624166	-1,9,-10,-10	-10,-10,-10,-10	ok
-0.887755	-27.653061	-47.066902	0.748344	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.887755	-27.142857	-46.432116	0.751137	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.887755	-26.632653	-46.375369	0.751551	continued[3]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.887755	-26.122449	-49.599895	0.734476	continued[2]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.887755	-25.612245	-49.217290	0.734102	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.887755	-25.102041	-48.764827	0.734476	continued[1]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.887755	-24.591837	-48.243803	0.735932	continued[1]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.887755	-24.081633	-47.656922	0.738391	continued[1]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.887755	-23.571429	-47.001187	0.741184	continued[1]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.887755	-23.061224	-46.920597	0.741725	continued[3]:5	251	6125569946746277	586	2671081176279736	-1,8,-9,-9	-9,8,-9,8	ok
-0.887755	-22.551020	-50.782705	0.723618	full	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.887755	-22.040816	-50.533786	0.722910	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.887755	-21.530612	-50.219823	0.721867	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.887755	-21.020408	-49.836460	0.721700	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.887755	-20.510204	-49.379851	0.722408	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.887755	-20.000000	-48.847242	0.723992	continued[1]:5	221	998766650140877	570	998767320547562	-1,-8,-8,-8	8,-8,-8,-8	ok
-0.867347	-45.000000	-45.239613	0.788464	continued[1]:5	80	100784501	788	30761961189006801122	1,1,3,2	-16,0,1,-16	ok
-0.867347	-44.489796	-45.227000	0.787461	continued[3]:5	106	1033010329	147	13830	1,-1,-1,3	-16,1,1,-1	ok
-0.867347	-43.979592	-46.890832	0.783356	full	137	4706682751	226	124221	1,-1,-14,-1	15,-15,0	ok
-0.867347	-43.469388	-46.609155	0.781901	continued[1]:5	486	6806013100792669079	507	7847727091	1,0,3,14	15,0,-15,-1	ok
-0.867347	-42.959184	-46.281899	0.780986	continued[1]:5	493	10679565617431113103	90	3541	1,0,-1,-15	-15,-1,1,0	ok
-0.867347	-42.448980	-45.911083	0.780818	continued[1]:5	20	9590	261	338224	-1,0,0,1	-15,14,2	ok
-0.867347	-41.938776	-45.497620	0.781320	continued[1]:5	6	464	378	270106875	-1,0,0,-1	14,-4,-2,-3	ok
-0.867347	-41.428571	-45.533401	0.780193	continued[3]:5	30	45752	650	18813360678975543	-1,0,-3,0	-14,0,3,-10	ok
-0.867347	-40.918367	-47.490366	0.774414	full	447	3356526775495775777	769	3357086403884242159	-1,0,13,13	-14,-2,13,13	ok
-0.867347	-40.408163	-47.189436	0.772958	continued[1]:5	447	3356526775495775777	451	2592900051	-1,0,13,13	-14,13,13	ok
-0.867347	-39.897959	-46.839724	0.772250	continued[1]:5	126	2703881952	758	1061426209790188525	-1,-1,-13,-1	13,-13,-1,-13	ok
-0.867347	-39.387755	-46.442175	0.772210	continued[1]:5	420	1085538880095006645	760	1085698897610077102	-1,-1,1,-13	13,-2,1,-13	ok
-0.867347	-38.877551	-46.000278	0.773046	continued[1]:5	425	1818078296518131494	753	1032315014961424301	-1,1,12,-13	-13,-2,-13,12	ok
-0.867347	-38.367347	-45.544494	0.774551	continued[2]:5	203	8982082975319	426	1420631531	-1,-2,-10,5	-13,12,12	ok
-0.867347	-37.857143	-48.047586	0.768323	full	412	1008264279454528010	425	1420578229	-1,7,12,12	12,12,12	ok
-0.867347	-37.346939	-47.747460	0.765530	continued[1]:5	352	137520058369471127	416	1046737111	-1,-11,-11,-11	12,12,-12	ok
-0.867347	-36.836735	-47.379956	0.763405	continued[1]:5	393	533461250162156120	414	1033010307	-1,11,-12,-12	12,-12,-12	ok
-0.867347	-36.326531	-46.960394	0.763573	continued[1]:5	378	282753768330764775	412	1019374105	-1,11,-12,11	-12,11,-12	ok
-0.867347	-35.816327	-46.492080	0.764615	continued[1]:5	393	533461250162156120	733	533461272886383283	-1,11,-12,-12	-12,11,-12,-12	ok
-0.867347	-35.306122	-45.978879	0.766533	continued[1]:5	373	274761540684197919	714	274761556992759430	-1,11,11,11	-12,11,11,11	ok
-0.867347	-34.795918	-45.999198	0.765469	continued[3]:5	373	274761540684197919	713	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.867347	-34.285714	-46.223677	0.763296	continued[2]:5	372	274732999219284452	713	274761556251461169	-1,-11,11,11	11,11,11,11	ok
-0.867347	-33.775510	-46.213221	0.762420	continued[3]:5	352	137520058369471127	699	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.867347	-33.265306	-49.231929	0.746757	full	353	137520058893913799	698	137520068858324757	1,-11,-11,-11	-11,-11,-11,-11	ok
-0.867347	-32.755102	-48.962218	0.749550	continued[1]:5	352	137520058369471127	698	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.867347	-32.244898	-48.642825	0.749383	continued[1]:5	351	137503074817916327	698	137520068858324757	-1,10,-11,-11	-11,-11,-11,-11	ok
-0.867347	-31.734694	-48.262846	0.748881	continued[1]:5	331	66720918967500902	680	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.867347	-31.224490	-47.822889	0.749255	continued[1]:5	331	66720918967500902	680	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.867347	-30.714286	-47.324930	0.750504	continued[1]:5	331	66720918967500902	680	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.867347	-30.204082	-46.772243	0.752629	continued[1]:5	308	31288139504878815	663	31293739669567733	-1,-10,-10,-10	10,10,-10,-10	ok
-0.867347	-29.693878	-46.164603	0.756002	continued[2]:5	308	31288139504878815	661	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.867347	-29.183673	-48.169733	0.743426	continued[2]:5	308	31288139504878815	661	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.867347	-28.673469	-47.664052	0.744675	continued[1]:5	308	31288139504878815	661	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.867347	-28.163265	-47.100747	0.747006	continued[1]:5	307	31282544843925584	661	31288144007624166	-1,9,-10,-10	-10,-10,-10,-10	ok
-0.867347	-27.653061	-46.479021	0.749800	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.867347	-27.142857	-46.439718	0.749800	continued[3]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.867347	-26.632653	-50.241666	0.730944	full	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.867347	-26.122449	-49.990472	0.731859	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.867347	-25.612245	-49.674860	0.730610	continued[1]:5	252	6127216826882384	611	6128865921236743	-1,-9,-9,-9	9,9,-9,-9	ok
-0.867347	-25.102041	-49.293699	0.730442	continued[1]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.867347	-24.591837	-48.842822	0.730944	continued[1]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.867347	-24.081633	-48.321944	0.732400	continued[1]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.867347	-23.571429	-47.733227	0.734859	continued[1]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.867347	-23.061224	-47.073099	0.737652	continued[1]:5	237	2537568978100002	604	5848782350016823	-1,8,8,8	-9,8,8,-9	ok
-0.867347	-22.551020	-50.550020	0.722034	continued[2]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.867347	-22.040816	-50.253552	0.720785	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.867347	-21.530612	-49.888946	0.720411	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.867347	-21.020408	-49.452231	0.720913	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.867347	-20.510204	-48.940358	0.722290	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.867347	-20.000000	-48.354074	0.724749	continued[1]:5	221	998766650140877	570	998767320547562	-1,-8,-8,-8	8,-8,-8,-8	ok
-0.846939	-45.000000	-46.721992	0.783961	full	509	32267369257828614064	301	1849895	1,1,-3,-16	-16,0,3,1	ok
-0.846939	-44.489796	-46.448998	0.782505	continued[1]:5	12	2344	167	24059	1,-1,-1,-1	-16,-2,0,1	ok
-0.846939	-43.979592	-46.130019	0.781463	continued[1]:5	143	6073948651	202	58281	1,-1,-15,0	15,-8,-1,-1	ok
-0.846939	-43.469388	-45.768297	0.781296	continued[1]:5	15	4463	357	71586566	1,0,-2,0	-15,0,0,-3	ok
-0.846939	-42.959184	-45.364557	0.781797	continued[1]:5	1	77	455	2677765942	-1,0,0,0	-15,1,-14	ok
-0.846939	-42.448980	-45.505820	0.780110	continued[2]:5	482	6177731790888376952	470	3480908175	-1,0,-1,14	14,14,-14	ok
-0.846939	-41.938776	-45.494960	0.779235	continued[3]:5	67	24664775	773	3506314058470931147	-1,0,-2,2	14,2,-1,-14	ok
-0.846939	-41.428571	-47.437361	0.773514	full	463	5817770593025677685	779	5933004988786411719	-1,0,13,-14	-14,0,-14,-14	ok
-0.846939	-40.918367	-47.142632	0.772058	continued[1]:5	471	5933004899224016264	556	4663997046549	-1,0,-14,-14	-14,4,-12,-5	ok
-0.846939	-40.408163	-46.799722	0.771350	continued[1]:5	435	1902165936562674684	450	2592828040	-1,-1,13,-13	13,13,13	ok
-0.846939	-39.897959	-46.409563	0.771310	continued[1]:5	123	2511810002	318	5000677	-1,-1,2,3	13,-13,1,-2	ok
-0.846939	-39.387755	-45.974092	0.772018	continued[1]:5	421	1314553183082540345	516	10671655346	-1,1,5,-13	-13,-2,-13,-2	ok
-0.846939	-38.877551	-45.998571	0.770961	continued[3]:5	430	1859885483991227252	754	1032546113012654225	-1,-2,-13,-13	-13,3,-13,12	ok
-0.846939	-38.367347	-48.000969	0.766659	full	410	1007734649419867374	426	1420631531	-1,-4,12,12	-13,12,12	ok
-0.846939	-37.857143	-47.699738	0.763866	continued[1]:5	343	129108843135298145	425	1420578229	-1,-10,-10,-11	12,12,12	ok
-0.846939	-37.346939	-47.338624	0.762489	continued[1]:5	396	547733514896167635	416	1046737111	-1,11,12,-12	12,12,-12	ok
-0.846939	-36.836735	-46.926139	0.762656	continued[1]:5	394	533508198414997652	414	1033010307	-1,-12,-12,-12	12,-12,-12	ok
-0.846939	-36.326531	-46.465568	0.763698	continued[1]:5	393	533461250162156120	734	533508221140224737	-1,11,-12,-12	-12,-12,-12,-12	ok
-0.846939	-35.816327	-45.959187	0.765489	continued[1]:5	393	533461250162156120	733	533461272886383283	-1,11,-12,-12	-12,11,-12,-12	ok
-0.846939	-35.306122	-45.976935	0.764448	continued[3]:5	373	274761540684197919	714	274761556992759430	-1,11,11,11	-12,11,11,11	ok
-0.846939	-34.795918	-48.619645	0.758953	full	373	274761540684197919	713	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.846939	-34.285714	-48.335630	0.756160	continued[1]:5	373	274761540684197919	713	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.846939	-33.775510	-47.975578	0.753367	continued[1]:5	352	137520058369471127	699	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.846939	-33.265306	-47.548240	0.752531	continued[1]:5	352	137520058369471127	698	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.846939	-32.755102	-47.064960	0.753573	continued[1]:5	352	137520058369471127	698	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.846939	-32.244898	-46.531370	0.755698	continued[1]:5	351	137503074817916327	698	137520068858324757	-1,10,-11,-11	-11,-11,-11,-11	ok
-0.846939	-31.734694	-47.833570	0.748045	continued[2]:5	331	66720918967500902	680	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.846939	-31.224490	-47.347493	0.749295	continued[1]:5	331	66720918967500902	680	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.846939	-30.714286	-46.805520	0.751213	continued[1]:5	331	66720918967500902	680	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.846939	-30.204082	-46.211176	0.754006	continued[1]:5	308	31288139504878815	662	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
-0.846939	-29.693878	-49.829328	0.735417	full	308	31288139504878815	661	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.846939	-29.183673	-49.581271	0.738083	continued[1]:5	308	31288139504878815	661	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.846939	-28.673469	-49.271878	0.736834	continued[1]:5	308	31288139504878815	661	31288144007624166	-1,-10,-10,-10	-10,-10,-10,-10	ok
-0.846939	-28.163265	-48.899172	0.736460	continued[1]:5	307	31282544843925584	661	31288144007624166	-1,9,-10,-10	-10,-10,-10,-10	ok
-0.846939	-27.653061	-48.460771	0.736834	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.846939	-27.142857	-47.956700	0.738083	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.846939	-26.632653	-47.390878	0.740414	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.846939	-26.122449	-46.761879	0.743207	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-0.846939	-25.612245	-49.306977	0.729360	continued[2]:5	252	6127216826882384	609	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-0.846939	-25.102041	-48.870223	0.729734	continued[1]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.846939	-24.591837	-48.364668	0.731111	continued[1]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.846939	-24.081633	-47.790895	0.733363	continued[1]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.846939	-23.571429	-47.147259	0.736157	continued[1]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-0.846939	-23.061224	-47.085285	0.736649	continued[3]:5	237	2537568978100002	584	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-0.846939	-22.551020	-50.267508	0.719703	continued[2]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.846939	-22.040816	-49.918275	0.719201	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.846939	-21.530612	-49.498378	0.719575	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.846939	-21.020408	-49.004683	0.720824	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.846939	-20.510204	-48.436843	0.723077	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-0.846939	-20.000000	-47.791458	0.725870	continued[1]:5	221	998766650140877	570	998767320547562	-1,-8,-8,-8	8,-8,-8,-8	ok
-0.826531	-45.000000	-46.462124	0.781630	continued[1]:5	26	27026	497	6025549722	1,1,-2,-1	-16,-1,15	ok
-0.826531	-44.489796	-46.155279	0.780381	continued[1]:5	36	83434	501	6500907294	1,-1,1,1	-16,5,15	ok
-0.826531	-43.979592	-45.804459	0.780007	continued[1]:5	142	6022476373	313	4137096	1,0,-15,0	15,-3,-5,-1	ok
-0.826531	-43.469388	-45.411161	0.780381	continued[1]:5	9	1174	344	24861797	1,0,1,0	-15,0,-2,2	ok
-0.826531	-42.959184	-45.361575	0.779712	continued[3]:5	41	248864	334	9260027	-1,0,0,-2	-15,-3,-3,-2	ok
-0.826531	-42.448980	-47.284163	0.774138	full	6	464	243	222750	-1,0,0,-1	14,14,-2	ok
-0.826531	-41.938776	-46.998459	0.772682	continued[1]:5	96	541155650	475	3621473037	-1,0,-11,0	14,1,13,-1	ok
-0.826531	-41.428571	-46.664658	0.771846	continued[1]:5	439	1945410962332319627	780	5933290909845607284	-1,0,-14,-13	-14,-1,-14,-14	ok
-0.826531	-40.918367	-46.283509	0.771679	continued[1]:5	472	5933290820281053777	245	223419	-1,-1,-14,-14	-14,13,-1,-1	ok
-0.826531	-40.408163	-45.858171	0.772387	continued[1]:5	94	391090527	450	2592828040	-1,-1,-10,-1	13,13,13	ok
-0.826531	-39.897959	-45.982828	0.770809	continued[2]:5	420	1085538880095006645	368	144882727	-1,-1,1,-13	13,-13,-7,1	ok
-0.826531	-39.387755	-45.971345	0.769854	continued[3]:5	162	10589563214	741	561411739814879006	-1,1,-13,-2	-13,-2,-13,-12	ok
-0.826531	-38.877551	-47.953469	0.765020	full	431	1860125061546537527	762	1168777935035675121	-1,-3,-13,-13	-13,-12,-3,-13	ok
-0.826531	-38.367347	-47.651127	0.762227	continued[1]:5	411	1008188605242196299	426	1420631531	-1,-7,12,12	-13,12,12	ok
-0.826531	-37.857143	-47.295620	0.761519	continued[1]:5	413	1008945539086014914	425	1420578229	-1,-12,12,12	12,12,12	ok
-0.826531	-37.346939	-46.889297	0.761686	continued[1]:5	394	533508198414997652	414	1033010307	-1,-12,-12,-12	12,-12,-12	ok
-0.826531	-36.836735	-46.435405	0.762728	continued[1]:5	394	533508198414997652	734	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.826531	-36.326531	-45.936150	0.764519	continued[1]:5	394	533508198414997652	734	533508221140224737	-1,-12,-12,-12	-12,-12,-12,-12	ok
-0.826531	-35.816327	-45.956201	0.763325	continued[3]:5	393	533461250162156120	734	533508221140224737	-1,11,-12,-12	-12,-12,-12,-12	ok
-0.826531	-35.306122	-48.578155	0.757222	full	373	274761540684197919	713	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.826531	-34.795918	-48.293086	0.754429	continued[1]:5	373	274761540684197919	713	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.826531	-34.285714	-47.931331	0.751635	continued[1]:5	366	266939952461234369	713	274761556251461169	-1,-11,-11,11	11,11,11,11	ok
-0.826531	-33.775510	-47.510300	0.751596	continued[1]:5	352	137520058369471127	699	137520069382767449	-1,-11,-11,-11	11,-11,-11,-11	ok
-0.826531	-33.265306	-47.034059	0.752639	continued[1]:5	352	137520058369471127	698	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.826531	-32.755102	-46.508209	0.754763	continued[1]:5	352	137520058369471127	698	137520068858324757	-1,-11,-11,-11	-11,-11,-11,-11	ok
-0.826531	-32.244898	-46.530305	0.753613	continued[3]:5	351	137503074817916327	698	137520068858324757	-1,10,-11,-11	-11,-11,-11,-11	ok
-0.826531	-31.734694	-47.357658	0.748085	continued[2]:5	331	66720918967500902	680	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.826531	-31.224490	-46.826883	0.750003	continued[1]:5	331	66720918967500902	680	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.826531	-30.714286	-46.244847	0.752796	continued[1]:5	331	66720918967500902	680	66720925908142496	-1,10,10,10	10,10,10,10	ok
-0.826531	-30.204082	-46.213466	0.752255	continued[3]:5	308	31288139504878815	662	31288144257776695	-1,-10,-10,-10	10,-10,-10,-10	ok
