time	lambda_hat	x	Ca	V
347.00000000000006	0.003139709119850247	0.6447824986715665	0.8812975012194566	-47.42029028537479
348.00000000000006	0.003141175054466771	0.6446460511953982	0.8812781324528743	-47.424275740425294
349.00000000000006	0.0031425880830047224	0.6445095763395745	0.8812587241930274	-47.42826140851702
350.00000000000006	0.003143955723074823	0.6443730740853622	0.8812392764389321	-47.432247291179145
351.00000000000006	0.0031452786358112882	0.644236544413844	0.8812197891895991	-47.43623338994432
352.00000000000006	0.003146557460001814	0.6440999873059194	0.8812002624440338	-47.440219706348614
353.00000000000006	0.0031477928274386406	0.6439634027423048	0.8811806962012361	-47.44420624193155
354.00000000000006	0.0031489853580658803	0.6438267907035339	0.8811610904602001	-47.448192998236095
355.00000000000006	0.003150135666531662	0.6436901511699586	0.8811414452199144	-47.45217997680864
356.00000000000006	0.003151244358323536	0.6435534841217493	0.8811217604793621	-47.45616717919901
357.00000000000006	0.0031523120224844713	0.643416789538895	0.8811020362375199	-47.46015460696047
358.00000000000006	0.0031533328513101136	0.6432800674012045	0.8810822724933591	-47.464142261649734
359.00000000000006	0.0031543202472687445	0.6431433176883061	0.8810624692458451	-47.46813014482691
360.00000000000006	0.0031552683369702877	0.6430065403796489	0.881042626493937	-47.47211825805556
361.00000000000006	0.0031561776860468986	0.6428697354545024	0.8810227442365882	-47.476106602902675
362.00000000000006	0.00315704884923538	0.6427329028919577	0.8810028224727456	-47.480095180938655
363.00000000000006	0.0031578823552882614	0.6425960426709274	0.8809828612013504	-47.484083993737336
364.00000000000006	0.00315867874936304	0.6424591547701464	0.8809628604213371	-47.488073042875975
365.00000000000006	0.003159438551578167	0.642322239168172	0.8809428201316342	-47.492062329935244
366.00000000000006	0.0031601622786794205	0.6421852958433848	0.8809227403311636	-47.496051856499236
367.00000000000006	0.003160850439879619	0.6420483247739889	0.880902621018841	-47.500041624155465
368.00000000000006	0.0031615035323078835	0.641911325938012	0.8808824621935756	-47.504031634494865
369.00000000000006	0.003162122056455245	0.6417742993133067	0.8808622638542698	-47.508021889111774
370.00000000000006	0.003162706496633415	0.6416372448775497	0.8808420259998196	-47.512012389603946
371.00000000000006	0.003163257330051214	0.6415001626082435	0.8808217486291144	-47.516003137572554
372.00000000000006	0.003163775030939246	0.641363052482716	0.8808014317410366	-47.51999413462217
373.00000000000006	0.0031642600622170227	0.6412259144781209	0.8807810753344619	-47.52398538236079
374.00000000000006	0.003164718681089207	0.6410887485714388	0.8807606794082592	-47.5279768823998
375.00000000000006	0.0031651397039964176	0.6409515547394768	0.8807402439612905	-47.531968636354
376.00000000000006	0.0031655294163646275	0.6408143329588695	0.8807197689924106	-47.5359606458416
377.00000000000006	0.0031658882539216163	0.6406770832060789	0.8806992545004674	-47.539952912484196
378.00000000000006	0.0031662166503740917	0.6405398054573951	0.8806787004843017	-47.54394543790681
379.00000000000006	0.003166520656190265	0.6404024996889368	0.8806581069427473	-47.54793822373784
380.00000000000006	0.0031667894007798717	0.6402651658766514	0.8806374738746303	-47.5519312716091
381.00000000000006	0.0031670289534051215	0.6401278039963155	0.8806168012787701	-47.5559245831558
382.00000000000006	0.003167239729537486	0.6399904140235353	0.8805960891539781	-47.55991816001654
383.00000000000006	0.0031674221278618284	0.639852995933747	0.8805753374990589	-47.56391200383331
384.00000000000006	0.003167576539350968	0.6397155497022172	0.8805545463128093	-47.56790611625151
