time	lambda_hat	x	Ca	V
99068.0	0.00022737989584098933	0.2688983141888802	0.4985652314827095	-56.96103186650722
99069.0	0.00022741247654911787	0.2691124446557686	0.4985244412274159	-56.9523421778626
99070.0	0.0002274450198240642	0.2693271207550199	0.4984837439180368	-56.943634170821575
99071.0	0.000227477525765593	0.26954234416767614	0.4984431397254921	-56.93490779671096
99072.0	0.00022750999473723156	0.26975811658125065	0.49840262882123115	-56.92616300668847
99073.0	0.000227542426966628	0.2699744396897508	0.49836221137723474	-56.91739975174225
99074.0	0.00022757482281027827	0.2701913151937007	0.4983218875660169	-56.90861798269039
99075.0	0.0002276071823589669	0.27040874480016397	0.49828165756062703	-56.899817650180395
99076.0	0.00022763950609404034	0.27062673022276645	0.4982415215346516	-56.89099870468873
99077.0	0.0002276717942312492	0.27084527318171925	0.4982014796622164	-56.88216109652027
99078.0	0.0002277040469840225	0.27106437540384126	0.4981615321179882	-56.873304775807874
99079.0	0.00022773626469270135	0.27128403862258227	0.49812167907717697	-56.86442969251181
99080.0	0.00022776844756500938	0.2715042645780457	0.49808192071553775	-56.855535796419325
99081.0	0.0002278005958066233	0.2717250550170117	0.49804225720937256	-56.8466230371441
99082.0	0.00022783270974869544	0.27194641169295986	0.49800268873553255	-56.837691364125774
99083.0	0.00022786478959138564	0.2721683363660922	0.4979632154714198	-56.828740726629455
99084.0	0.00022789683565951075	0.2723908308033564	0.4979238375949895	-56.81977107374521
99085.0	0.0002279288481478056	0.27261389677846853	0.49788455528475173	-56.81078235438756
99086.0	0.00022796082737486668	0.2728375360719361	0.49784536871977375	-56.80177451729502
99087.0	0.00022799277353019375	0.2730617504710813	0.4978062780796817	-56.792747511029575
99088.0	0.00022802468692626368	0.2732865417700637	0.49776728354466293	-56.78370128397617
99089.0	0.0002280565677473572	0.27351191176990364	0.49772838529546776	-56.77463578434226
99090.0	0.00022808841617581897	0.27373786227850516	0.4976895835134116	-56.76555096015728
99091.0	0.00022812023263975303	0.2739643951106791	0.497650878380377	-56.75644675927215
99092.0	0.00022815201719177187	0.2741915120881662	0.49761227007881587	-56.747323129358826
99093.0	0.00022818377013038703	0.27441921503966027	0.49757375879175103	-56.738180017909734
99094.0	0.00022821549175062173	0.27464750580083125	0.49753534470277877	-56.72901737223734
99095.0	0.00022824718222185487	0.27487638621434834	0.4974970279960707	-56.719835139473616
99096.0	0.00022827884183348812	0.27510585812990324	0.4974588088563757	-56.71063326656958
99097.0	0.00022831047087151367	0.2753359234042332	0.49742068746902224	-56.70141170029478
99098.0	0.0002283420693767206	0.27556658390114414	0.49738266401992015	-56.69217038723681
99099.0	0.00022837363763089	0.27579784149153397	0.497344738695563	-56.68290927380083
99100.0	0.00022840517591251344	0.2760296980534156	0.49730691168302993	-56.67362830620907
99101.0	0.00022843668449683472	0.2762621554719401	0.49726918316998786	-56.664327430500315
99102.0	0.00022846816365582753	0.27649521563942	0.4972315533446936	-56.65500659252947
99103.0	0.00022849961353937402	0.27672888045535216	0.4971940223959959	-56.64566573796702
99104.0	0.00022853103429578463	0.2769631518264413	0.49715659051333755	-56.63630481229859
99105.0	0.00022856242607177072	0.2771980316666229	0.4971192578867575	-56.62692376082441
99106.0	0.0002285937892480047	0.27743352189708625	0.49708202470689294	-56.61752252865887
99107.0	0.0002286251240832334	0.277669624446298	0.4970448911649815	-56.60810106073
99108.0	0.00022865643059912988	0.2779063412500248	0.4970078574528633	-56.59865930177904
99109.0	0.00022868770916715706	0.2781436742513566	0.4969709237629831	-56.58919719635988
99110.0	0.00022871895992195533	0.27838162540073	0.49693409028839236	-56.57971468883867
99111.0	0.0002287501831124532	0.278620196655951	0.4968973572227516	-56.57021172339326
99112.0	0.00022878137898464968	0.2788593899822181	0.4968607247603322	-56.56068824401275
99113.0	0.00022881254766660445	0.27909920735214555	0.496824193096019	-56.55114419449704
99114.0	0.00022884368928503023	0.27933965074578626	0.49678776242531186	-56.54157951845631
99115.0	0.00022887480419379264	0.2795807221506548	0.4967514329443284	-56.53199415931055
99116.0	0.00022890589262850015	0.2798224235617506	0.4967152048498058	-56.52238806028911
99117.0	0.00022893695470851255	0.2800647569815805	0.4966790783391031	-56.51276116443021
99118.0	0.00022896799055187542	0.2803077244201822	0.4966430536102033	-56.50311341458047
99119.0	0.00022899900038809152	0.2805513278951468	0.49660713086171565	-56.493444753394435
99120.0	0.00022902998455635014	0.28079556943164186	0.49657131029287777	-56.483755123334106
99121.0	0.00022906094305556526	0.2810404510624342	0.4965355921035578	-56.47404446666849
99122.0	0.00022909187621987105	0.28128597482791273	0.4964999764942566	-56.46431272547309
99123.0	0.0002291227842680348	0.2815321427761113	0.49646446366610997	-56.4545598416295
99124.0	0.00022915366730522953	0.28177895696273153	0.49642905382089086	-56.44478575682488
99125.0	0.0002291845254355242	0.28202641945116524	0.4963937471610116	-56.43499041255154
99126.0	0.00022921535898216185	0.28227453231251737	0.496358543889526	-56.42517375010646
99127.0	0.00022924616815457756	0.2825232976256285	0.4963234442101317	-56.415335710590824
99128.0	0.00022927695305023863	0.2827727174770976	0.4962884483271722	-56.405476234909585
99129.0	0.00022930771387463567	0.2830227939613044	0.4962535564456394	-56.395595263770986
99130.0	0.00022933845072196807	0.28327352918043197	0.49621876877117543	-56.38569273768612
99131.0	0.00022936916390220292	0.2835249252444891	0.4961840855100752	-56.37576859696848
99132.0	0.00022939985361343377	0.28377698427133274	0.49614950686928844	-56.36582278173349
99133.0	0.00022943052005132232	0.2840297083866904	0.496115033056422	-56.35585523189809
99134.0	0.0002294611633017375	0.28428309972418225	0.4960806642797423	-56.34586588718026
99135.0	0.00022949178344973517	0.2845371604253436	0.4960464007481771	-56.335854687098596
99136.0	0.00022952238079255376	0.2847918926396468	0.49601224267131816	-56.325821570971854
99137.0	0.00022955295541113982	0.28504729852452354	0.49597819025942347	-56.31576647791852
99138.0	0.00022958350759746745	0.2853033802453867	0.4959442437234193	-56.30568934685637
99139.0	0.00022961403753415664	0.2855601399756524	0.49591040327490254	-56.29559011650202
99140.0	0.00022964454529642212	0.28581757989676193	0.4958766691261431	-56.28546872537053
99141.0	0.000229675031168345	0.28607570219820355	0.495843041490086	-56.27532511177493
99142.0	0.00022970549511675654	0.2863345090775341	0.4958095205803538	-56.26515921382585
99143.0	0.0002297359375259205	0.28659400274040087	0.49577610661124877	-56.254970969431
99144.0	0.00022976635846356068	0.28685418540056296	0.49574279979775515	-56.24476031629485
99145.0	0.00022979675799658007	0.28711505927991293	0.49570960035554157	-56.234527191918154
99146.0	0.00022982713639751093	0.2873766266084982	0.4956765085009633	-56.22427153359753
99147.0	0.00022985749383259329	0.2876388896245423	0.49564352445106435	-56.21399327842507
99148.0	0.00022988783036339443	0.28790185057446616	0.4956106484235801	-56.203692363287914
99149.0	0.00022991814625516026	0.28816551171290916	0.49557788063693936	-56.193368724867824
99150.0	0.0002299484416678589	0.2884298753027502	0.4955452213102667	-56.18302229964082
99151.0	0.00022997871665799118	0.2886949436151288	0.4955126706633848	-56.172653023876734
99152.0	0.00023000897148367538	0.2889607189294656	0.49548022891681676	-56.16226083363883
99153.0	0.00023003920619803713	0.28922720353348347	0.4954478962917884	-56.15184566478341
99154.0	0.00023006942095402715	0.2894943997232277	0.49541567301023065	-56.1414074529594
99155.0	0.0002300996160029266	0.289762309803087	0.4953835592947817	-56.13094613360797
99156.0	0.00023012979139300943	0.29003093608581343	0.4953515553687894	-56.12046164196216
99157.0	0.00023015994737100658	0.29030028089254295	0.4953196614563137	-56.10995391304646
99158.0	0.0002301900839820049	0.29057034655281555	0.49528787778212885	-56.099422881676475
99159.0	0.00023022020136940282	0.2908411354045951	0.49525620457172576	-56.088868482458494
99160.0	0.0002302502997734046	0.2911126497942895	0.49522464205131433	-56.07829064978916
99161.0	0.00023028037933280502	0.2913848920767704	0.4951931904478258	-56.06768931785507
99162.0	0.00023031044008656754	0.29165786461539245	0.495161849988915	-56.05706442063243
99163.0	0.0002303404822684891	0.2919315697820134	0.49513062090296284	-56.046415891886674
99164.0	0.00023037050591459313	0.2922060099570131	0.4950995034190786	-56.03574366517211
99165.0	0.00023040051125449608	0.29248118752931285	0.4950684977671022	-56.025047673831565
99166.0	0.00023043049841809824	0.2927571048963942	0.4950376041776066	-56.01432785099602
99167.0	0.00023046046743712317	0.2930337644643184	0.49500682288190023	-56.00358412958428
99168.0	0.00023049041853509186	0.2933111686477445	0.4949761541120291	-55.99281644230263
99169.0	0.00023052035183680338	0.2935893198699485	0.4949455981007794	-55.98202472164448
99170.0	0.0002305502674653051	0.29386822056284156	0.4949151550816799	-55.97120889989002
99171.0	0.000230580165637286	0.29414787316698826	0.49488482528900385	-55.960368909105924
99172.0	0.00023061004637671702	0.2944282801316248	0.494854608957772	-55.949504681144994
99173.0	0.0002306399098964323	0.2947094439146769	0.49482450632375435	-55.93861614764584
99174.0	0.0002306697562177891	0.29499136698277745	0.494794517623473	-55.92770324003257
99175.0	0.0002306995855498043	0.2952740518112843	0.49476464309420404	-55.91676588951447
99176.0	0.00023072939791129844	0.2955575008842975	0.4947348829739804	-55.9058040270857
99177.0	0.00023075919360094005	0.2958417166946765	0.4947052375015938	-55.89481758352497
99178.0	0.00023078897263422427	0.29612670174405736	0.4946757069165974	-55.88380648939526
99179.0	0.00023081873511905074	0.29641245854286924	0.49464629145930805	-55.87277067504353
99180.0	0.00023084848116186043	0.29669898961035135	0.4946169913708086	-55.86171007060041
99181.0	0.0002308782109598327	0.2969862974745691	0.49458780689295045	-55.85062460597991
99182.0	0.000230907924615547	0.2972743846724305	0.4945587382683556	-55.839514210879166
99183.0	0.00023093762223015723	0.297563253749702	0.49452978574041945	-55.82837881477815
99184.0	0.00023096730390336406	0.2978529072610243	0.49450094955331275	-55.81721834693939
99185.0	0.00023099696973348134	0.29814334776992807	0.49447222995198425	-55.80603273640774
99186.0	0.00023102661990814333	0.29843457784884897	0.494443627182163	-55.79482191201006
99187.0	0.00023105625443151488	0.298726600079143	0.4944151414903606	-55.78358580235503
99188.0	0.00023108587348789726	0.2990194170511012	0.49438677312387375	-55.77232433583285
99189.0	0.00023111547707931786	0.29931303136396437	0.49435852233078653	-55.761037440615034
99190.0	0.00023114506547635924	0.2996074456259374	0.49433038935997275	-55.74972504465414
99191.0	0.0002311746387674257	0.29990266245420333	0.49430237446109837	-55.73838707568357
99192.0	0.0002312041969505593	0.30019868447493736	0.4942744778846238	-55.72702346121732
99193.0	0.00023123374020109282	0.30049551432332033	0.49424669988180636	-55.71563412854978
99194.0	0.00023126326869204962	0.3007931546435522	0.4942190407047025	-55.7042190047555
99195.0	0.00023129278241759032	0.301091608088865	0.49419150060617045	-55.69277801668901
99196.0	0.0002313222814596882	0.3013908773215355	0.49416407983987215	-55.68131109098459
99197.0	0.00023135176607432702	0.30169096501289827	0.49413677866027605	-55.6698181540561
99198.0	0.0002313812362519973	0.30199187384335724	0.49410959732265924	-55.65829913209678
99199.0	0.00023141069207017318	0.3022936065023981	0.4940825360831098	-55.64675395107906
99200.0	0.0002314401336919327	0.3025961656885999	0.49405559519852926	-55.63518253675442
99201.0	0.0002314695611915247	0.30289955410964625	0.4940287749266349	-55.62358481465318
99202.0	0.00023149897472827302	0.3032037744823364	0.4940020755259621	-55.611960710084354
99203.0	0.00023152837428737144	0.3035088295325961	0.4939754972558667	-55.60031014813552
99204.0	0.00023155776002530194	0.30381472199548804	0.49394904037652737	-55.58863305367263
99205.0	0.00023158713201093664	0.3041214546152217	0.493922705148948	-55.576929351339906
99206.0	0.00023161649031202262	0.3044290301451635	0.49389649183495987	-55.56519896555969
99207.0	0.00023164583508010576	0.3047374513478458	0.49387040069722427	-55.553441820532306
99208.0	0.00023167516637996477	0.3050467209949765	0.49384443199923456	-55.541657840235985
99209.0	0.00023170448427523935	0.30535684186744727	0.4938185860053187	-55.5298469484267
99210.0	0.00023173378891271475	0.3056678167553425	0.4937928629806415	-55.51800906863811
99211.0	0.0002317630803531686	0.3059796484579469	0.493767263191207	-55.50614412418142
99212.0	0.00023179235873991953	0.3062923397837534	0.4937417869038607	-55.49425203814533
99213.0	0.00023182162404758328	0.3066058935504705	0.4937164343862921	-55.482332733395964
99214.0	0.00023185087641694168	0.3069203125850291	0.49369120590703663	-55.47038613257674
99215.0	0.00023188011590396496	0.30723559972358916	0.4936661017354784	-55.458412158108366
99216.0	0.00023190934264616327	0.30755175781154587	0.49364112214185235	-55.44641073218875
99217.0	0.000231938556696714	0.3078687897035353	0.49361626739724634	-55.434381776792975
99218.0	0.00023196775810788858	0.30818669826344	0.4935915377736038	-55.42232521367324
99219.0	0.00023199694701274526	0.30850548636439373	0.4935669335437259	-55.41024096435885
99220.0	0.00023202612346094278	0.3088251568887864	0.4935424549812736	-55.39812895015617
99221.0	0.0002320552875823927	0.3091457127282678	0.49351810236077037	-55.38598909214864
99222.0	0.0002320844393430967	0.30946715678375153	0.4934938759576042	-55.37382131119676
