delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_category_id	T_encoding	T_scs	status
-0.780561	-38.587174	-47.178412	0.758619	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.778557	-38.587174	-47.531090	0.757577	continued:5	1194	984561954416682389	-1,-12,-12,12	ok
-0.776553	-38.587174	-47.844818	0.757075	continued:5	1223	1008945539086014914	-1,-12,12,12	ok
-0.774549	-38.587174	-48.118654	0.757449	full	1223	1008945539086014914	-1,-12,12,12	ok
-0.772545	-38.587174	-45.947239	0.762972	continued:5	1223	1008945539086014914	-1,-12,12,12	ok
-0.770541	-38.587174	-46.407548	0.760306	continued:5	1223	1008945539086014914	-1,-12,12,12	ok
-0.768537	-38.587174	-46.833850	0.758388	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.766533	-38.587174	-47.221977	0.757011	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.764529	-38.587174	-47.570373	0.756096	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.762525	-38.587174	-47.878681	0.755388	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.760521	-38.587174	-48.149320	0.755555	full	1225	1009021255905833795	-1,12,12,12	ok
-0.758517	-38.587174	-45.996873	0.761120	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.756513	-38.587174	-46.456344	0.758661	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.754509	-38.587174	-46.879121	0.756743	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.752505	-38.587174	-47.263581	0.755366	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.750501	-38.587174	-47.608230	0.754324	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.748497	-38.587174	-47.913988	0.753822	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.746493	-38.587174	-48.180062	0.753655	full	1225	1009021255905833795	-1,12,12,12	ok
-0.744489	-38.587174	-46.048022	0.759448	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.742485	-38.587174	-46.504445	0.756989	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.740481	-38.587174	-46.923971	0.755071	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.738477	-38.587174	-47.305002	0.753694	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.736473	-38.587174	-47.646115	0.752651	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.734469	-38.587174	-47.948311	0.752150	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.732465	-38.587174	-48.210882	0.751983	full	1225	1009021255905833795	-1,12,12,12	ok
-0.730461	-38.587174	-46.102092	0.757700	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.728457	-38.587174	-46.555771	0.755241	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.726453	-38.587174	-46.972283	0.753451	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.724449	-38.587174	-47.348809	0.752074	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.722445	-38.587174	-47.685475	0.751031	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.720441	-38.587174	-47.983347	0.750530	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.718437	-38.587174	-48.241778	0.750363	full	1225	1009021255905833795	-1,12,12,12	ok
-0.716433	-38.587174	-46.155060	0.755955	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.714429	-38.587174	-46.606001	0.753624	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.712425	-38.587174	-47.018210	0.751706	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.710421	-38.587174	-47.391693	0.750329	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.708417	-38.587174	-47.725157	0.749414	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.706413	-38.587174	-48.018564	0.748912	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.704409	-38.587174	-48.272750	0.748745	full	1225	1009021255905833795	-1,12,12,12	ok
-0.702405	-38.587174	-46.211420	0.754209	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.700401	-38.587174	-46.659056	0.751878	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.698397	-38.587174	-47.067780	0.750088	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.696393	-38.587174	-47.436372	0.748711	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.694389	-38.587174	-47.765080	0.747796	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.692385	-38.587174	-48.053925	0.747295	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.690381	-38.587174	-48.303797	0.747127	full	1225	1009021255905833795	-1,12,12,12	ok
-0.688377	-38.587174	-46.267882	0.752474	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.686373	-38.587174	-46.711979	0.750142	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.684369	-38.587174	-47.117021	0.748352	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.682365	-38.587174	-47.481827	0.747103	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.680361	-38.587174	-47.805492	0.746188	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.678357	-38.587174	-48.089544	0.745687	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.676353	-38.587174	-48.334919	0.745519	full	1225	1009021255905833795	-1,12,12,12	ok
-0.674349	-38.587174	-46.323951	0.750766	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.672345	-38.587174	-46.764151	0.748435	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.670341	-38.587174	-47.165220	0.746645	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.668337	-38.587174	-47.526007	0.745395	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.666333	-38.587174	-47.845676	0.744560	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.664329	-38.587174	-48.125091	0.744058	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.662325	-38.587174	-48.366116	0.743891	full	1225	1009021255905833795	-1,12,12,12	ok
-0.660321	-38.587174	-45.919059	0.751510	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.658317	-38.587174	-46.394058	0.748717	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.656313	-38.587174	-46.829836	0.746593	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.654309	-38.587174	-47.224281	0.744802	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.652305	-38.587174	-47.578724	0.743553	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.650301	-38.587174	-47.892363	0.742717	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.648297	-38.587174	-48.166108	0.742216	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.646293	-38.587174	-48.401865	0.742048	full	1225	1009021255905833795	-1,12,12,12	ok
-0.644289	-38.587174	-45.988175	0.749407	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.642285	-38.587174	-46.460007	0.746742	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.640281	-38.587174	-46.891016	0.744617	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.638277	-38.587174	-47.280662	0.742827	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.636273	-38.587174	-47.630314	0.741577	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.634269	-38.587174	-47.939244	0.740869	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.632265	-38.587174	-48.207251	0.740368	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.630261	-38.587174	-48.437702	0.740201	full	1225	1009021255905833795	-1,12,12,12	ok
-0.628257	-38.587174	-46.064562	0.747369	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.626253	-38.587174	-46.531313	0.744704	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.624248	-38.587174	-46.957278	0.742579	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.622244	-38.587174	-47.341874	0.740995	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.620240	-38.587174	-47.684495	0.739746	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.618236	-38.587174	-47.986849	0.739038	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.616232	-38.587174	-48.248765	0.738536	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.614228	-38.587174	-48.473632	0.738369	full	1225	1009021255905833795	-1,12,12,12	ok
-0.612224	-38.587174	-46.136757	0.745439	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.610220	-38.587174	-46.597710	0.742774	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.608216	-38.587174	-47.018050	0.740521	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.606212	-38.587174	-47.398430	0.738938	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.604208	-38.587174	-47.736773	0.737895	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.602204	-38.587174	-48.032911	0.737059	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.600200	-38.587174	-48.290255	0.736685	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.598196	-38.587174	-48.509655	0.736518	full	1225	1009021255905833795	-1,12,12,12	ok
-0.596192	-38.587174	-46.212653	0.743196	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.594188	-38.587174	-46.670440	0.740737	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.592184	-38.587174	-47.085173	0.738613	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.590180	-38.587174	-47.458767	0.737157	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.588176	-38.587174	-47.789448	0.735908	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.586172	-38.587174	-48.080497	0.735200	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.584168	-38.587174	-48.331839	0.734826	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.582164	-38.587174	-48.545769	0.734658	full	1225	1009021255905833795	-1,12,12,12	ok
-0.580160	-38.587174	-46.293674	0.741287	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.578156	-38.587174	-46.743812	0.738621	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.576152	-38.587174	-47.153482	0.736703	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.574148	-38.587174	-47.519968	0.735120	continued:5	1225	1009021255905833795	-1,12,12,12	ok
-0.572144	-38.587174	-47.845210	0.734077	continued:5	1223	1008945539086014914	-1,-12,12,12	ok
-0.570140	-38.587174	-48.129102	0.733369	continued:5	1223	1008945539086014914	-1,-12,12,12	ok
-0.568136	-38.587174	-48.373925	0.732995	continued:5	1223	1008945539086014914	-1,-12,12,12	ok
-0.566132	-38.587174	-48.581973	0.732828	full	1223	1008945539086014914	-1,-12,12,12	ok
-0.564128	-38.587174	-46.377144	0.739110	continued:5	1194	984561954416682389	-1,-12,-12,12	ok
-0.562124	-38.587174	-46.821915	0.736651	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.560120	-38.587174	-47.224144	0.734733	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.558116	-38.587174	-47.583611	0.733277	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.556112	-38.587174	-47.901019	0.732235	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.554108	-38.587174	-48.177745	0.731526	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.552104	-38.587174	-48.416066	0.731153	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.550100	-38.587174	-48.618264	0.730985	full	1009	533508198414997652	-1,-12,-12,-12	ok
-0.548096	-38.587174	-46.459993	0.737065	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.546092	-38.587174	-46.897902	0.734606	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.544088	-38.587174	-47.293585	0.732688	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.542084	-38.587174	-47.646791	0.731311	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.540080	-38.587174	-47.957492	0.730396	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.538076	-38.587174	-48.226799	0.729688	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.536072	-38.587174	-48.458430	0.729314	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.534068	-38.587174	-48.654642	0.729147	full	1009	533508198414997652	-1,-12,-12,-12	ok
-0.532064	-38.587174	-46.543510	0.734904	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.530060	-38.587174	-46.975466	0.732573	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.528056	-38.587174	-47.364050	0.730782	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.526052	-38.587174	-47.709289	0.729405	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.524048	-38.587174	-48.012658	0.728363	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.522044	-38.587174	-48.276469	0.727861	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.520040	-38.587174	-48.501108	0.727487	continued:5	1009	533508198414997652	-1,-12,-12,-12	ok
-0.518036	-38.587174	-48.691105	0.727320	full	1009	533508198414997652	-1,-12,-12,-12	ok
-0.516032	-38.587174	-46.173733	0.735390	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.514028	-38.587174	-46.640840	0.732597	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.512024	-38.587174	-47.064045	0.730344	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.510020	-38.587174	-47.443618	0.728554	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.508016	-38.587174	-47.780486	0.727177	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.506012	-38.587174	-48.076115	0.726262	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.504008	-38.587174	-48.331628	0.725761	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.502004	-38.587174	-48.548834	0.725387	continued:5	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-0.500000	-38.587174	-48.732225	0.725220	full	3131	142315511012103471820664918283921429	-1,-12,-12,-12,-12	ok
-1.500000	-38.537074	-47.123235	0.833652	full	295	3374966975014	1,0,0,0,0,0,0	ok
-1.497996	-38.537074	-44.877713	0.837484	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.495992	-38.537074	-45.365237	0.835359	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.493988	-38.537074	-45.841587	0.833982	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.491984	-38.537074	-46.300255	0.833146	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.489980	-38.537074	-46.736165	0.832645	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.487976	-38.537074	-47.145907	0.832684	full	295	3374966975014	1,0,0,0,0,0,0	ok
-1.485972	-38.537074	-44.923646	0.836509	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.483968	-38.537074	-45.406714	0.834384	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.481964	-38.537074	-45.878616	0.833007	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.479960	-38.537074	-46.332690	0.832171	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.477956	-38.537074	-46.763809	0.831670	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.475952	-38.537074	-47.168589	0.831709	full	295	3374966975014	1,0,0,0,0,0,0	ok
-1.473948	-38.537074	-44.966757	0.835455	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.471944	-38.537074	-45.446373	0.833331	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.469940	-38.537074	-45.914704	0.831954	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.467936	-38.537074	-46.364965	0.831118	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.465932	-38.537074	-46.792000	0.830744	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.463928	-38.537074	-47.191284	0.830577	full	295	3374966975014	1,0,0,0,0,0,0	ok
-1.461924	-38.537074	-45.007700	0.834220	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.459920	-38.537074	-45.485941	0.832302	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.457916	-38.537074	-45.950380	0.830925	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.455912	-38.537074	-46.396542	0.830089	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.453908	-38.537074	-46.819242	0.829716	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.451904	-38.537074	-47.213996	0.829214	full	295	3374966975014	1,0,0,0,0,0,0	ok
-1.449900	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.447896	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.445892	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.443888	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.441884	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.439880	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.437876	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.435872	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.433868	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.431864	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.429860	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.427856	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.425852	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.423848	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.421844	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.419840	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.417836	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.415832	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.413828	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.411824	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.409820	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.407816	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.405812	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.403808	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.401804	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.399800	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.397796	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.395792	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.393788	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.391784	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.389780	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.387776	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.385772	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.383768	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.381764	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.379760	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.377756	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.375752	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.373747	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.371743	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.369739	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.367735	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.365731	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.363727	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.361723	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.359719	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.357715	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.355711	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.353707	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.351703	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.349699	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.347695	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.345691	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.343687	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.341683	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.339679	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.337675	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.335671	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.333667	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.331663	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.329659	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.327655	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.325651	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.323647	-38.537074	-40.655295	0.804268	continued:5	12	2602619	1,0,0,0,0,0	ok
-1.321643	-38.537074	-42.646632	0.801474	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.319639	-38.537074	-43.751706	0.798681	continued:5	295	3374966975014	1,0,0,0,0,0,0	ok
-1.317635	-38.537074	-44.650883	0.801474	continued:5	447	102981419912714	-1,0,0,-2,0,0,0	ok
-1.315631	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.313627	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.311623	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.309619	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.307615	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.305611	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.303607	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.301603	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.299599	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.297595	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.295591	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.293587	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.291583	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.289579	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.287575	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.285571	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.283567	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.281563	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.279559	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.277555	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.275551	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.273547	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.271543	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.269539	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.267535	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.265531	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.263527	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.261523	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.259519	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.257515	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.255511	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.253507	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.251503	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.249499	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.247495	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.245491	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.243487	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.241483	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
-1.239479	-38.537074							error: T SSCS does not start with ±1: [-2, 0, 0, 0, 0, 0, 0]
